,firmname,own,own2,type,ownername
0,한국조선해양,7.686534530993379e-06,0.031194995003469946,0,
70,한국조선해양,0.30954019319991505,0.30954019319991505,1,현대중공업지주
71,한국조선해양,,,-1,
73,한국조선해양,0.659264811796615,0.659264811796615,99,
76,현대미포조선,0.0,0.006284914715029479,0,
101,현대미포조선,0.4240255575632648,0.4240255575632648,1,한국조선해양
102,현대미포조선,,,-1,
104,현대미포조선,0.5696895277217057,0.5696895277217057,99,
107,현대삼호중공업,0.0,0.0014746576352281918,0,
117,현대삼호중공업,0.8053605484122309,0.8053605484122309,1,한국조선해양
118,현대삼호중공업,,,-1,
120,현대삼호중공업,0.19316479395254088,0.19316479395254088,99,
123,현대오일뱅크,0.0,0.002475493734103868,0,
132,현대오일뱅크,0.7412507005500378,0.7412507005500378,1,현대중공업지주
133,현대오일뱅크,,,-1,
135,현대오일뱅크,0.25627380571585834,0.25627380571585834,99,
138,현대이엔티,0.0,0.0,0,
147,현대이엔티,1.0,1.0,1,현대미포조선
148,현대이엔티,,,-1,
150,현대이엔티,0.0,0.0,99,
153,바르질라현대엔진(유),0.0,0.0,0,
162,바르질라현대엔진(유),0.5,0.5,1,한국조선해양
163,바르질라현대엔진(유),,,-1,
165,바르질라현대엔진(유),0.5,0.5,99,
168,현대중공업스포츠,0.0,0.0,0,
177,현대중공업스포츠,1.0,1.0,1,한국조선해양
178,현대중공업스포츠,,,-1,
180,현대중공업스포츠,0.0,0.0,99,
183,코마스,0.0,0.0,0,
192,코마스,1.0,1.0,1,한국조선해양
193,코마스,,,-1,
195,코마스,0.0,0.0,99,
198,태백풍력발전,0.0,0.0,0,
207,태백풍력발전,0.35,0.35,1,한국조선해양
208,태백풍력발전,,,-1,
210,태백풍력발전,0.6499999999999999,0.6499999999999999,99,
213,태백귀네미풍력발전,0.0,0.0,0,
222,태백귀네미풍력발전,0.375,0.375,1,한국조선해양
223,태백귀네미풍력발전,,,-1,
225,태백귀네미풍력발전,0.625,0.625,99,
228,현대코스모,0.0,0.0,0,
237,현대코스모,0.5,0.5,1,현대오일뱅크
238,현대코스모,,,-1,
240,현대코스모,0.5,0.5,99,
243,창죽풍력발전,0.0,0.0,0,
252,창죽풍력발전,0.43,0.43,1,한국조선해양
253,창죽풍력발전,,,-1,
255,창죽풍력발전,0.57,0.57,99,
258,현대오일터미널,0.0,0.0,0,
267,현대오일터미널,1.0,1.0,1,현대오일뱅크
268,현대오일터미널,,,-1,
270,현대오일터미널,0.0,0.0,99,
273,현대쉘베이스오일,0.0,0.0,0,
282,현대쉘베이스오일,0.6,0.6,1,현대오일뱅크
283,현대쉘베이스오일,,,-1,
285,현대쉘베이스오일,0.4,0.4,99,
288,현대글로벌서비스,0.0,0.0,0,
297,현대글로벌서비스,1.0,1.0,1,현대중공업지주
298,현대글로벌서비스,,,-1,
300,현대글로벌서비스,0.0,0.0,99,
303,현대케미칼,0.0,0.0,0,
312,현대케미칼,0.6,0.6,1,현대오일뱅크
313,현대케미칼,,,-1,
315,현대케미칼,0.4,0.4,99,
318,현대오씨아이,0.0,0.0,0,
327,현대오씨아이,0.51,0.51,1,현대오일뱅크
328,현대오씨아이,,,-1,
330,현대오씨아이,0.49,0.49,99,
333,현대중공업모스,0.0,0.0,0,
342,현대중공업모스,1.0,1.0,1,한국조선해양
343,현대중공업모스,,,-1,
345,현대중공업모스,0.0,0.0,99,
348,현대에너지솔루션,0.0,0.0009166071428571428,0,
359,현대에너지솔루션,0.7142857142857143,0.7142857142857143,1,한국조선해양
360,현대에너지솔루션,,,-1,
362,현대에너지솔루션,0.28479767857142857,0.28479767857142857,99,
365,현대중공업지주,0.3090490185899257,0.4643925745905365,0,
431,현대중공업지주,,,1,-
432,현대중공업지주,,,-1,
434,현대중공업지주,0.5356074254094635,0.5356074254094635,99,
437,현대건설기계,7.715425465360708e-06,0.06494601511725948,0,
494,현대건설기계,0.3311860593631942,0.3311860593631942,1,현대중공업지주
495,현대건설기계,,,-1,
497,현대건설기계,0.6038679255195464,0.6038679255195464,99,
500,현대일렉트릭앤에너지시스템,4.327667094763564e-06,0.030752208185199737,0,
564,현대일렉트릭앤에너지시스템,0.3722089702829365,0.3722089702829365,1,현대중공업지주
565,현대일렉트릭앤에너지시스템,,,-1,
567,현대일렉트릭앤에너지시스템,0.5970388215318637,0.5970388215318637,99,
570,에이치이에이,0.72,0.72,0,
579,에이치이에이,,,1,-
580,에이치이에이,,,-1,
582,에이치이에이,0.28,0.28,99,
585,현대중공업파워시스템,0.0,0.0,0,
594,현대중공업파워시스템,1.0,1.0,1,한국조선해양
595,현대중공업파워시스템,,,-1,
597,현대중공업파워시스템,0.0,0.0,99,
600,현대미래파트너스,0.0,0.0,0,
609,현대미래파트너스,1.0,1.0,1,현대중공업지주
610,현대미래파트너스,,,-1,
612,현대미래파트너스,0.0,0.0,99,
615,아산카카오메디컬데이터,0.0,0.05,0,
624,아산카카오메디컬데이터,0.45,0.45,1,현대미래파트너스
625,아산카카오메디컬데이터,,,-1,
627,아산카카오메디컬데이터,0.5,0.5,99,
630,현대코어모션,0.0,0.0,0,
639,현대코어모션,1.0,1.0,1,현대건설기계
640,현대코어모션,,,-1,
642,현대코어모션,0.0,0.0,99,
645,현대중공업,0.0,0.0,0,
654,현대중공업,1.0,1.0,1,한국조선해양
655,현대중공업,,,-1,
657,현대중공업,0.0,0.0,99,
660,현대신텍,0.0,0.0,0,
669,현대신텍,1.0,1.0,1,현대중공업파워시스템
670,현대신텍,,,-1,
672,현대신텍,0.0,0.0,99,
675,현대엘앤에스,0.0,0.0,0,
684,현대엘앤에스,0.801,0.801,1,현대중공업지주
685,현대엘앤에스,,,-1,
687,현대엘앤에스,0.199,0.199,99,
