,firmname,own,own2,type,ownername
0,대우건설,0.0,0.011446178732930327,0,
10,대우건설,,,1,-
12,대우건설,0.9885538212670697,0.9885538212670697,99,
15,고촌복합개발자산관리,0.49,0.49,0,
24,고촌복합개발자산관리,,,1,-
26,고촌복합개발자산관리,0.51,0.51,99,
29,대우에스티,1.0,1.0,0,
39,대우에스티,,,1,-
41,대우에스티,0.0,0.0,99,
44,대우송도호텔,1.0,1.0,0,
54,대우송도호텔,,,1,-
56,대우송도호텔,0.0,0.0,99,
59,강화조력발전,0.46,0.46,0,
69,강화조력발전,,,1,-
71,강화조력발전,0.54,0.54,99,
74,부곡환경,1.0,1.0,0,
84,부곡환경,,,1,-
86,부곡환경,0.0,0.0,99,
89,푸르지오서비스,1.0,1.0,0,
99,푸르지오서비스,,,1,-
101,푸르지오서비스,0.0,0.0,99,
104,한국인프라관리,1.0,1.0,0,
114,한국인프라관리,,,1,-
116,한국인프라관리,0.0,0.0,99,
119,푸르웰,1.0,1.0,0,
129,푸르웰,,,1,-
131,푸르웰,0.0,0.0,99,
134,천마산터널,0.34,0.34,0,
144,천마산터널,0.02,0.02,1,한국인프라관리
146,천마산터널,0.64,0.64,99,
149,투게더투자운용,0.37142857142857144,0.37142857142857144,0,
159,투게더투자운용,,,1,-
161,투게더투자운용,0.6285714285714286,0.6285714285714286,99,
164,대우파워,1.0,1.0,0,
174,대우파워,,,1,-
176,대우파워,0.0,0.0,99,
179,포천민자발전,0.42034943473792397,0.42034943473792397,0,
189,포천민자발전,,,1,-
191,포천민자발전,0.579650565262076,0.579650565262076,99,
194,풍무역세권자산관리,0.41,0.41,0,
203,풍무역세권자산관리,,,1,-
205,풍무역세권자산관리,0.59,0.59,99,
208,평성인더스트리아자산관리,0.7,0.7,0,
218,평성인더스트리아자산관리,,,1,-
220,평성인더스트리아자산관리,0.3,0.3,99,
223,창원혁신산단개발자산관리,0.8,0.8,0,
233,창원혁신산단개발자산관리,,,1,-
235,창원혁신산단개발자산관리,0.2,0.2,99,
