,firmname,own,own2,type,ownername
0,포스코,0.0,0.10908806358207634,0,
95,포스코,,,1,-
96,포스코,,,-1,
98,포스코,0.8909119364179237,0.8909119364179237,99,
101,포스코건설,0.5279912350878546,0.54881718224359,0,
114,포스코건설,,,1,-
116,포스코건설,0.45118281775641,0.45118281775641,99,
119,포스코강판,0.5686666666666667,0.573602,0,
134,포스코강판,,,1,-
136,포스코강판,0.426398,0.426398,99,
139,포스코아이씨티,0.6538195756576117,0.6634134165490572,0,
159,포스코아이씨티,,,1,-
161,포스코아이씨티,0.336586583450943,0.336586583450943,99,
164,포스코경영연구원,1.0,1.0,0,
173,포스코경영연구원,,,1,-
175,포스코경영연구원,0.0,0.0,99,
178,포스코에이앤씨건축사사무소,0.4566401876243203,0.4566401876243203,0,
187,포스코에이앤씨건축사사무소,0.5433598123756798,0.5433598123756798,1,포스코건설
189,포스코에이앤씨건축사사무소,0.0,0.0,99,
192,엔투비,0.075,0.09375,0,
201,엔투비,0.321875,0.321875,1,포스코오앤엠
202,엔투비,0.121875,0.121875,1,포스코건설
203,엔투비,0.03946875,0.03946875,1,포스코에너지
204,엔투비,0.025,0.025,1,포스코아이씨티
205,엔투비,0.021875,0.021875,1,포스코케미칼
206,엔투비,0.0125,0.0125,1,포스코플랜텍
207,엔투비,0.00625,0.00625,1,포스코강판
209,엔투비,0.35740625,0.35740625,99,
212,포스코케미칼,0.6125809213648143,0.6544022927706366,0,
248,포스코케미칼,,,1,-
250,포스코케미칼,0.3455977072293633,0.3455977072293633,99,
253,포스코터미날,0.51,0.51,0,
262,포스코터미날,,,1,-
264,포스코터미날,0.49,0.49,99,
268,포스코오앤엠,0.47170661959418264,0.47170661959418264,0,
277,포스코오앤엠,0.5282933804058173,0.5282933804058173,1,포스코건설
279,포스코오앤엠,0.0,0.0,99,
282,포스코엠텍,0.4884999900222615,0.5073023717984878,0,
297,포스코엠텍,,,1,-
299,포스코엠텍,0.4926976282015123,0.4926976282015123,99,
302,포스코에너지,0.8902462818404399,1.0,0,
311,포스코에너지,,,1,-
313,포스코에너지,0.0,0.0,99,
316,게일인터내셔널코리아(유),0.0,0.0,0,
325,게일인터내셔널코리아(유),0.29899826852572325,0.29899826852572325,1,포스코건설
327,게일인터내셔널코리아(유),0.7010017314742767,0.7010017314742767,99,
330,에스엔엔씨,0.49,0.49,0,
339,에스엔엔씨,,,1,-
341,에스엔엔씨,0.51,0.51,99,
344,포항특수용접봉,0.5,0.5,0,
353,포항특수용접봉,,,1,-
355,포항특수용접봉,0.5,0.5,99,
358,피엔알,0.7,0.7,0,
367,피엔알,,,1,-
369,피엔알,0.3,0.3,99,
372,에스피에이치,0.0,0.0,0,
381,에스피에이치,0.5,0.5,1,포스코인터내셔널
382,에스피에이치,0.5,0.5,1,포스코건설
384,에스피에이치,0.0,0.0,99,
387,포스코인재창조원,1.0,1.0,0,
396,포스코인재창조원,,,1,-
398,포스코인재창조원,0.0,0.0,99,
401,탄천이앤이,0.0,0.0,0,
410,탄천이앤이,1.0,1.0,1,포스코에너지
412,탄천이앤이,0.0,0.0,99,
415,우이신설경전철,0.0,0.0,0,
424,우이신설경전철,0.2729,0.2729,1,포스코건설
425,우이신설경전철,0.109,0.109,1,포스코아이씨티
427,우이신설경전철,0.6181,0.6181,99,
430,포스코알텍,1.0,1.0,0,
439,포스코알텍,,,1,-
441,포스코알텍,0.0,0.0,99,
444,송도개발피엠씨(유),0.0,0.0,0,
453,송도개발피엠씨(유),1.0,1.0,1,포스코건설
455,송도개발피엠씨(유),0.0,0.0,99,
458,포스코휴먼스,0.7548672490313333,0.7548672490313333,0,
467,포스코휴먼스,0.11023500234109251,0.11023500234109251,1,포스코건설
468,포스코휴먼스,0.061283187742166685,0.061283187742166685,1,포스코아이씨티
469,포스코휴먼스,0.03288366171530895,0.03288366171530895,1,포스코인터내셔널
470,포스코휴먼스,0.020178610598030493,0.020178610598030493,1,포스코케미칼
471,포스코휴먼스,0.012705051117278458,0.012705051117278458,1,포스코에너지
472,포스코휴먼스,0.007847237454789636,0.007847237454789636,1,포스코엠텍
474,포스코휴먼스,0.0,0.0,99,
477,한국퓨얼셀,0.0,0.0,0,
486,한국퓨얼셀,1.0,1.0,1,포스코에너지
488,한국퓨얼셀,0.0,0.0,99,
491,부산이앤이,0.7,0.7,0,
500,부산이앤이,,,1,-
502,부산이앤이,0.3,0.3,99,
505,포스코인터내셔널,0.6291057691042788,0.6307927538956811,0,
524,포스코인터내셔널,0.00034033596182323557,0.00034033596182323557,1,포스코오앤엠
526,포스코인터내셔널,0.36886691014249556,0.36886691014249556,99,
529,삼척블루파워,0.0,0.0,0,
538,삼척블루파워,0.2900000143328197,0.2900000143328197,1,포스코에너지
539,삼척블루파워,0.0499999660538481,0.0499999660538481,1,포스코건설
541,삼척블루파워,0.6600000196133322,0.6600000196133322,99,
545,포스코플랜텍,0.6084414402955057,0.6098836725950083,0,
