,firmname,own,own2,type,ownername
0,효성,0.5370378517419062,0.5965192485889984,0,
17,효성,,,1,
18,효성,,,-1,
20,효성,0.4034807514110016,0.4034807514110016,99,
23,효성티앤씨,0.23585420555392012,0.23874212569222975,0,
35,효성티앤씨,0.20317805236151826,0.20317805236151826,1,효성
36,효성티앤씨,,,-1,
38,효성티앤씨,0.558079821946252,0.558079821946252,99,
41,효성중공업,0.21703765158375504,0.21842527916634671,0,
53,효성중공업,0.32471289761176625,0.32471289761176625,1,효성
54,효성중공업,,,-1,
56,효성중공업,0.45675897641365565,0.45675897641365565,99,
59,효성첨단소재,0.2319033613783017,0.23468218827539963,0,
71,효성첨단소재,0.21202009487610124,0.21202009487610124,1,효성
72,효성첨단소재,,,-1,
74,효성첨단소재,0.5532977168484992,0.5532977168484992,99,
77,효성화학,0.23585400702041237,0.2398221888414439,0,
89,효성화학,0.20171021458086608,0.20171021458086608,1,효성
90,효성화학,,,-1,
92,효성화학,0.5584675965776901,0.5584675965776901,99,
95,가비,0.0,0.0,0,
104,가비,0.5000016666722222,0.5000016666722222,1,갤럭시아커뮤니케이션즈
105,가비,,,-1,
107,가비,0.49999833332777777,0.49999833332777777,99,
110,갤럭시아에스엠,0.07948305974480106,0.0823869085204876,0,
120,갤럭시아에스엠,0.22413777833209025,0.22413777833209025,1,트리니티에셋매니지먼트
121,갤럭시아에스엠,0.06301754752257416,0.06301754752257416,1,신동진
122,갤럭시아에스엠,,,-1,
124,갤럭시아에스엠,0.630457765624848,0.630457765624848,99,
127,광주일보,0.0,0.0,0,
136,광주일보,0.4899999938750001,0.4899999938750001,1,효성
137,광주일보,,,-1,
139,광주일보,0.510000006125,0.510000006125,99,
142,세빛섬,0.0,0.0,0,
151,세빛섬,0.5783076923076923,0.5783076923076923,1,효성티앤씨
152,세빛섬,0.04423076923076923,0.04423076923076923,1,진흥기업
153,세빛섬,,,-1,
155,세빛섬,0.37746153846153846,0.37746153846153846,99,
158,신동진,1.0,1.0,0,
169,신동진,,,1,
170,신동진,,,-1,
172,신동진,0.0,0.0,99,
175,아승오토모티브그룹,0.0,0.2,0,
184,아승오토모티브그룹,0.8,0.8,1,신동진
185,아승오토모티브그룹,,,-1,
187,아승오토모티브그룹,0.0,0.0,99,
190,에브리쇼,0.0,0.0,0,
199,에브리쇼,1.0,1.0,1,효성중공업
200,에브리쇼,,,-1,
202,에브리쇼,0.0,0.0,99,
205,에이에스씨,1.0,1.0,0,
214,에이에스씨,,,1,
215,에이에스씨,,,-1,
217,에이에스씨,0.0,0.0,99,
220,에이티엠플러스,0.0,0.0,0,
229,에이티엠플러스,0.531114455165088,0.531114455165088,1,효성티앤에스
230,에이티엠플러스,,,-1,
232,에이티엠플러스,0.4688855448349119,0.4688855448349119,99,
235,에프엠케이,0.0,0.0,0,
244,에프엠케이,1.0,1.0,1,효성
245,에프엠케이,,,-1,
247,에프엠케이,0.0,0.0,99,
250,엔에이치테크,0.0,0.0,0,
259,엔에이치테크,1.0,1.0,1,효성티앤에스
260,엔에이치테크,,,-1,
262,엔에이치테크,0.0,0.0,99,
265,갤럭시아디바이스,1.0,1.0,0,
274,갤럭시아디바이스,,,1,
275,갤럭시아디바이스,,,-1,
277,갤럭시아디바이스,0.0,0.0,99,
280,갤럭시아마이크로페이먼트,0.8,0.8,0,
289,갤럭시아마이크로페이먼트,0.2,0.2,1,갤럭시아커뮤니케이션즈
290,갤럭시아마이크로페이먼트,,,-1,
292,갤럭시아마이크로페이먼트,0.0,0.0,99,
295,갤럭시아일렉트로닉스,0.6277602177623094,0.7409999094287623,0,
304,갤럭시아일렉트로닉스,0.1805262648436401,0.1805262648436401,1,트리니티에셋매니지먼트
305,갤럭시아일렉트로닉스,,,-1,
307,갤럭시아일렉트로닉스,0.07847382572759759,0.07847382572759759,99,
310,갤럭시아커뮤니케이션즈,0.3343646741544026,0.3684919116923195,0,
319,갤럭시아커뮤니케이션즈,0.16675763483907327,0.16675763483907327,1,효성아이티엑스
320,갤럭시아커뮤니케이션즈,0.06377515502358179,0.06377515502358179,1,트리니티에셋매지니먼트
321,갤럭시아커뮤니케이션즈,0.020329704139996702,0.020329704139996702,1,효성티앤에스
322,갤럭시아커뮤니케이션즈,,,-1,
324,갤럭시아커뮤니케이션즈,0.38064559430502876,0.38064559430502876,99,
327,갤럭시아코퍼레이션,0.7540983606557377,0.7540983606557377,0,
337,갤럭시아코퍼레이션,,,1,
338,갤럭시아코퍼레이션,,,-1,
340,갤럭시아코퍼레이션,0.2459016393442623,0.2459016393442623,99,
343,공덕개발,1.0,1.0,0,
352,공덕개발,,,1,
353,공덕개발,,,-1,
355,공덕개발,0.0,0.0,99,
358,공덕경우개발,0.0,0.0,0,
367,공덕경우개발,0.7333333333333333,0.7333333333333333,1,효성
368,공덕경우개발,,,-1,
370,공덕경우개발,0.26666666666666666,0.26666666666666666,99,
373,더클래스효성,0.06962049184160787,0.06962049184160787,0,
384,더클래스효성,0.9303795081583921,0.9303795081583921,1,에이에스씨
385,더클래스효성,,,-1,
387,더클래스효성,0.0,0.0,99,
390,더프리미엄효성,0.0,0.0,0,
399,더프리미엄효성,1.0,1.0,1,신동진
400,더프리미엄효성,,,-1,
402,더프리미엄효성,0.0,0.0,99,
405,동륭실업,1.0,1.0,0,
416,동륭실업,,,1,
417,동륭실업,,,-1,
419,동륭실업,0.0,0.0,99,
422,신성자동차,0.0,0.39285714285714285,0,
431,신성자동차,0.42857142857142855,0.42857142857142855,1,에이에스씨
432,신성자동차,,,-1,
434,신성자동차,0.17857142857142858,0.17857142857142858,99,
437,신화인터텍,0.0005148430804626628,0.0075236421949051065,0,
447,신화인터텍,0.20000280761093212,0.20000280761093212,1,효성화학
448,신화인터텍,,,-1,
450,신화인터텍,0.7924735501941628,0.7924735501941628,99,
453,엔에이치씨엠에스,0.0,0.0,0,
462,엔에이치씨엠에스,1.0,1.0,1,효성티앤에스
463,엔에이치씨엠에스,,,-1,
465,엔에이치씨엠에스,0.0,0.0,99,
468,진흥기업,0.0,0.00039696155407161095,0,
477,진흥기업,0.48192274361842735,0.48192274361842735,1,효성중공업
478,진흥기업,,,-1,
480,진흥기업,0.5176802948275011,0.5176802948275011,99,
483,태안솔라팜,0.0,0.0,0,
492,태안솔라팜,1.0,1.0,1,효성
493,태안솔라팜,,,-1,
495,태안솔라팜,0.0,0.0,99,
498,트리니티에셋매니지먼트,1.0,1.0,0,
509,트리니티에셋매니지먼트,,,1,
510,트리니티에셋매니지먼트,,,-1,
512,트리니티에셋매니지먼트,0.0,0.0,99,
515,평창풍력발전,0.0,0.0,0,
524,평창풍력발전,0.42,0.42,1,효성
525,평창풍력발전,,,-1,
527,평창풍력발전,0.58,0.58,99,
530,포항신재생에너지,0.0,0.0,0,
539,포항신재생에너지,1.0,1.0,1,효성
540,포항신재생에너지,,,-1,
542,포항신재생에너지,0.0,0.0,99,
545,행복두드리미,0.0,0.0,0,
554,행복두드리미,1.0,1.0,1,효성아이티엑스
555,행복두드리미,,,-1,
557,행복두드리미,0.0,0.0,99,
560,효성굿스프링스,0.0,0.0,0,
569,효성굿스프링스,1.0,1.0,1,효성
570,효성굿스프링스,,,-1,
572,효성굿스프링스,0.0,0.0,99,
575,효성아이티엑스,0.3526106372706791,0.39403604763437394,0,
584,효성아이티엑스,0.34993562922433213,0.34993562922433213,1,효성
585,효성아이티엑스,,,-1,
587,효성아이티엑스,0.25602832314129387,0.25602832314129387,99,
590,효성에프엠에스,0.0,0.0,0,
599,효성에프엠에스,1.0,1.0,1,효성티앤에스
600,효성에프엠에스,,,-1,
602,효성에프엠에스,0.0,0.0,99,
605,효성인포메이션시스템,0.0,0.0,0,
614,효성인포메이션시스템,0.5,0.5,1,효성
615,효성인포메이션시스템,,,-1,
617,효성인포메이션시스템,0.5,0.5,99,
620,효성토요타,0.6,0.6,0,
631,효성토요타,0.4,0.4,1,효성
632,효성토요타,,,-1,
634,효성토요타,0.0,0.0,99,
637,효성투자개발,0.4125,0.4125,0,
647,효성투자개발,0.5875,0.5875,1,효성
648,효성투자개발,,,-1,
650,효성투자개발,0.0,0.0,99,
653,효성트랜스월드,0.0,0.0,0,
662,효성트랜스월드,1.0,1.0,1,효성
663,효성트랜스월드,,,-1,
665,효성트랜스월드,0.0,0.0,99,
668,효성티앤에스,0.4238041026897332,0.4238041026897332,0,
679,효성티앤에스,0.540169468321961,0.540169468321961,1,효성
680,효성티앤에스,,,-1,
682,효성티앤에스,0.03602642898830582,0.03602642898830582,99,
685,효성프리미어모터스,0.0,0.0,0,
694,효성프리미어모터스,1.0,1.0,1,신동진
695,효성프리미어모터스,,,-1,
697,효성프리미어모터스,0.0,0.0,99,
700,그랜드제오차(유),0.0,0.0,0,
709,그랜드제오차(유),1.0,1.0,1,효성중공업
710,그랜드제오차(유),,,-1,
712,그랜드제오차(유),0.0,0.0,99,
715,그랜드제육차(유),0.0,0.0,0,
724,그랜드제육차(유),1.0,1.0,1,효성중공업
725,그랜드제육차(유),,,-1,
727,그랜드제육차(유),0.0,0.0,99,
730,그랜드제칠차(유),0.0,0.0,0,
739,그랜드제칠차(유),1.0,1.0,1,효성중공업
740,그랜드제칠차(유),,,-1,
742,그랜드제칠차(유),0.0,0.0,99,
745,그린파워제오차(유),0.0,0.0,0,
754,그린파워제오차(유),1.0,1.0,1,효성중공업
755,그린파워제오차(유),,,-1,
757,그린파워제오차(유),0.0,0.0,99,
760,그린파워제팔차(유),0.0,0.0,0,
769,그린파워제팔차(유),1.0,1.0,1,효성중공업
770,그린파워제팔차(유),,,-1,
772,그린파워제팔차(유),0.0,0.0,99,
775,베스트레드(유),0.0,0.0,0,
784,베스트레드(유),1.0,1.0,1,효성중공업
785,베스트레드(유),,,-1,
787,베스트레드(유),0.0,0.0,99,
790,베스트블루(유),0.0,0.0,0,
799,베스트블루(유),1.0,1.0,1,효성중공업
800,베스트블루(유),,,-1,
802,베스트블루(유),0.0,0.0,99,
805,베스트퍼플(유),0.0,0.0,0,
814,베스트퍼플(유),1.0,1.0,1,효성중공업
815,베스트퍼플(유),,,-1,
817,베스트퍼플(유),0.0,0.0,99,
820,프로베스트킹덤제일차(유),0.0,0.0,0,
829,프로베스트킹덤제일차(유),1.0,1.0,1,효성중공업
830,프로베스트킹덤제일차(유),,,-1,
832,프로베스트킹덤제일차(유),0.0,0.0,99,
835,효성캐피탈,0.0,0.007893120559092639,0,
844,효성캐피탈,0.9749528606372176,0.9749528606372176,1,효성
845,효성캐피탈,,,-1,
847,효성캐피탈,0.017154018803689712,0.017154018803689712,99,
