,firmname,own,own2,type,ownername
0,DB Inc.,0.39479866409928965,0.4884722316384797,0,
19,DB Inc.,,,1,-
20,DB Inc.,,,-1,
22,DB Inc.,0.5115277683615203,0.5115277683615203,99,
25,DB메탈,0.22411474142938392,0.22428385855291028,0,
44,DB메탈,0.24804185311297192,0.24804185311297192,1,DB하이텍
45,DB메탈,0.24052443015689098,0.24052443015689098,1,DB인베스트
46,DB메탈,0.08048751767434291,0.08048751767434291,1,DB Inc.
47,DB메탈,0.06595024697850237,0.06595024697850237,1,DB스탁인베스트
48,DB메탈,8.81922910575267e-05,8.81922910575267e-05,1,동부철구
49,DB메탈,,,-1,
51,DB메탈,0.14062390123332394,0.14062390123332394,99,
54,DB월드,0.04749269885282552,0.047523853221919196,0,
64,DB월드,0.18354221831990866,0.18354221831990866,1,DB하이텍
65,DB월드,0.10467217675762669,0.10467217675762669,1,DB Inc.
66,DB월드,0.05615627675683389,0.05615627675683389,1,DB메탈
67,DB월드,0.016275649398268536,0.016275649398268536,1,DB손해보험
68,DB월드,0.011216997427379971,0.011216997427379971,1,DB금융투자
69,DB월드,0.008871005303799074,0.008871005303799074,1,DB생명보험
70,DB월드,0.007991188578201306,0.007991188578201306,1,DB저축은행
71,DB월드,0.004129099741548805,0.004129099741548805,1,동부철구
72,DB월드,0.004129099741548805,0.004129099741548805,1,DB금융서비스
73,DB월드,0.0035190191539290925,0.0035190191539290925,1,DB자산운용
74,DB월드,0.0021260534264603286,0.0021260534264603286,1,DB캐피탈
75,DB월드,,,-1,
77,DB월드,0.5498473621725757,0.5498473621725757,99,
80,DB하이텍,0.03992117303956555,0.06766825502463236,0,
91,DB하이텍,0.007750863957352545,0.007750863957352545,1,DB생명보험
92,DB하이텍,0.12385168423016184,0.12385168423016184,1,DB Inc.
93,DB하이텍,,,-1,
95,DB하이텍,0.8007291967878533,0.8007291967878533,99,
98,동부철구,0.0,0.0,0,
107,동부철구,0.49714285714285716,0.49714285714285716,1,DB하이텍
108,동부철구,,,-1,
110,동부철구,0.5028571428571429,0.5028571428571429,99,
113,DB스탁인베스트,1.0,1.0,0,
123,DB스탁인베스트,,,1,-
124,DB스탁인베스트,,,-1,
126,DB스탁인베스트,0.0,0.0,99,
129,DB에프아이에스,0.0,0.0,0,
138,DB에프아이에스,1.0,1.0,1,DB Inc.
139,DB에프아이에스,,,-1,
141,DB에프아이에스,0.0,0.0,99,
144,DB인베스트,1.0,1.0,0,
153,DB인베스트,,,1,-
154,DB인베스트,,,-1,
156,DB인베스트,0.0,0.0,99,
159,DB저축은행,0.19645451569190533,0.40626463484138403,0,
175,DB저축은행,0.4998094624540373,0.4998094624540373,1,DB금융투자
176,DB저축은행,0.011459095783104521,0.011459095783104521,1,DB하이텍
177,DB저축은행,,,-1,
179,DB저축은행,0.08246680692147408,0.08246680692147408,99,
182,DB금융서비스,0.0,0.0,0,
191,DB금융서비스,1.0,1.0,1,DB엠앤에스
192,DB금융서비스,,,-1,
194,DB금융서비스,0.0,0.0,99,
197,DB금융투자,0.06589491040097663,0.1103950915589074,0,
212,DB금융투자,0.2507626502692608,0.2507626502692608,1,DB손해보험
213,DB금융투자,,,-1,
215,DB금융투자,0.6388422581718317,0.6388422581718317,99,
218,DB생명보험,0.0012170308595349628,0.2162088761993216,0,
227,DB생명보험,0.776565310187695,0.776565310187695,1,DB손해보험
228,DB생명보험,,,-1,
230,DB생명보험,0.007225813612983359,0.007225813612983359,99,
233,DB손해보험,0.181040395480226,0.36662221751412427,0,
249,DB손해보험,,,1,-
250,DB손해보험,,,-1,
252,DB손해보험,0.6333777824858757,0.6333777824858757,99,
255,DB씨앤에스자동차손해사정,0.0,0.0,0,
264,DB씨앤에스자동차손해사정,1.0,1.0,1,DB손해보험
265,DB씨앤에스자동차손해사정,,,-1,
267,DB씨앤에스자동차손해사정,0.0,0.0,99,
270,DB씨에스아이손해사정,0.0,0.0,0,
279,DB씨에스아이손해사정,1.0,1.0,1,DB손해보험
280,DB씨에스아이손해사정,,,-1,
282,DB씨에스아이손해사정,0.0,0.0,99,
285,DB씨에이에스손해사정,0.0,0.0,0,
294,DB씨에이에스손해사정,1.0,1.0,1,DB손해보험
295,DB씨에이에스손해사정,,,-1,
297,DB씨에이에스손해사정,0.0,0.0,99,
300,DB엠앤에스,0.0,0.0,0,
309,DB엠앤에스,1.0,1.0,1,DB손해보험
310,DB엠앤에스,,,-1,
312,DB엠앤에스,0.0,0.0,99,
315,DB자동차보험손해사정,0.0,0.0,0,
324,DB자동차보험손해사정,1.0,1.0,1,DB손해보험
325,DB자동차보험손해사정,,,-1,
327,DB자동차보험손해사정,0.0,0.0,99,
330,DB자산운용,0.0,0.0,0,
339,DB자산운용,0.5533333333333333,0.5533333333333333,1,DB금융투자
340,DB자산운용,,,-1,
342,DB자산운용,0.44666666666666666,0.44666666666666666,99,
345,DB캐피탈,0.0,0.0,0,
354,DB캐피탈,0.871061373238301,0.871061373238301,1,DB손해보험
355,DB캐피탈,0.032186280517302546,0.032186280517302546,1,DB저축은행
356,DB캐피탈,,,-1,
358,DB캐피탈,0.09675234624439642,0.09675234624439642,99,
