,firmname,own,own2,type,ownername
0,동국제강,0.2510413276735425,0.28794462847691354,0,
16,동국제강,0.7120553715230865,0.7120553715230865,99,
19,인터지스,0.104850383593799,0.1573527573768801,0,
34,인터지스,0.4834094026349581,0.4834094026349581,1,동국제강
35,인터지스,,,-1,
37,인터지스,0.35923783998816183,0.35923783998816183,99,
40,페럼인프라,0.00579618701977038,0.00579618701977038,0,
48,페럼인프라,0.117572258786502,0.117572258786502,1,동국제강
49,페럼인프라,0.007535043125701494,0.007535043125701494,1,인터지스
50,페럼인프라,0.07712692117723871,0.07712692117723871,1,동국
51,페럼인프라,,,-1,
53,페럼인프라,0.7919695898907875,0.7919695898907875,99,
56,인터지스신항센터,0.8,0.8,1,인터지스
58,인터지스신항센터,0.2,0.2,99,
60,인터지스웅동센터,0.9,0.9,1,인터지스
62,인터지스웅동센터,0.1,0.1,99,
64,인터지스중앙부두,1.0,1.0,1,인터지스
67,아이앤케이신항만,0.5,0.5,1,인터지스
69,아이앤케이신항만,0.5,0.5,99,
71,당진고대부두운영,0.212195,0.212195,1,동국제강
72,당진고대부두운영,0.487805,0.487805,1,인터지스
74,당진고대부두운영,0.3,0.3,99,
76,동국시스템즈,1.0,1.0,1,동국제강
79,제주로해운물류,1.0,1.0,1,인터지스
82,가온에스티,0.6424781547665905,0.6424781547665905,1,동국제강
84,가온에스티,0.3575218452334094,0.3575218452334094,99,
86,제이비당진페럼빌전문투자형사모투자유한회사,0.8188976377952756,0.8188976377952756,1,동국제강
88,제이비당진페럼빌전문투자형사모투자유한회사,0.18110236220472442,0.18110236220472442,99,
