,firmname,own,own2,type,ownername
0,에스케이,0.29082224240463694,0.49840420564226323,0,
15,에스케이,,,1,
16,에스케이,,,-1,
19,에스케이,0.5015957943577367,0.5015957943577367,99,
21,나노엔텍,0.0,0.011029639684491452,0,
30,나노엔텍,0.2890773097872078,0.2890773097872078,1,에스케이텔레콤
31,나노엔텍,,,-1,
34,나노엔텍,0.6998930505283008,0.6998930505283008,99,
36,대한송유관공사,0.0,0.0,0,
45,대한송유관공사,0.4100165543778417,0.4100165543778417,1,에스케이이노베이션
46,대한송유관공사,,,-1,
49,대한송유관공사,0.5899834456221583,0.5899834456221583,99,
51,드림어스컴퍼니 (舊 아이리버）,0.0,0.00037261669302362485,0,
60,드림어스컴퍼니 (舊 아이리버）,0.5239275003283237,0.5239275003283237,1,에스케이텔레콤
61,드림어스컴퍼니 (舊 아이리버）,,,-1,
64,드림어스컴퍼니 (舊 아이리버）,0.4756998829786527,0.4756998829786527,99,
66,디디아이에스씨1338 위탁관리부동산투자회사,0.0,0.0,0,
75,디디아이에스씨1338 위탁관리부동산투자회사,0.17647058823529413,0.17647058823529413,1,에스케이디앤디
76,디디아이에스씨1338 위탁관리부동산투자회사,,,-1,
79,디디아이에스씨1338 위탁관리부동산투자회사,0.8235294117647058,0.8235294117647058,99,
81,디디아이에스씨1339위탁관리부동산투자회사,0.0,0.0,0,
90,디디아이에스씨1339위탁관리부동산투자회사,0.1780821917808219,0.1780821917808219,1,에스케이디앤디
91,디디아이에스씨1339위탁관리부동산투자회사,,,-1,
94,디디아이에스씨1339위탁관리부동산투자회사,0.821917808219178,0.821917808219178,99,
96,디디아이에스씨57 위탁관리부동산투자회사,0.0,0.0,0,
105,디디아이에스씨57 위탁관리부동산투자회사,1.2371134020618557,1.2371134020618557,1,에스케이디앤디
106,디디아이에스씨57 위탁관리부동산투자회사,,,-1,
109,디디아이에스씨57 위탁관리부동산투자회사,8.762886597938145,8.762886597938145,99,
111,디디아이에스에스280 위탁관리부동산투자회사,0.0,0.0,0,
120,디디아이에스에스280 위탁관리부동산투자회사,1.0,1.0,1,에스케이디앤디
121,디디아이에스에스280 위탁관리부동산투자회사,,,-1,
124,디디아이에스에스280 위탁관리부동산투자회사,0.0,0.0,99,
126,부산도시가스,0.0,0.09081818181818181,0,
135,부산도시가스,0.6732184545454546,0.6732184545454546,1,에스케이이엔에스
136,부산도시가스,,,-1,
139,부산도시가스,0.23596336363636364,0.23596336363636364,99,
141,에스엠코어,0.0,0.0004994023643669599,0,
150,에스엠코어,0.2660338108129073,0.2660338108129073,1,에스케이
151,에스엠코어,,,-1,
154,에스엠코어,0.7334667868227258,0.7334667868227258,99,
156,에이디티시큐리티,0.0,0.0,0,
165,에이디티시큐리티,1.0,1.0,1,라이프앤시큐리티홀딩스
166,에이디티시큐리티,,,-1,
169,에이디티시큐리티,0.0,0.0,99,
171,에이디티캡스,0.0,0.0,0,
180,에이디티캡스,1.0,1.0,1,라이프앤시큐리티홀딩스
181,에이디티캡스,,,-1,
184,에이디티캡스,0.0,0.0,99,
186,에이앤티에스,0.0,0.5,0,
196,에이앤티에스,,,1,
197,에이앤티에스,,,-1,
200,에이앤티에스,0.0,0.0,99,
202,제이에스아이,0.0,0.0,0,
211,제이에스아이,0.56025,0.56025,1,에스케이케미칼
212,제이에스아이,,,-1,
215,제이에스아이,0.43975,0.43975,99,
217,캡스텍,0.0,0.0,0,
226,캡스텍,1.0,1.0,1,라이프앤시큐리티홀딩스
227,캡스텍,,,-1,
230,캡스텍,0.0,0.0,99,
232,강원도시가스,0.0,0.0,0,
241,강원도시가스,1.0,1.0,1,에스케이이엔에스
242,강원도시가스,,,-1,
245,강원도시가스,0.0,0.0,99,
247,금호미쓰이화학,0.0,0.0,0,
256,금호미쓰이화학,0.5,0.5,1,Mitsui Chemicals & SKC Polyurethanes Inc.
257,금호미쓰이화학,,,-1,
260,금호미쓰이화학,0.0,0.0,99,
262,나래에너지서비스,0.0,0.0,0,
271,나래에너지서비스,1.0,1.0,1,에스케이이엔에스
272,나래에너지서비스,,,-1,
275,나래에너지서비스,0.0,0.0,99,
277,내트럭,0.0,0.0,0,
286,내트럭,1.0,1.0,1,SK에너지
287,내트럭,,,-1,
290,내트럭,0.0,0.0,99,
292,당진에코파워,0.0,0.0,0,
301,당진에코파워,0.51,0.51,1,에스케이가스
302,당진에코파워,,,-1,
305,당진에코파워,0.49,0.49,99,
307,디앤디인베스트먼트,0.0,0.0,0,
316,디앤디인베스트먼트,1.0,1.0,1,에스케이디앤디
317,디앤디인베스트먼트,,,-1,
320,디앤디인베스트먼트,0.0,0.0,99,
322,라이프앤시큐리티홀딩스,0.0,0.0,0,
331,라이프앤시큐리티홀딩스,0.5500003340556359,0.5500003340556359,1,에스케이텔레콤
332,라이프앤시큐리티홀딩스,,,-1,
335,라이프앤시큐리티홀딩스,0.44999966594436414,0.44999966594436414,99,
337,목감휴게소서비스,0.0,0.0,0,
346,목감휴게소서비스,1.0,1.0,1,에스케이네트웍스
347,목감휴게소서비스,,,-1,
350,목감휴게소서비스,0.0,0.0,99,
352,미쓰이케미칼앤드 에스케이씨폴리우레탄,0.0,0.0,0,
361,미쓰이케미칼앤드 에스케이씨폴리우레탄,0.5,0.5,1,에스케이씨
362,미쓰이케미칼앤드 에스케이씨폴리우레탄,,,-1,
365,미쓰이케미칼앤드 에스케이씨폴리우레탄,0.0,0.0,99,
367,보령엘엔지터미널,0.0,0.0,0,
376,보령엘엔지터미널,0.5,0.5,1,에스케이이엔에스
377,보령엘엔지터미널,,,-1,
380,보령엘엔지터미널,0.0,0.0,99,
382,비앤엠개발,0.0,0.0,0,
391,비앤엠개발,1.0,1.0,1,에스케이디앤디
392,비앤엠개발,,,-1,
395,비앤엠개발,0.0,0.0,99,
397,서비스에이스,0.0,0.0,0,
406,서비스에이스,1.0,1.0,1,에스케이텔레콤
407,서비스에이스,,,-1,
410,서비스에이스,0.0,0.0,99,
412,서비스탑,0.0,0.0,0,
421,서비스탑,1.0,1.0,1,에스케이텔레콤
422,서비스탑,,,-1,
425,서비스탑,0.0,0.0,99,
427,십일번가,0.0,1.2686610278262254e-06,0,
436,십일번가,0.8026436748855083,0.8026436748855083,1,에스케이텔레콤
437,십일번가,0.015460976767498543,0.015460976767498543,1,에스케이플래닛
438,십일번가,,,-1,
441,십일번가,7.611966166957352e-05,7.611966166957352e-05,99,
443,아이디퀀티크（유）,0.0,0.0,0,
452,아이디퀀티크（유）,1.0,1.0,1,아이디퀀티크SA
453,아이디퀀티크（유）,,,-1,
456,아이디퀀티크（유）,0.0,0.0,99,
458,에스케이가스,0.0,0.03384187391931616,0,
469,에스케이가스,0.4561713959238358,0.4561713959238358,1,에스케이디스커버리
470,에스케이가스,0.09986073829596225,0.09986073829596225,1,에스케이신텍
471,에스케이가스,,,-1,
474,에스케이가스,0.4101259918608858,0.4101259918608858,99,
476,에스케이건설,0.0,0.03999408763617706,0,
485,에스케이건설,0.44469782741874586,0.44469782741874586,1,에스케이
486,에스케이건설,0.2824459306368569,0.2824459306368569,1,에스케이디스커버리
487,에스케이건설,,,-1,
490,에스케이건설,0.23286215430822016,0.23286215430822016,99,
492,에스케이네트웍스,0.008519419924894068,0.04277093681690222,0,
502,에스케이네트웍스,0.3912297597964602,0.3912297597964602,1,SK
503,에스케이네트웍스,0.00016834789363462643,0.00016834789363462643,1,SK디스커버리
504,에스케이네트웍스,,,-1,
507,에스케이네트웍스,0.565830955493003,0.565830955493003,99,
509,에스케이네트웍스서비스,0.0,0.0,0,
518,에스케이네트웍스서비스,0.8650253752294569,0.8650253752294569,1,에스케이네트웍스
