,firmname,own,own2,type,ownername
0,에이치디씨,0.3416645462891837,0.38021522680941844,0,
15,에이치디씨,0.017812175179888104,0.017812175179888104,1,에이치디씨아이콘트롤스
16,에이치디씨,,,-1,
18,에이치디씨,0.6019725980106934,0.6019725980106934,99,
21,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.0,0.0,0,
30,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.5,0.5,1,에이치디씨
31,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.038461538461538464,0.038461538461538464,1,에이치디씨아이서비스
32,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.038461538461538464,0.038461538461538464,1,에이치디씨아이콘트롤스
33,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.038461538461538464,0.038461538461538464,1,에이치디씨자산운용
34,에이치디씨민간임대주택제1호위탁관리부동산투자회사,,,-1,
36,에이치디씨민간임대주택제1호위탁관리부동산투자회사,0.38461538461538464,0.38461538461538464,99,
39,미래비아이,0.0,0.0,0,
48,미래비아이,0.6444939449850211,0.6444939449850211,1,부동산일일사
49,미래비아이,,,-1,
51,미래비아이,0.35550605501497884,0.35550605501497884,99,
54,부동산일일사,0.0,0.0,0,
63,부동산일일사,0.75,0.75,1,에이치디씨
64,부동산일일사,0.25,0.25,1,에이디씨아이콘트롤스
65,부동산일일사,,,-1,
67,부동산일일사,0.0,0.0,99,
70,부산컨테이너터미널,0.0,0.0,0,
79,부산컨테이너터미널,0.4,0.4,1,에이치디씨
80,부산컨테이너터미널,,,-1,
82,부산컨테이너터미널,0.6000000000000001,0.6000000000000001,99,
85,북항아이브리지,0.0,0.0,0,
94,북항아이브리지,0.66,0.66,1,에이치디씨
95,북항아이브리지,,,-1,
97,북항아이브리지,0.34,0.34,99,
100,서울-춘천고속도로,0.0,0.0,0,
109,서울-춘천고속도로,0.40000005060728744,0.40000005060728744,1,에이치디씨
110,서울-춘천고속도로,,,-1,
112,서울-춘천고속도로,0.5999999493927125,0.5999999493927125,99,
115,아이파크마리나,0.0,0.0,0,
124,아이파크마리나,0.8813427010148321,0.8813427010148321,1,에이치디씨
125,아이파크마리나,,,-1,
127,아이파크마리나,0.11865729898516784,0.11865729898516784,99,
130,에이치디씨스포츠,0.0,0.0,0,
139,에이치디씨스포츠,1.0,1.0,1,에이치디씨
140,에이치디씨스포츠,,,-1,
142,에이치디씨스포츠,0.0,0.0,99,
145,에이치디씨신라면세점,0.0,0.0,0,
154,에이치디씨신라면세점,0.5,0.5,1,에이치디씨
155,에이치디씨신라면세점,,,-1,
157,에이치디씨신라면세점,0.5,0.5,99,
160,에이치디씨아이서비스,0.0,0.0,0,
169,에이치디씨아이서비스,0.5655586987270156,0.5655586987270156,1,에이치디씨
170,에이치디씨아이서비스,0.10608203677510608,0.10608203677510608,1,엠엔큐투자파트너스(유)
171,에이치디씨아이서비스,,,-1,
173,에이치디씨아이서비스,0.32835926449787833,0.32835926449787833,99,
176,에이치디씨아이앤콘스,0.0,0.0,0,
185,에이치디씨아이앤콘스,0.952101430011807,0.952101430011807,1,에이치디씨
186,에이치디씨아이앤콘스,0.047898569988193,0.047898569988193,1,엠엔큐투자파트너스(유)
187,에이치디씨아이앤콘스,,,-1,
189,에이치디씨아이앤콘스,0.0,0.0,99,
