,firmname,own,own2,type,ownername
0,하림지주,0.2566475806097093,0.45083368668714774,0,
25,하림지주,0.004851780639291261,0.004851780639291261,1,경우
26,하림지주,0.04302802274375424,0.04302802274375424,1,올품
27,하림지주,0.0028332774727630834,0.0028332774727630834,1,농업회사법인익산
28,하림지주,0.19978052277586436,0.19978052277586436,1,한국인베스트먼트
29,하림지주,,,-1,
31,하림지주,0.2986727096811793,0.2986727096811793,99,
34,경우,0.8,0.8,0,
54,경우,0.2,0.2,1,올품
55,경우,,,1,-
56,경우,,,-1,
58,경우,0.0,0.0,99,
61,그린바이텍,0.0,0.0,0,
81,그린바이텍,1.0,1.0,1,하림지주
82,그린바이텍,,,1,-
83,그린바이텍,,,-1,
85,그린바이텍,0.0,0.0,99,
88,동림건설,0.0,0.0,0,
108,동림건설,1.0,1.0,1,하림지주
109,동림건설,,,1,-
110,동림건설,,,-1,
112,동림건설,0.0,0.0,99,
115,디디에프엔비,0.0,0.0,0,
135,디디에프엔비,1.0,1.0,1,하림지주
136,디디에프엔비,,,1,-
137,디디에프엔비,,,-1,
139,디디에프엔비,0.0,0.0,99,
142,맥시칸,0.0,0.0,0,
162,맥시칸,1.0,1.0,1,하림지주
163,맥시칸,,,1,-
164,맥시칸,,,-1,
166,맥시칸,0.0,0.0,99,
169,산과들에프앤씨,0.0,0.0,0,
189,산과들에프앤씨,1.0,1.0,1,팜스코
190,산과들에프앤씨,,,1,-
191,산과들에프앤씨,,,-1,
193,산과들에프앤씨,0.0,0.0,99,
196,선진,0.0,0.00031224237375862107,0,
216,선진,0.5000171996135848,0.5000171996135848,1,하림지주
217,선진,,,1,-
218,선진,,,-1,
220,선진,0.4996705580126566,0.4996705580126566,99,
223,선진미트농업회사법인,0.1,0.1,0,
243,선진미트농업회사법인,0.9,0.9,1,하림지주
244,선진미트농업회사법인,,,1,-
245,선진미트농업회사법인,,,-1,
247,선진미트농업회사법인,0.0,0.0,99,
250,선진브릿지랩,0.0,0.0,0,
270,선진브릿지랩,1.0,1.0,1,선진
271,선진브릿지랩,,,1,-
272,선진브릿지랩,,,-1,
274,선진브릿지랩,0.0,0.0,99,
277,선진에프에스,0.0,0.0,0,
297,선진에프에스,1.0,1.0,1,선진
298,선진에프에스,,,1,-
299,선진에프에스,,,-1,
301,선진에프에스,0.0,0.0,99,
304,선진팜,0.0,0.0,0,
324,선진팜,1.0,1.0,1,선진
325,선진팜,,,1,-
326,선진팜,,,-1,
328,선진팜,0.0,0.0,99,
331,선진햄,0.0,0.0,0,
351,선진햄,1.0,1.0,1,선진
352,선진햄,,,1,-
353,선진햄,,,-1,
355,선진햄,0.0,0.0,99,
358,싱그린에프에스,0.0,0.0,0,
378,싱그린에프에스,1.0,1.0,1,그린바이텍
379,싱그린에프에스,,,1,-
380,싱그린에프에스,,,-1,
382,싱그린에프에스,0.0,0.0,99,
385,애그리로보텍,0.0,0.1868850114416476,0,
405,애그리로보텍,0.8131149885583524,0.8131149885583524,1,선진
406,애그리로보텍,,,1,-
407,애그리로보텍,,,-1,
409,애그리로보텍,0.0,0.0,99,
412,에버미라클,0.0,0.01228289079656618,0,
432,에버미라클,0.6061169894190457,0.6061169894190457,1,엔에스쇼핑
433,에버미라클,,,1,-
434,에버미라클,,,-1,
436,에버미라클,0.3816001197843881,0.3816001197843881,99,
439,에이치에스푸드,0.0,0.0,0,
459,에이치에스푸드,0.8846198482149814,0.8846198482149814,1,하림지주
460,에이치에스푸드,,,1,-
461,에이치에스푸드,,,-1,
463,에이치에스푸드,0.11538015178501862,0.11538015178501862,99,
466,엔디,0.0,0.0,0,
486,엔디,1.0,1.0,1,엔에스쇼핑
487,엔디,,,1,-
488,엔디,,,-1,
490,엔디,0.0,0.0,99,
493,엔바이콘,0.0,0.0,0,
513,엔바이콘,1.0,1.0,1,엔에스쇼핑
514,엔바이콘,,,1,-
515,엔바이콘,,,-1,
517,엔바이콘,0.0,0.0,99,
520,엔에스쇼핑,0.051797245963912636,0.07089957264957265,0,
541,엔에스쇼핑,0.4070839268755935,0.4070839268755935,1,하림지주
542,엔에스쇼핑,0.05127611585944919,0.05127611585944919,1,올품
543,엔에스쇼핑,0.020340693257359925,0.020340693257359925,1,경우
544,엔에스쇼핑,0.011574074074074073,0.011574074074074073,1,농업회사법인익산
545,엔에스쇼핑,,,-1,
547,엔에스쇼핑,0.43882561728395064,0.43882561728395064,99,
550,엔에스홈쇼핑미디어센터,0.0,0.0,0,
570,엔에스홈쇼핑미디어센터,1.0,1.0,1,엔에스쇼핑
571,엔에스홈쇼핑미디어센터,,,1,-
572,엔에스홈쇼핑미디어센터,,,-1,
574,엔에스홈쇼핑미디어센터,0.0,0.0,99,
