,firmname,own,own2,type,ownername
0,케이티앤지,0.0,0.14069948046760342,0,
16,케이티앤지,,,1,-
17,케이티앤지,,,1,-
18,케이티앤지,,,-1,
20,케이티앤지,0.8593005195323966,0.8593005195323966,99,
23,한국인삼공사,1.0,1.0,0,
38,한국인삼공사,,,1,-
39,한국인삼공사,,,1,-
40,한국인삼공사,,,-1,
42,한국인삼공사,0.0,0.0,99,
45,영진약품,0.5245077509395384,0.5245365984501592,0,
60,영진약품,,,1,-
61,영진약품,,,1,-
62,영진약품,,,-1,
64,영진약품,0.47546340154984074,0.47546340154984074,99,
67,태아산업,1.0,1.0,0,
82,태아산업,,,1,-
83,태아산업,,,1,-
84,태아산업,,,-1,
86,태아산업,0.0,0.0,99,
89,케이지씨라이프앤진,0.0,0.0,0,
104,케이지씨라이프앤진,1.0,1.0,1,한국인삼공사
105,케이지씨라이프앤진,,,1,-
106,케이지씨라이프앤진,,,-1,
108,케이지씨라이프앤진,0.0,0.0,99,
111,코스모코스,0.985612909491527,0.9856160032155318,0,
126,코스모코스,,,1,-
127,코스모코스,,,1,-
128,코스모코스,,,-1,
130,코스모코스,0.014383996784468195,0.014383996784468195,99,
133,케이지씨예본,0.0,0.0,0,
148,케이지씨예본,1.0,1.0,1,한국인삼공사
149,케이지씨예본,,,1,-
150,케이지씨예본,,,-1,
152,케이지씨예본,0.0,0.0,99,
155,제이알제5호위탁관리부동산투자회사,0.3462732343156775,0.3462732343156775,0,
170,제이알제5호위탁관리부동산투자회사,,,1,-
171,제이알제5호위탁관리부동산투자회사,,,1,-
172,제이알제5호위탁관리부동산투자회사,,,-1,
174,제이알제5호위탁관리부동산투자회사,0.6537267656843225,0.6537267656843225,99,
177,상상스테이,1.0,1.0,0,
192,상상스테이,,,1,-
193,상상스테이,,,1,-
194,상상스테이,,,-1,
196,상상스테이,0.0,0.0,99,
199,과천상상피에프브이,0.51,0.51,0,
214,과천상상피에프브이,,,1,-
215,과천상상피에프브이,,,1,-
216,과천상상피에프브이,,,-1,
218,과천상상피에프브이,0.49,0.49,99,
221,스타필드수원,0.5,0.5,0,
236,스타필드수원,,,1,-
237,스타필드수원,,,1,-
238,스타필드수원,,,-1,
240,스타필드수원,0.5,0.5,99,
