,firmname,own,own2,type,ownername
0,삼양홀딩스,0.37423205656894326,0.5806957545215112,0,
32,삼양홀딩스,,,-1,
34,삼양홀딩스,0.41930447100011736,0.41930447100011736,99,
37,삼양사,0.0141604091311112,0.0961289065896733,0,
49,삼양사,0.5969245713888841,0.5969245713888841,1,삼양홀딩스
50,삼양사,,,-1,
52,삼양사,0.30694652202144257,0.30694652202144257,99,
55,삼양패키징,0.0,0.0,0,
64,삼양패키징,0.5599999831102526,0.5599999831102526,1,삼양사
65,삼양패키징,,,-1,
67,삼양패키징,0.4400000168897474,0.4400000168897474,99,
71,케이씨아이,0.0,0.045235137533274176,0,
80,케이씨아이,0.45452076308784384,0.45452076308784384,1,삼양사
81,케이씨아이,,,-1,
83,케이씨아이,0.500244099378882,0.500244099378882,99,
86,삼양바이오팜,0.06289215041502721,0.06289215041502721,0,
102,삼양바이오팜,0.9371078495849727,0.9371078495849727,1,삼양홀딩스
103,삼양바이오팜,,,-1,
105,삼양바이오팜,0.0,0.0,99,
108,삼남석유화학,0.0,0.0,0,
117,삼남석유화학,0.4,0.4,1,삼양홀딩스
118,삼남석유화학,,,-1,
120,삼남석유화학,0.6000000000000001,0.6000000000000001,99,
123,삼양화성,0.0,0.0,0,
132,삼양화성,0.5,0.5,1,삼양홀딩스
133,삼양화성,,,-1,
135,삼양화성,0.5,0.5,99,
138,삼양이노켐,0.0,0.0,0,
147,삼양이노켐,0.9729268126995498,0.9729268126995498,1,삼양홀딩스
148,삼양이노켐,,,-1,
150,삼양이노켐,0.0270731873004502,0.0270731873004502,99,
153,삼양화인테크놀로지,0.0,0.0,0,
162,삼양화인테크놀로지,0.5,0.5,1,삼양사
163,삼양화인테크놀로지,,,-1,
165,삼양화인테크놀로지,0.5,0.5,99,
168,삼양데이타시스템,0.0,0.0,0,
174,삼양데이타시스템,1.0,1.0,1,삼양홀딩스
175,삼양데이타시스템,,,-1,
177,삼양데이타시스템,0.0,0.0,99,
180,삼양에프앤비,0.0,0.0,0,
186,삼양에프앤비,1.0,1.0,1,삼양홀딩스
187,삼양에프앤비,,,-1,
189,삼양에프앤비,1.0,1.0,99,
192,메디켐,0.0,0.0,0,
201,메디켐,0.97,0.97,1,삼양바이오팜
202,메디켐,,,-1,
204,메디켐,0.03,0.03,99,
207,우리,1.0,1.0,0,
223,우리,,,1,-
224,우리,,,-1,
226,우리,0.0,0.0,99,
