,firmname,own,own2,type,ownername
533,엔에이치아문디자산운용,0.7,0.7,1,농협금융지주
534,엔에이치아문디자산운용,,,-1,
536,엔에이치아문디자산운용,0.3,0.3,99,
539,엔에이치농협캐피탈,0.0,0.0,0,
548,엔에이치농협캐피탈,1.0,1.0,1,농협금융지주
549,엔에이치농협캐피탈,,,-1,
551,엔에이치농협캐피탈,0.0,0.0,99,
554,엔에이치선물,0.0,0.0,0,
563,엔에이치선물,1.0,1.0,1,엔에이치투자증권
564,엔에이치선물,,,-1,
566,엔에이치선물,0.0,0.0,99,
569,엔에이치저축은행,0.0,0.0,0,
578,엔에이치저축은행,1.0,1.0,1,농협금융지주
579,엔에이치저축은행,,,-1,
581,엔에이치저축은행,0.0,0.0,99,
584,엔에이치큐씨피중소중견글로벌투자파트너쉽사모투자전문회사,0.0,0.06153846153846154,0,
593,엔에이치큐씨피중소중견글로벌투자파트너쉽사모투자전문회사,0.0006153846153846154,0.0006153846153846154,1,엔에이치투자증권
594,엔에이치큐씨피중소중견글로벌투자파트너쉽사모투자전문회사,0.3070769230769231,0.3070769230769231,1,농협은행
595,엔에이치큐씨피중소중견글로벌투자파트너쉽사모투자전문회사,,,-1,
597,엔에이치큐씨피중소중견글로벌투자파트너쉽사모투자전문회사,0.6307692307692307,0.6307692307692307,99,
600,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,0.0,0.125,0,
609,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,0.0005,0.0005,1,엔에이치투자증권
610,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,0.2995,0.2995,1,농협은행
611,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,0.025,0.025,1,엔에이치농협캐피탈
612,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,,,-1,
614,엔에이치아주아이비중소중견그로쓰2013사모투자전문회사,0.55,0.55,99,
617,코에프씨우리그로쓰챔프제2010의3호 사모투자전문회사,0.0,0.0,0,
626,코에프씨우리그로쓰챔프제2010의3호 사모투자전문회사,0.2727272727272727,0.2727272727272727,1,엔에이치투자증권
627,코에프씨우리그로쓰챔프제2010의3호 사모투자전문회사,,,-1,
629,코에프씨우리그로쓰챔프제2010의3호 사모투자전문회사,0.7272727272727273,0.7272727272727273,99,
632,엔에이치애그리비즈밸류크리에이티브제일호 사모투자합자회사,0.014639268888888888,0.014639268888888888,0,
