,firmname,own,own2,type,ownername
0,한화,0.2675954574581936,0.3422480550996466,0,
15,한화,0.021207735522170052,0.021207735522170052,1,에이치솔루션
16,한화,,,-1,
18,한화,0.6365442093781833,0.6365442093781833,99,
21,한화케미칼,0.0,0.001757734805269031,0,
33,한화케미칼,0.3662046094627746,0.3662046094627746,1,한화
34,한화케미칼,,,-1,
36,한화케미칼,0.6320376557319564,0.6320376557319564,99,
39,한화갤러리아,0.0,0.0,0,
48,한화갤러리아,1.0,1.0,1,한화케미칼
49,한화갤러리아,,,-1,
51,한화갤러리아,0.0,0.0,99,
54,한화갤러리아타임월드,0.0,0.01764961465008014,0,
64,한화갤러리아타임월드,0.694484837081057,0.694484837081057,1,한화갤러리아
65,한화갤러리아타임월드,,,-1,
67,한화갤러리아타임월드,0.2878655482688628,0.2878655482688628,99,
70,한화케미칼 오버시즈홀딩스,0.0,0.0,0,
79,한화케미칼 오버시즈홀딩스,1.0,1.0,1,한화케미칼
80,한화케미칼 오버시즈홀딩스,,,-1,
82,한화케미칼 오버시즈홀딩스,0.0,0.0,99,
85,한화컴파운드,0.0,0.0,0,
94,한화컴파운드,1.0,1.0,1,한화케미칼
95,한화컴파운드,,,-1,
97,한화컴파운드,0.0,0.0,99,
100,한화비앤비,0.0,0.0,0,
109,한화비앤비,1.0,1.0,1,한화갤러리아
110,한화비앤비,,,-1,
112,한화비앤비,0.0,0.0,99,
115,한화큐셀,0.0,0.0,0,
124,한화큐셀,1.0,1.0,1,"Hanwha Q CELLS Co., Ltd."
125,한화큐셀,,,-1,
127,한화큐셀,0.0,0.0,99,
130,한화도시개발,0.0,0.0,0,
139,한화도시개발,1.0,1.0,1,한화케미칼
140,한화도시개발,,,-1,
142,한화도시개발,0.0,0.0,99,
145,아산테크노밸리,0.0,0.0,0,
154,아산테크노밸리,1.0,1.0,1,한화도시개발
155,아산테크노밸리,,,-1,
157,아산테크노밸리,0.0,0.0,99,
160,서산테크노밸리,0.0,0.0,0,
169,서산테크노밸리,0.65,0.65,1,한화도시개발
170,서산테크노밸리,,,1,
171,서산테크노밸리,,,-1,
173,서산테크노밸리,0.35,0.35,99,
176,엔에이치엘개발,0.0,0.0,0,
185,엔에이치엘개발,1.0,1.0,1,한화도시개발
186,엔에이치엘개발,,,1,
187,엔에이치엘개발,,,-1,
189,엔에이치엘개발,0.0,0.0,99,
192,김해테크노밸리,0.0,0.0,0,
201,김해테크노밸리,0.8,0.8,1,한화도시개발
202,김해테크노밸리,,,-1,
204,김해테크노밸리,0.2,0.2,99,
207,에이치밸리,0.0,0.0,0,
216,에이치밸리,0.51,0.51,1,한화도시개발
217,에이치밸리,0.49,0.49,1,한화건설
218,에이치밸리,,,-1,
220,에이치밸리,0.0,0.0,99,
223,경기용인테크노밸리,0.0,0.0,0,
232,경기용인테크노밸리,0.75,0.75,1,한화도시개발
233,경기용인테크노밸리,0.05,0.05,1,한화건설
234,경기용인테크노밸리,,,-1,
236,경기용인테크노밸리,0.2,0.2,99,
239,한화역사,0.007052897417647495,0.007053202757709302,0,
248,한화역사,0.4001203650523643,0.4001203650523643,1,한화도시개발
249,한화역사,0.18936564686139423,0.18936564686139423,1,한화호텔앤드리조트
250,한화역사,0.08303356572765437,0.08303356572765437,1,한화큐셀앤드첨단소재
251,한화역사,,,-1,
253,한화역사,0.3204272196008778,0.3204272196008778,99,
256,"한화큐셀앤드첨단소재 (舊),한화첨단소재",0.0,0.0,0,
265,"한화큐셀앤드첨단소재 (舊),한화첨단소재",1.0,1.0,1,한화케미칼
266,"한화큐셀앤드첨단소재 (舊),한화첨단소재",,,1,
267,"한화큐셀앤드첨단소재 (舊),한화첨단소재",,,1,
268,"한화큐셀앤드첨단소재 (舊),한화첨단소재",,,-1,
270,"한화큐셀앤드첨단소재 (舊),한화첨단소재",0.0,0.0,99,
273,데이터애널리틱스랩,0.0,0.0,0,
282,데이터애널리틱스랩,1.0,1.0,1,한화투자증권
283,데이터애널리틱스랩,,,-1,
285,데이터애널리틱스랩,0.0,0.0,99,
288,하이패스태양광,0.0,0.0,0,
297,하이패스태양광,1.0,1.0,1,한화큐셀앤드첨단소재
298,하이패스태양광,,,-1,
300,하이패스태양광,0.0,0.0,99,
303,해사랑태양광,0.0,0.0,0,
312,해사랑태양광,1.0,1.0,1,한화큐셀앤드첨단소재
313,해사랑태양광,,,-1,
315,해사랑태양광,0.0,0.0,99,
318,한반도태양광,0.0,0.0,0,
327,한반도태양광,1.0,1.0,1,한화큐셀앤드첨단소재
328,한반도태양광,,,1,
329,한반도태양광,,,-1,
331,한반도태양광,0.0,0.0,99,
334,영암해오름태양광,0.0,0.0,0,
343,영암해오름태양광,1.0,1.0,1,한화큐셀앤드첨단소재
344,영암해오름태양광,,,-1,
346,영암해오름태양광,0.0,0.0,99,
349,영암테크노태양광,0.0,0.0,0,
358,영암테크노태양광,1.0,1.0,1,한화큐셀앤드첨단소재
359,영암테크노태양광,,,-1,
361,영암테크노태양광,0.0,0.0,99,
364,워터솔라,0.0,0.0,0,
373,워터솔라,1.0,1.0,1,한화큐셀앤드첨단소재
374,워터솔라,,,-1,
376,워터솔라,0.0,0.0,99,
379,한화건설,0.0,0.0,0,
388,한화건설,0.9523709663065647,0.9523709663065647,1,한화
389,한화건설,,,1,
390,한화건설,,,-1,
392,한화건설,0.04762903369343528,0.04762903369343528,99,
395,에코이앤오,0.0,0.0,0,
404,에코이앤오,1.0,1.0,1,한화건설
405,에코이앤오,,,-1,
407,에코이앤오,0.0,0.0,99,
410,레이크파크에이치,0.0,0.0,0,
419,레이크파크에이치,1.0,1.0,1,한화건설
