,firmname,own,own2,type,ownername
0,삼성전자,0.051110975262044445,0.05225033855431723,0,
87,삼성전자,0.07481611120694563,0.07481611120694563,1,삼성생명보험
88,삼성전자,0.04399126308115179,0.04399126308115179,1,삼성물산
89,삼성전자,0.013073218896974853,0.013073218896974853,1,삼성화재해상보험
90,삼성전자,,,-1,
92,삼성전자,0.8158690682606106,0.8158690682606106,99,
95,삼성물산,0.31162640792216567,0.466578258297492,0,
155,삼성물산,,,1,-
156,삼성물산,,,-1,
158,삼성물산,0.5334217417025082,0.5334217417025082,99,
161,서울레이크사이드,0.0,0.0,0,
170,서울레이크사이드,1.0,1.0,1,삼성물산
171,서울레이크사이드,,,-1,
173,서울레이크사이드,0.0,0.0,99,
176,삼우종합건축사사무소,0.0,0.0,0,
185,삼우종합건축사사무소,1.0,1.0,1,삼성물산
186,삼우종합건축사사무소,,,-1,
188,삼우종합건축사사무소,0.0,0.0,99,
191,씨브이네트,0.0,9.296875e-05,0,
200,씨브이네트,0.40143046875,0.40143046875,1,삼성물산
201,씨브이네트,0.09375,0.09375,1,삼성에스디에스
202,씨브이네트,,,-1,
204,씨브이네트,0.5047265625,0.5047265625,99,
207,삼성바이오로직스,0.0003436257840247865,0.0012467769969016847,0,
243,삼성바이오로직스,0.4344058943550215,0.4344058943550215,1,삼성물산
244,삼성바이오로직스,0.31492227008236984,0.31492227008236984,1,삼성전자
245,삼성바이오로직스,,,-1,
247,삼성바이오로직스,0.24942505856570696,0.24942505856570696,99,
250,삼성바이오에피스,0.0,0.0,0,
259,삼성바이오에피스,0.5000000241736188,0.5000000241736188,1,삼성바이오로직스
260,삼성바이오에피스,,,-1,
262,삼성바이오에피스,0.4999999758263812,0.4999999758263812,99,
265,삼성디스플레이,0.0,3.819338053334955e-09,0,
274,삼성디스플레이,0.8477739608798571,0.8477739608798571,1,삼성전자
275,삼성디스플레이,0.15222603530080486,0.15222603530080486,1,삼성에스디아이
276,삼성디스플레이,,,-1,
278,삼성디스플레이,0.0,0.0,99,
281,삼성코닝어드밴스드글라스(유),0.0,0.0,0,
290,삼성코닝어드밴스드글라스(유),0.5,0.5,1,삼성디스플레이
291,삼성코닝어드밴스드글라스(유),,,-1,
293,삼성코닝어드밴스드글라스(유),0.5,0.5,99,
296,에스유머티리얼스,0.0,0.0,0,
305,에스유머티리얼스,0.5000002577319588,0.5000002577319588,1,삼성디스플레이
306,에스유머티리얼스,,,-1,
308,에스유머티리얼스,0.4999997422680412,0.4999997422680412,99,
311,스테코,0.0,0.0,0,
320,스테코,0.7,0.7,1,삼성전자
321,스테코,,,-1,
323,스테코,0.3,0.3,99,
326,세메스,0.0,0.01027993514417275,0,
335,세메스,0.9154240741864369,0.9154240741864369,1,삼성전자
336,세메스,,,-1,
338,세메스,0.07429599066939034,0.07429599066939034,99,
341,삼성전자서비스,0.0,0.0,0,
350,삼성전자서비스,0.9932786467037458,0.9932786467037458,1,삼성전자
351,삼성전자서비스,,,-1,
353,삼성전자서비스,0.006721353296254229,0.006721353296254229,99,
356,삼성전자서비스씨에스,0.0,0.0,0,
365,삼성전자서비스씨에스,1.0,1.0,1,삼성전자서비스
366,삼성전자서비스씨에스,,,-1,
368,삼성전자서비스씨에스,0.0,0.0,99,
371,하만인터내셔널코리아,0.0,0.0,0,
380,하만인터내셔널코리아,1.0,1.0,1,"Harman International Industries, Inc"
381,하만인터내셔널코리아,,,-1,
383,하만인터내셔널코리아,0.0,0.0,99,
386,레드벤드소프트웨어코리아,0.0,0.0,0,
395,레드벤드소프트웨어코리아,1.0,1.0,1,Red Bend Software Ltd.
396,레드벤드소프트웨어코리아,,,-1,
398,레드벤드소프트웨어코리아,0.0,0.0,99,
401,삼성전자판매,0.0,0.0,0,
410,삼성전자판매,1.0,1.0,1,삼성전자
411,삼성전자판매,,,-1,
413,삼성전자판매,0.0,0.0,99,
416,삼성전자로지텍,0.0,0.0,0,
425,삼성전자로지텍,1.0,1.0,1,삼성전자
426,삼성전자로지텍,,,-1,
428,삼성전자로지텍,0.0,0.0,99,
431,수원삼성축구단,0.0,0.0,0,
440,수원삼성축구단,1.0,1.0,1,제일기획
441,수원삼성축구단,,,-1,
443,수원삼성축구단,0.0,0.0,99,
446,삼성메디슨,0.0,0.0005695599901441358,0,
459,삼성메디슨,0.6845209800651025,0.6845209800651025,1,삼성전자
460,삼성메디슨,,,-1,
462,삼성메디슨,0.31490945994475333,0.31490945994475333,99,
465,삼성에스디아이,3.611697044941304e-05,0.058267187323153655,0,
499,삼성에스디아이,0.19127889965031897,0.19127889965031897,1,삼성전자
500,삼성에스디아이,,,-1,
502,삼성에스디아이,0.7504539130265274,0.7504539130265274,99,
505,삼성전기,3.2216212538343737e-06,0.02685080852384283,0,
538,삼성전기,0.22800166184110757,0.22800166184110757,1,삼성전자
539,삼성전기,,,-1,
541,삼성전기,0.7451475296350496,0.7451475296350496,99,
544,삼성중공업,0.0,0.04137249773888441,0,
574,삼성중공업,0.1598016596482503,0.1598016596482503,1,삼성전자
575,삼성중공업,0.03064371860656608,0.03064371860656608,1,삼성생명보험
576,삼성중공업,0.021641391419686358,0.021641391419686358,1,삼성전기
577,삼성중공업,0.0037838991081062374,0.0037838991081062374,1,삼성에스디아이
578,삼성중공업,0.0011855283301570208,0.0011855283301570208,1,제일기획
579,삼성중공업,0.0011796436886040988,0.0011796436886040988,1,삼성물산
580,삼성중공업,,,-1,
582,삼성중공업,0.7403916614597454,0.7403916614597454,99,
585,에스디플렉스,0.0,0.0,0,
594,에스디플렉스,0.5,0.5,1,삼성에스디아이
595,에스디플렉스,,,-1,
597,에스디플렉스,0.5,0.5,99,
600,제일패션리테일,0.0,0.0,0,
609,제일패션리테일,1.0,1.0,1,삼성물산
610,제일패션리테일,,,-1,
612,제일패션리테일,0.0,0.0,99,
615,삼성웰스토리,0.0,0.0,0,
624,삼성웰스토리,1.0,1.0,1,삼성물산
625,삼성웰스토리,,,-1,
627,삼성웰스토리,0.0,0.0,99,
630,시큐아이,0.0,0.0,0,
639,시큐아이,0.565240000904384,0.565240000904384,1,삼성에스디에스
640,시큐아이,0.086960000139136,0.086960000139136,1,삼성물산
641,시큐아이,,,-1,
643,시큐아이,0.34779999895648,0.34779999895648,99,
646,멀티캠퍼스,0.0,0.007426293438645173,0,
658,멀티캠퍼스,0.472431990462273,0.472431990462273,1,삼성에스디에스
659,멀티캠퍼스,0.1515796354141094,0.1515796354141094,1,삼성경제연구소
660,멀티캠퍼스,,,-1,
662,멀티캠퍼스,0.36856208068497237,0.36856208068497237,99,
665,에스티엠,0.0,0.0,0,
674,에스티엠,1.0,1.0,1,삼성에스디아이
675,에스티엠,,,-1,
677,에스티엠,0.0,0.0,99,
680,삼성에스디에스,0.17012994683229557,0.1708194469214684,0,
716,삼성에스디에스,0.22580262038982757,0.22580262038982757,1,삼성전자
717,삼성에스디에스,0.17079604227569148,0.17079604227569148,1,삼성물산
718,삼성에스디에스,,,-1,
720,삼성에스디에스,0.43258189041301254,0.43258189041301254,99,
723,에스코어,0.0,0.0017509254954830352,0,
733,에스코어,0.8176656213766963,0.8176656213766963,1,삼성에스디에스
734,에스코어,0.05183027501974785,0.05183027501974785,1,제일기획
735,에스코어,0.005662039473328904,0.005662039473328904,1,에스원
736,에스코어,0.00539729209239178,0.00539729209239178,1,미라콤아이앤씨
737,에스코어,,,-1,
739,에스코어,0.1176938465423521,0.1176938465423521,99,
742,오픈핸즈,0.0,0.0,0,
751,오픈핸즈,1.0,1.0,1,삼성에스디에스
752,오픈핸즈,,,-1,
754,오픈핸즈,0.0,0.0,99,
757,미라콤아이앤씨,0.0,0.009612770338824492,0,
766,미라콤아이앤씨,0.8362329089382992,0.8362329089382992,1,삼성에스디에스
767,미라콤아이앤씨,0.05382467088007378,0.05382467088007378,1,제일기획
768,미라콤아이앤씨,0.005879820926581267,0.005879820926581267,1,에스원
769,미라콤아이앤씨,,,-1,
771,미라콤아이앤씨,0.09444982891622128,0.09444982891622128,99,
774,삼성엔지니어링,0.015515239795918368,0.01636695408163266,0,
797,삼성엔지니어링,0.11693074489795918,0.11693074489795918,1,삼성에스디아이
798,삼성엔지니어링,0.06973973979591837,0.06973973979591837,1,삼성물산
799,삼성엔지니어링,0.002219387755102041,0.002219387755102041,1,삼성화재해상보험
800,삼성엔지니어링,,,-1,
802,삼성엔지니어링,0.7947431734693877,0.7947431734693877,99,
805,에스원,0.0,0.11023788461950414,0,
814,에스원,0.11028346455283848,0.11028346455283848,1,삼성에스디아이
815,에스원,0.05343473482505332,0.05343473482505332,1,삼성생명보험
816,에스원,0.019080939066629284,0.019080939066629284,1,삼성카드
817,에스원,0.013197811805297473,0.013197811805297473,1,삼성증권
818,에스원,0.009682656819576465,0.009682656819576465,1,삼성화재해상보험
819,에스원,,,-1,
821,에스원,0.6840825083111008,0.6840825083111008,99,
824,휴먼티에스에스,0.0,0.0,0,
833,휴먼티에스에스,1.0,1.0,1,에스원
834,휴먼티에스에스,,,-1,
836,휴먼티에스에스,0.0,0.0,99,
839,에스원씨알엠,0.0,0.0,0,
848,에스원씨알엠,1.0,1.0,1,에스원
849,에스원씨알엠,,,-1,
851,에스원씨알엠,0.0,0.0,99,
854,제일기획,0.0,0.11987659206514882,0,
865,제일기획,0.25241451488368627,0.25241451488368627,1,삼성전자
866,제일기획,0.030423876310426978,0.030423876310426978,1,삼성카드
867,제일기획,,,-1,
869,제일기획,0.597285016740738,0.597285016740738,99,
872,호텔신라,0.000125,0.054332275,0,
898,호텔신라,0.07162895,0.07162895,1,삼성생명보험
899,호텔신라,0.050117925,0.050117925,1,삼성전자
900,호텔신라,0.03,0.03,1,삼성증권
901,호텔신라,0.013121575,0.013121575,1,삼성카드
902,호텔신라,0.0007329,0.0007329,1,삼성에스디아이
903,호텔신라,,,-1,
905,호텔신라,0.780066375,0.780066375,99,
908,신라스테이,0.0,0.0,0,
917,신라스테이,1.0,1.0,1,호텔신라
918,신라스테이,,,-1,
920,신라스테이,0.0,0.0,99,
923,에이치디씨신라면세점,0.0,0.0,0,
932,에이치디씨신라면세점,0.5,0.5,1,호텔신라
933,에이치디씨신라면세점,,,-1,
935,에이치디씨신라면세점,0.5,0.5,99,
938,에스비티엠,0.0,0.0,0,
947,에스비티엠,1.0,1.0,1,호텔신라
948,에스비티엠,,,-1,
950,에스비티엠,0.0,0.0,99,
953,삼성경제연구소,0.0,0.0,0,
962,삼성경제연구소,0.298,0.298,1,삼성전자
963,삼성경제연구소,0.296,0.296,1,삼성에스디아이
964,삼성경제연구소,0.238,0.238,1,삼성전기
965,삼성경제연구소,0.148,0.148,1,삼성생명보험
966,삼성경제연구소,0.01,0.01,1,삼성물산
967,삼성경제연구소,0.01,0.01,1,삼성중공업
968,삼성경제연구소,,,-1,
970,삼성경제연구소,0.0,0.0,99,
973,삼성라이온즈,0.025,0.025,0,
982,삼성라이온즈,0.675,0.675,1,제일기획
983,삼성라이온즈,,,-1,
985,삼성라이온즈,0.3,0.3,99,
988,삼성화재해상보험,0.0008701355000709259,0.1924804393045189,0,
1010,삼성화재해상보험,0.14040443146562637,0.14040443146562637,1,삼성생명보험
1011,삼성화재해상보험,,,-1,
1013,삼성화재해상보험,0.6671151292298547,0.6671151292298547,99,
1016,삼성화재애니카손해사정,0.0,0.0,0,
1025,삼성화재애니카손해사정,1.0,1.0,1,삼성화재해상보험
1026,삼성화재애니카손해사정,,,-1,
1028,삼성화재애니카손해사정,0.0,0.0,99,
1031,삼성화재서비스손해사정,0.0,0.0,0,
1040,삼성화재서비스손해사정,1.0,1.0,1,삼성화재해상보험
1041,삼성화재서비스손해사정,,,-1,
1043,삼성화재서비스손해사정,0.0,0.0,99,
1046,삼성화재금융서비스보험대리점,0.0,0.0,0,
1055,삼성화재금융서비스보험대리점,1.0,1.0,1,삼성화재해상보험
1056,삼성화재금융서비스보험대리점,,,-1,
1058,삼성화재금융서비스보험대리점,0.0,0.0,99,
1061,삼성생명보험,0.2081959,0.37908162,0,
1092,삼성생명보험,0.19344,0.19344,1,삼성물산
1093,삼성생명보험,,,-1,
