firmname,own,own2
두원아이디,1.0,1.0
두원홀딩스,1.0,1.0
모델솔루션,1.0,1.0
세일환경,1.0,1.0
신양관광개발,1.0,1.0
신양월드레저,1.0,1.0
아노텐금산,1.0,1.0
아노텐더블유티이,1.0,1.0
아트라스비엑스모터스포츠,1.0,1.0
에스아이카본,1.0,1.0
에이치케이모터즈,1.0,1.0
에이치투더블유티이,1.0,1.0
에프더블유에스투자자문,1.0,1.0
와이케이티,1.0,1.0
작스모터스,1.0,1.0
한국네트웍스,1.0,1.0
한국동그라미파트너스,1.0,1.0
한국아트라스비엑스,0.4157260109289617,1.0
한국엔지니어링웍스,1.0,1.0
한국카앤라이프,1.0,1.0
한국타이어앤테크놀로지,0.9998031242267159,1.0
한국테크놀로지그룹,0.9857548104108558,1.0
한국프리시전웍스,1.0,1.0
한오토모빌레,1.0,1.0
