firmname,own,own2
거창산업단지,1.0,1.0
남춘천산업단지개발,1.0,1.0
농업회사법인 어석합자회사,0.9919079416346746,1.0
동부부산컨테이너터미널,1.0,1.0
동원건설산업,1.0,1.0
동원로엑스,1.0,1.0
동원로엑스광양,1.0,1.0
동원로엑스냉장,1.0,1.0
동원로엑스냉장투,1.0,1.0
동원로엑스인천,1.0,1.0
동원산업,0.9269420261520904,1.0
동원시스템즈,0.9921620681977644,1.0
동원씨앤에스,1.0,1.0
동원에프앤비,0.9998170569279452,1.0
동원엔터프라이즈,0.9501187615949721,1.0
동원와인플러스,1.0,1.0
동원티엘에스,1.0,1.0
동원팜스,1.0,1.0
동원홈푸드,1.0,1.0
동화,1.0,1.0
부산신항다목적터미널,1.0,1.0
비아이디씨,1.0,1.0
수도권동북부물류단지,1.0,1.0
진안물사랑,1.0,1.0
테크팩솔루션,1.0,1.0
