firmname,own,own2
강화조력발전,1.0,1.0
대우건설,0.9886028392900004,1.0
대우송도호텔,1.0,1.0
대우에스티,1.0,1.0
대우파워,1.0,1.0
부곡환경,1.0,1.0
창원혁신산단개발자산관리,1.0,1.0
천마산터널,1.0,1.0
평성인더스트리아자산관리,1.0,1.0
포천민자발전,1.0,1.0
푸르웰,1.0,1.0
푸르지오서비스,1.0,1.0
풍무역세권자산관리,1.0,1.0
한국인프라관리,1.0,1.0
