firmname,own,own2
-,0.0,0.0
금강레저,0.9999999999999999,0.9999999999999999
대호포장,1.0,1.0
동주,1.0,1.0
동주상사,1.0,1.0
동주피앤지,1.0,1.0
모멘티브퍼포먼스머티리얼스코리아,1.0,1.0
미래,1.0,1.0
세우실업,1.0,1.0
실바톤어쿠스틱스,1.0,1.0
주령금속,1.0,1.0
케이씨씨,0.9307383099545365,1.0
케이씨씨건설,0.9938667289719627,1.0
케이씨씨글라스,0.9991111600786089,1.0
코리아오토글라스,1.0,1.0
티앤케이정보,1.0,1.0
