firmname,own,own2
경평물류,1.0,1.0
광양항서부컨테이너터미널,1.0,1.0
국양로지텍,1.0,1.0
국양해운,1.0,1.0
부산항터미널,1.0,1.0
슈퍼랙,1.0,1.0
시노코쉽매니지먼트,1.0,1.0
시노코탱커,1.0,1.0
시노코페트로케미컬,1.0,1.0
와이제이씨,1.0,1.0
장금마리타임,1.0,1.0
장금상선,1.0,1.0
조강해운,1.0,1.0
퍼시픽엔지니어링,1.0,1.0
피엔씨티,1.0,1.0
한성라인,1.0,1.0
흥아라인,1.0,1.0
