,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,,한라홀딩스,동일인측,동일인,동일인,정몽원,2545433,24.31,-,-,2545433,24.31,10472070,0.24306875336012843,0,0
1,,한라홀딩스,동일인측,친족,배우자/혈족1촌,홍인화,1389,0.01,-,-,1389,0.01,10472070,0.00013263853278291685,50,50
2,,한라홀딩스,동일인측,친족,배우자/혈족1촌,정지연,845,0.01,-,-,845,0.01,10472070,8.06908280788803e-05,50,50
3,,한라홀딩스,동일인측,친족,배우자/혈족1촌,정지수,1672,0.02,-,-,1672,0.02,10472070,0.00015966279828152409,50,50
4,,한라홀딩스,동일인측,친족,친족 합계,/,3906,0.04,-,-,3906,0.04,10472070,0.00037299215914332124,0,0
5,,한라홀딩스,동일인측,등기된 임원,등기된 임원,김광근,28,0.00,-,-,28,0.00,10472070,2.6737789185901165e-06,50,0
6,,한라홀딩스,동일인측,등기된 임원,등기된 임원,김준범,430,0.00,-,-,430,0.00,10472070,4.106160482120536e-05,50,0
7,,한라홀딩스,동일인측,등기된 임원,등기된 임원,송범석,301,0.00,-,-,301,0.00,10472070,2.874312337484375e-05,50,0
8,,한라홀딩스,동일인측,등기된 임원,등기된 임원,이용주,382,0.01,,,382,0.01,10472070,3.6477983817908016e-05,50,0
9,,한라홀딩스,동일인측,등기된 임원,등기된 임원,이철영,1450,0.01,-,-,1450,0.01,10472070,0.0001384635511412739,50,0
10,,한라홀딩스,동일인측,등기된 임원,등기된 임원,최경선,155,0.00,-,-,155,0.0000,10472070,1.4801276156481002e-05,50,0
11,,한라홀딩스,동일인측,동일인측 합계,동일인측 합계,/,2552085,24.37,-,-,2552085,24.37,10472070,0.24370396683750203,50,50
12,,한라홀딩스,기타주주,기타,기타,/,7919985,75.63,-,-,7919985,75.63,10472070,0.7562960331624979,99,99
13,,한라홀딩스,총 계,총 계,총 계,/,10472070,100.00,-,-,10472070,100.00,10472070,1.0,50,50
14,,위코,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라홀딩스,402000,100.00%,-,-,402000,100.00%,402000,1.0,1,1
15,,위코,동일인측,동일인측 합계,동일인측 합계,/,402000,100.00%,-,-,402000,100.00%,402000,1.0,50,50
16,,위코,총 계,총 계,총 계,/,402000,100.00%,-,-,402000,100.00%,402000,1.0,50,50
17,,제이제이한라,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라홀딩스,9000000,100.00,-,-,9000000,100.00,9000000,1.0,1,1
18,,제이제이한라,동일인측,동일인측 합계,동일인측 합계,/,9000000,100.00,-,-,9000000,100.00,9000000,1.0,50,50
19,,제이제이한라,총 계,총 계,총 계,/,9000000,100.00,-,-,9000000,100.00,9000000,1.0,50,50
20,,한라,동일인측,동일인,동일인,정몽원,6630563,17.06,-,-,6630563,13.52,49049362,0.1351814321254576,0,0
21,,한라,동일인측,친족,배우자/혈족1촌,홍인화,34000,0.09,-,-,34000,0.07,49049362,0.0006931792507311308,50,50
22,,한라,동일인측,친족,배우자/혈족1촌,정지연,97237,0.25,-,-,97237,0.20,49049362,0.0019824314942159696,50,50
23,,한라,동일인측,친족,배우자/혈족1촌,정지수,18860,0.05,-,-,18860,0.04,49049362,0.00038451060790556255,50,50
24,,한라,동일인측,친족,인척 4촌 이내,홍석화,17000,0.04,-,-,17000,0.03,49049362,0.0003465896253655654,50,50
25,,한라,동일인측,친족,친족 합계,/,167097,0.43,-,-,167097,0.34,49049362,0.0034067109782182285,0,0
26,,한라,동일인측,비영리법인,비영리법인,배달학원,869509,2.24,-,-,869509,1.77,49049362,0.01772722344482279,50,0
27,,한라,동일인측,등기된 임원,등기된 임원,이상철,7690,0.02,-,-,7690,0.02,49049362,0.0001567808364153646,50,0
28,,한라,동일인측,등기된 임원,등기된 임원,이용주,4849,0.01,-,-,4849,0.01,49049362,9.885959372927215e-05,50,0
29,,한라,동일인측,등기된 임원,등기된 임원,길종선,2403,0.01,-,-,2403,0.00,49049362,4.8991462926673746e-05,50,0
30,,한라,동일인측,등기된 임원,등기된 임원,이일희,525,0.00,-,-,525,0.00,49049362,1.070350313628952e-05,50,0
31,,한라,동일인측,자기주식,자기주식,한라,1016341,2.61,-,-,1016341,2.07,49049362,0.020720779201980243,50,0
32,,한라,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라홀딩스,6161208,15.85,10174420,100.00,16335628,33.30,49049362,0.33304465815477885,1,1
33,,한라,동일인측,동일인측 합계,동일인측 합계,/,14860185,38.23,-,-,25034605,51.04,49049362,0.5103961393014653,50,50
34,,한라,기타주주,기타,기타,/,24014757,61.77,-,-,24014757,48.96,49049362,0.4896038606985347,99,99
35,,한라,총 계,총 계,총 계,/,38874942,100.00,10174420,100.00,49049362,100.00,49049362,1.0,50,50
36,,배곧신도시지역특성화타운,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,475000,100.00,-,-,475000,95.00,500000,0.95,1,1
37,,배곧신도시지역특성화타운,동일인측,동일인측 합계,동일인측 합계,/,475000,100.00,-,-,475000,95.00,500000,0.95,50,50
38,,배곧신도시지역특성화타운,기타주주,기타,기타,/,-,-,25000,100.00,25000,5.00,500000,0.05,99,99
39,,배곧신도시지역특성화타운,총 계,총 계,총 계,/,475000,100.00,25000,100.00,500000,100.00,500000,1.0,50,50
40,,한라세라지오,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,2528667,100.00,,,2528667,100.00,2528667,1.0,1,1
41,,한라세라지오,동일인측,동일인측 합계,동일인측 합계,/,2528667,100.00,,,2528667,100.00,2528667,1.0,50,50
42,,한라세라지오,총 계,총 계,총 계,/,2528667,100.00,,,2528667,100.00,2528667,1.0,50,50
43,,한라지엘에스,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,5224193,100.00,-,-,5224193,100.00,5224193,1.0,1,1
44,,한라지엘에스,동일인측,동일인측 합계,동일인측 합계,/,5224193,100.00,-,-,5224193,100.00,5224193,1.0,50,50
45,,한라지엘에스,총 계,총 계,총 계,/,5224193,100.00,-,-,5224193,100.00,5224193,1.0,50,50
46,,평택동부도로,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,120,100.00,-,-,120,100.00,120,1.0,1,1
47,,평택동부도로,동일인측,동일인측 합계,동일인측 합계,/,120,100.00,-,-,120,100.00,120,1.0,50,50
48,,평택동부도로,총 계,총 계,총 계,/,120,100.00,-,-,120,100.00,120,1.0,50,50
49,,한라오엠에스,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,4800000,100.00,,,4800000,100.00,4800000,1.0,1,1
50,,한라오엠에스,동일인측,동일인측 합계,동일인측 합계,/,4800000,100.00,,,4800000,100.00,4800000,1.0,50,50
51,,한라오엠에스,총 계,총 계,총 계,/,4800000,100.00,,,4800000,100.00,4800000,1.0,50,50
52,,한라개발,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한라,104000,50.98,-,-,104000,50.98,204000,0.5098039215686274,1,1
