,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,동원엔터프라이즈,동일인측,동일인,동일인,김재철,2864925,24.50,-,-,2864925.0,24.50,11691490.0,0.24504361719507095,0,0
1,비금융회사,동원엔터프라이즈,동일인측,친족,배우자/혈족1촌,김남정,7948135,67.98,-,-,7948135.0,67.98,11691490.0,0.6798222467794952,50,50
2,비금융회사,동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재국,147481,1.26,-,-,147481.0,1.26,11691490.0,0.01261438875626631,50,50
3,비금융회사,동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재운,67707,0.58,-,-,67707.0,0.58,11691490.0,0.005791135261630468,50,50
4,비금융회사,동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재종,27744,0.24,-,-,27744.0,0.24,11691490.0,0.002373008059708386,50,50
5,비금융회사,동원엔터프라이즈,동일인측,친족,혈족2~4촌,김호랑,525,0.00,-,-,525.0,0.00,11691490.0,4.4904456147163446e-05,50,50
6,비금융회사,동원엔터프라이즈,동일인측,친족,친족 합계,/,8191592,70.06,-,-,8191592.0,70.06,11691490.0,0.7006456833132475,0,0
7,비금융회사,동원엔터프라이즈,동일인측,비영리법인,비영리법인,동원육영재단,583183,4.99,-,-,583183.0,4.99,11691490.0,0.04988098180813566,50,0
8,비금융회사,동원엔터프라이즈,동일인측,자기주식,자기주식,동원엔터프라이즈,3,0.00,-,-,3.0,0.00,11691490.0,2.565968922695054e-07,50,0
9,비금융회사,동원엔터프라이즈,동일인측,동일인측 합계,동일인측 합계,/,11639703,99.56,-,-,11639703.0,99.56,11691490.0,0.9955705389133463,50,50
10,비금융회사,동원엔터프라이즈,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,-,-,-,-,,-,11691490.0,,99,99
11,비금융회사,동원엔터프라이즈,기타주주,기타,기타,/,51787,0.44,-,-,51787.0,0.44,11691490.0,0.004429461086653626,99,99
12,비금융회사,동원엔터프라이즈,총 계,총 계,총 계,/,11691490,100.00,-,-,11691490.0,100.00,11691490.0,1.0,50,50
13,비금융회사,동원에프앤비,동일인측,동일인,동일인,김재철,-,-,-,-,,-,3859124.0,,0,0
14,비금융회사,동원에프앤비,동일인측,친족,혈족2~4촌,김도한,3,0,-,-,3.0,0,3859124.0,7.77378493150259e-07,50,50
15,비금융회사,동원에프앤비,동일인측,친족,친족 합계,/,3,0,-,-,3.0,0,3859124.0,7.77378493150259e-07,0,0
16,비금융회사,동원에프앤비,동일인측,계열회사(국내+해외),계열회사(국내+해외),동원엔터프라이즈,2749618,71.25,-,-,2749618.0,71.25,3859124.0,0.7124979658596096,1,1
17,비금융회사,동원에프앤비,동일인측,동일인측 합계,동일인측 합계,/,2749621,71.25,-,-,2749621.0,71.25,3859124.0,0.7124987432381027,50,50
18,비금융회사,동원에프앤비,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,3859124.0,,99,99
