,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,이랜드월드,동일인측,동일인,동일인,박성수,1919027,40.67%,-,-,1919027.0,40.67%,4718933.0,0.406665447464501,0,0
1,비금융회사,이랜드월드,동일인측,친족,배우자/혈족1촌,곽숙재,380405,8.06%,-,-,380405.0,8.06%,4718933.0,0.08061250286876291,50,50
2,비금융회사,이랜드월드,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,4718933.0,,50,50
3,비금융회사,이랜드월드,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,4718933.0,,50,50
4,비금융회사,이랜드월드,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,4718933.0,,50,50
5,비금융회사,이랜드월드,동일인측,친족합계,친족합계,-,380405,8.06%,-,-,380405.0,8.06%,4718933.0,0.08061250286876291,0,0
6,비금융회사,이랜드월드,동일인측,비영리법인,비영리법인,이랜드복지재단,269134,5.70%,-,-,269134.0,5.70%,4718933.0,0.057032808052159246,50,0
7,비금융회사,이랜드월드,동일인측,비영리법인,비영리법인,이랜드재단,24835,0.53%,-,-,24835.0,0.53%,4718933.0,0.005262842256925453,50,0
8,비금융회사,이랜드월드,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,4718933.0,,50,0
9,비금융회사,이랜드월드,동일인측,자기주식,자기주식,이랜드월드,2112103,44.76%,-,-,2112103.0,44.76%,4718933.0,0.4475806289260729,50,0
10,비금융회사,이랜드월드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,,-,4718933.0,,1,1
11,비금융회사,이랜드월드,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,4718933.0,,-1,-1
12,비금융회사,이랜드월드,동일인측,동일인측 합계,동일인측 합계,-,4705504,99.72%,-,-,4705504.0,99.72%,4718933.0,0.9971542295684215,50,50
13,비금융회사,이랜드월드,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,4718933.0,,99,99
14,비금융회사,이랜드월드,기타주주,기타,기타,-,13429,0.28%,-,-,13429.0,0.28%,4718933.0,0.0028457704315784944,99,99
15,비금융회사,이랜드월드,총계,총계,총계,-,4718933,100.00%,-,-,4718933.0,100.00%,4718933.0,1.0,50,50
16,비금융회사,이랜드리테일,동일인측,동일인,동일인,박성수,961,0.00%,-,-,961.0,0.00%,38440708.0,2.49995395506243e-05,0,0
17,비금융회사,이랜드리테일,동일인측,친족,배우자/혈족1촌,곽숙재,185,0.00%,-,-,185.0,0.00%,38440708.0,4.812606469162847e-06,50,50
18,비금융회사,이랜드리테일,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,38440708.0,,50,50
19,비금융회사,이랜드리테일,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,38440708.0,,50,50
20,비금융회사,이랜드리테일,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,38440708.0,,50,50
21,비금융회사,이랜드리테일,동일인측,친족합계,친족합계,-,185,0.00%,-,-,185.0,0.00%,38440708.0,4.812606469162847e-06,0,0
22,비금융회사,이랜드리테일,동일인측,비영리법인,비영리법인,이랜드복지재단,135,0.00%,-,-,135.0,0.00%,38440708.0,3.5119020180377532e-06,50,0
23,비금융회사,이랜드리테일,동일인측,비영리법인,비영리법인,이랜드재단,14,0.00%,-,-,14.0,0.00%,38440708.0,3.641972463150262e-07,50,0
24,비금융회사,이랜드리테일,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,38440708.0,,50,0
25,비금융회사,이랜드리테일,동일인측,자기주식,자기주식,이랜드리테일,356578,0.93%,-,-,356578.0,0.93%,38440708.0,0.009276051835465673,50,0
26,비금융회사,이랜드리테일,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드월드,11031200,28.70%,-,-,11031200.0,28.70%,38440708.0,0.28696661882502267,1,1
27,비금융회사,이랜드리테일,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,38440708.0,,-1,-1
28,비금융회사,이랜드리테일,동일인측,동일인측 합계,동일인측 합계,-,11389073,29.63%,-,-,11389073.0,29.63%,38440708.0,0.2962763589057725,50,50
