,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,엘지,동일인측,동일인,동일인,구광모,25881884.0,15.00%,0,0.00%,25881884,14.72%,175871808,0.14716334752184956,0,0
1,비금융회사,엘지,동일인측,친족,배우자/혈족1촌,김영식,7253100.0,4.20%,0,0.00%,7253100,4.12%,175871808,0.04124083377820281,50,50
2,비금융회사,엘지,동일인측,친족,혈족2~4촌,구본준,13317448.0,7.72%,0,0.00%,13317448,7.57%,175871808,0.07572247167664302,50,50
3,비금융회사,엘지,동일인측,친족,혈족2~4촌,구연경,5030279.0,2.92%,0,0.00%,5030279,2.86%,175871808,0.02860196331182312,50,50
4,비금융회사,엘지,동일인측,친족,혈족2~4촌,구연수,1137064.0,0.66%,0,0.00%,1137064,0.65%,175871808,0.0064652999985080045,50,50
5,비금융회사,엘지,동일인측,친족,혈족2~4촌,구연제,450386.0,0.26%,0,0.00%,450386,0.26%,175871808,0.002560876613038515,50,50
6,비금융회사,엘지,동일인측,친족,혈족2~4촌,구자경,1648887.0,0.96%,0,0.00%,1648887,0.94%,175871808,0.00937550491321497,50,50
7,비금융회사,엘지,동일인측,친족,혈족2~4촌,구형모,1041857.0,0.60%,0,0.00%,1041857,0.59%,175871808,0.005923956840200335,50,50
8,비금융회사,엘지,동일인측,친족,혈족5~6촌,유웅선,84955.0,0.05%,0,0.00%,84955,0.05%,175871808,0.00048305070020090995,50,50
9,비금융회사,엘지,동일인측,친족,혈족5~6촌,유준선,57224.0,0.03%,0,0.00%,57224,0.03%,175871808,0.0003253733537554808,50,50
10,비금융회사,엘지,동일인측,친족,혈족5~6촌,유희영,117093.0,0.07%,0,0.00%,117093,0.07%,175871808,0.0006657860707271515,50,50
11,비금융회사,엘지,동일인측,친족,인척4촌이내,김은미,94299.0,0.05%,0,0.00%,94299,0.05%,175871808,0.0005361803069654006,50,50
12,비금융회사,엘지,동일인측,친족,친족 합계,,30232592.0,17.52%,0,0.00%,30232592,17.19%,175871808,0.17190129756327974,0,0
13,비금융회사,엘지,동일인측,비영리법인,비영리법인,엘지연암문화재단,572525.0,0.33%,0,0.00%,572525,0.33%,175871808,0.003255354036048802,50,0
14,비금융회사,엘지,동일인측,비영리법인,비영리법인,엘지연암학원,3675742.0,2.13%,0,0.00%,3675742,2.09%,175871808,0.020900120615124397,50,0
15,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,김명호,500.0,0.00%,0,0.00%,500,0.00%,175871808,2.8429798140245423e-06,50,0
16,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,김생규,0.0,0.00%,10,0.00%,10,0.00%,175871808,5.685959628049084e-08,50,0
17,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,김영섭,1400.0,0.00%,0,0.00%,1400,0.00%,175871808,7.960343479268718e-06,50,0
18,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,김영준,82.0,0.00%,0,0.00%,82,0.00%,175871808,4.6624868950002493e-07,50,0
19,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,류경준,33.0,0.00%,0,0.00%,33,0.00%,175871808,1.8763666772561978e-07,50,0
20,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,박종일,20.0,0.00%,0,0.00%,20,0.00%,175871808,1.1371919256098168e-07,50,0
21,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,백진무,26.0,0.00%,0,0.00%,26,0.00%,175871808,1.478349503292762e-07,50,0
22,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,석영한,860.0,0.00%,0,0.00%,860,0.00%,175871808,4.889925280122213e-06,50,0
23,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,손옥동,10.0,0.00%,0,0.00%,10,0.00%,175871808,5.685959628049084e-08,50,0
24,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,신정곤,1.0,0.00%,0,0.00%,1,0.00%,175871808,5.685959628049084e-09,50,0
25,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,윤호영,4.0,0.00%,0,0.00%,4,0.00%,175871808,2.2743838512196336e-08,50,0
26,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,이규홍,3200.0,0.00%,0,0.00%,3200,0.00%,175871808,1.819507080975707e-05,50,0
27,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,이동열,2000.0,0.00%,0,0.00%,2000,0.00%,175871808,1.137191925609817e-05,50,0
28,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,이명석,500.0,0.00%,0,0.00%,500,0.00%,175871808,2.8429798140245423e-06,50,0
29,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,정도현,1000.0,0.00%,2618,0.08%,3618,0.00%,175871808,2.0571801934281587e-05,50,0
30,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,정호영,256.0,0.00%,0,0.00%,256,0.00%,175871808,1.4556056647805655e-06,50,0
31,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,조성진,137.0,0.00%,11,0.00%,148,0.00%,175871808,8.415220249512646e-07,50,0
32,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,차동석,300.0,0.00%,0,0.00%,300,0.00%,175871808,1.7057878884147253e-06,50,0
33,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,한상범,18.0,0.00%,0,0.00%,18,0.00%,175871808,1.0234727330488352e-07,50,0
34,비금융회사,엘지,동일인측,등기된 임원,등기된 임원,황준오,30.0,0.00%,0,0.00%,30,0.00%,175871808,1.7057878884147253e-07,50,0
35,비금융회사,엘지,동일인측,자기주식,자기주식,엘지,93789.0,0.05%,6810,0.21%,100599,0.06%,175871808,0.0005720018526221099,50,0
36,비금융회사,엘지,동일인측,계열회사,계열회사,,0.0,0.00%,0,0.00%,0,0.00%,175871808,0.0,1,1
37,비금융회사,엘지,동일인측,동일인측 합계,동일인측 합계,,60466909.0,35.04%,9449,0.29%,60476358,34.39%,175871808,0.3438661300394433,50,50
38,비금융회사,엘지,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,구본식,7728609.0,4.48%,0,0.00%,7728609,4.39%,175871808,0.043944558754976805,99,99
39,비금융회사,엘지,기타주주,기타,기타,-,104361613.0,60.48%,3305228,99.71%,107666841,61.22%,175871808,0.61218931120558,99,99
40,비금융회사,엘지,총계,총계,총계,,172557131.0,100.00%,3314677,100.00%,175871808,100.00%,175871808,1.0,50,50
41,비금융회사,엘지화학,동일인측,동일인,동일인,구광모,,0.00%,,0.00%,0,0.00%,78281143,0.0,0,0
42,비금융회사,엘지화학,동일인측,친족,배우자/혈족1촌,,,0.00%,,0.00%,0,0.00%,78281143,0.0,50,50
