,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,에이치디씨,동일인측,동일인,동일인,정몽규,20120129,33.68%,-,-,20120129.0,33.68%,59741721.0,0.33678522585581355,0,0
1,비금융회사,에이치디씨,동일인측,친족,배우자/혈족1촌,Kim Julie Ann,46000,0.08%,-,-,46000.0,0.08%,59741721.0,0.0007699811660932901,50,50
2,비금융회사,에이치디씨,동일인측,친족,배우자/혈족1촌,박영자,30034,0.05%,-,-,30034.0,0.05%,59741721.0,0.0005027307465749104,50,50
3,비금융회사,에이치디씨,동일인측,친족,배우자/혈족1촌,정준선,150000,0.25%,-,-,150000.0,0.25%,59741721.0,0.002510808150304207,50,50
4,비금융회사,에이치디씨,동일인측,친족,배우자/혈족1촌,정원선,150000,0.25%,-,-,150000.0,0.25%,59741721.0,0.002510808150304207,50,50
5,비금융회사,에이치디씨,동일인측,친족,배우자/혈족1촌,정운선,90000,0.15%,-,-,90000.0,0.15%,59741721.0,0.0015064848901825243,50,50
6,비금융회사,에이치디씨,동일인측,친족,혈족2~4촌,정숙영,316131,0.53%,-,-,316131.0,0.53%,59741721.0,0.005291628609092129,50,50
7,비금융회사,에이치디씨,동일인측,친족,혈족2~4촌,정유경,223588,0.37%,-,-,223588.0,0.37%,59741721.0,0.003742577151401447,50,50
8,비금융회사,에이치디씨,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,59741721.0,,50,50
9,비금융회사,에이치디씨,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,59741721.0,,50,50
10,비금융회사,에이치디씨,동일인측,친족,친족 합계,/,1005753,1.68%,-,-,1005753.0,1.68%,59741721.0,0.016835018863952715,0,0
11,비금융회사,에이치디씨,동일인측,비영리법인,비영리법인,포니정장학재단,83428,0.14%,-,-,83428.0,0.14%,59741721.0,0.001396478015757196,50,0
12,비금융회사,에이치디씨,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,59741721.0,,50,0
