,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2,own,own2,ownername
0,비금융회사,대림산업,동일인측,동일인,동일인,이준용,-,-,-,-,,-,38600000.0,,0,0,0.0017338082901554404,0.018433704663212435,
1,비금융회사,대림산업,동일인측,친족,배우자/혈족1촌,이해창,12407,0.04,1000,0.03,13407.0,0.03,38600000.0,0.00034733160621761656,50,50,,,
2,비금융회사,대림산업,동일인측,친족,배우자/혈족1촌,이진숙,29001,0.08,1000,0.03,30001.0,0.08,38600000.0,0.0007772279792746114,50,50,,,
3,비금융회사,대림산업,동일인측,친족,배우자/혈족1촌,이윤영,21724,0.06,1000,0.03,22724.0,0.06,38600000.0,0.0005887046632124353,50,50,,,
4,비금융회사,대림산업,동일인측,친족,혈족2~4촌,이재형,744,0.00,-,-,744.0,0.00,38600000.0,1.927461139896373e-05,50,50,,,
5,비금융회사,대림산업,동일인측,친족,혈족2~4촌,이부용,49,0.00,-,-,49.0,0.00,38600000.0,1.2694300518134715e-06,50,50,,,
6,비금융회사,대림산업,동일인측,친족,친족 합계,-,63925,0.18,3000,0.08,66925.0,0.17,38600000.0,0.0017338082901554404,0,0,0.0017338082901554404,0.018433704663212435,
7,비금융회사,대림산업,동일인측,비영리법인,비영리법인,(학)대림학원,439419,1.26,205197,5.40,644616.0,1.67,38600000.0,0.016699896373056994,50,0,,0.018433704663212435,
8,비금융회사,대림산업,동일인측,계열회사,계열회사,대림코퍼레이션,7541162,21.67,25000,0.66,7566162.0,19.60,38600000.0,0.19601455958549222,1,1,0.19601455958549222,0.19601455958549222,대림코퍼레이션
9,비금융회사,대림산업,동일인측,동일인측 합계,동일인측 합계,-,8044506,23.12,233197,6.14,8277703.0,21.44,38600000.0,0.21444826424870467,50,50,,,
10,비금융회사,대림산업,기타주주,기타,기타,-,26755494,76.88,3566803,93.86,30322297.0,78.56,38600000.0,0.7855517357512953,99,99,0.7855517357512953,0.7855517357512953,
11,비금융회사,대림산업,총 계,총 계,총 계,-,34800000,100.00,3800000,100.00,38600000.0,100.00,38600000.0,1.0,50,50,,,
12,비금융회사,대림코퍼레이션,동일인측,친족,배우자/혈족1촌,이해욱,5501679,52.26,,,5501679.0,52.26,10527893.0,0.5225812040452918,50,50,,,
13,비금융회사,대림코퍼레이션,동일인측,친족,배우자/혈족1촌,이해승,54628,0.52,,,54628.0,0.52,10527893.0,0.005188882523787048,50,50,,,
14,비금융회사,대림코퍼레이션,동일인측,친족,친족 합계,/,5556307,52.78,-,-,5556307.0,52.78,10527893.0,0.5277700865690789,0,0,0.5277700865690789,0.6734205980246949,
15,비금융회사,대림코퍼레이션,동일인측,비영리법인,비영리법인,재단법인 대림문화재단,652789,6.20,,,652789.0,6.20,10527893.0,0.06200566438127743,50,0,,0.6734205980246949,
16,비금융회사,대림코퍼레이션,동일인측,비영리법인,비영리법인,학교법인 대림학원,285599,2.71,,,285599.0,2.71,10527893.0,0.027127840300048642,50,0,,0.6734205980246949,
