,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2,own,own2,ownername
0,비금융회사,씨제이,동일인측,동일인,동일인,이재현,12275574.0,42.07,1841336.0,28.39,14116910.0,39.58,35663733.0,0.39583377320596247,0,0,0.3973653290865541,0.49022106014533023,
1,비금융회사,씨제이,동일인측,친족,배우자/혈족1촌,이경후,37485.0,0.13,5622.0,0.09,43107.0,0.12,35663733.0,0.0012087068956017587,50,50,,,
2,비금융회사,씨제이,동일인측,친족,배우자/혈족1촌,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,50,50,,,
3,비금융회사,씨제이,동일인측,친족,혈족2~4촌,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,50,50,,,
4,비금융회사,씨제이,동일인측,친족,혈족2~4촌,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,50,50,,,
5,비금융회사,씨제이,동일인측,친족,혈족5~6촌,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,50,50,,,
6,비금융회사,씨제이,동일인측,친족,인척4촌이내,김교숙,10013.0,0.03,1501.0,0.02,11514.0,0.03,35663733.0,0.0003228489849898775,50,50,,,
7,비금융회사,씨제이,동일인측,친족,친족합계,/,47498.0,0.16,7123.0,0.11,54621.0,0.15,35663733.0,0.0015315558805916363,0,0,0.3973653290865541,0.49022106014533023,
8,비금융회사,씨제이,동일인측,비영리법인,비영리법인,(사)씨제이나눔재단,164004.0,0.56,24600.0,0.38,188604.0,0.53,35663733.0,0.0052883975998810895,50,0,,0.49022106014533023,
9,비금융회사,씨제이,동일인측,비영리법인,비영리법인,(재)씨제이문화재단,125681.0,0.43,18852.0,0.29,144533.0,0.41,35663733.0,0.004052660443594057,50,0,,0.49022106014533023,
10,비금융회사,씨제이,동일인측,등기된임원,등기된임원,강신호,5000.0,0.02,750.0,0.0,5750.0,0.02,35663733.0,0.00016122821466838595,50,0,,0.49022106014533023,
11,비금융회사,씨제이,동일인측,등기된임원,등기된임원,,,,,,,,35663733.0,,50,0,,0.49022106014533023,
12,비금융회사,씨제이,동일인측,등기된임원,등기된임원,,,,,,,,35663733.0,,50,0,,0.49022106014533023,
13,비금융회사,씨제이,동일인측,자기주식,자기주식,씨제이,2971575.0,10.18,1120.0,0.02,2972695.0,8.34,35663733.0,0.08335344480063261,50,0,,0.49022106014533023,
14,비금융회사,씨제이,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,0.0,,0.0,0.0,0.0,35663733.0,0.0,1,1,0.0,0.0,
15,비금융회사,씨제이,동일인측,기타 동일인관련자,기타 동일인관련자,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,-1,-1,0.0,0.0,
16,비금융회사,씨제이,동일인측,동일인측 합계,동일인측 합계,/,15589332.0,53.43,1893781.0,29.19,17483113.0,49.02,35663733.0,0.4902210601453303,50,50,,,
17,비금융회사,씨제이,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,0.0,,0.0,0.0,0.0,35663733.0,0.0,99,99,0.5097789398546697,0.5097789398546697,
18,비금융회사,씨제이,기타주주,기타,기타,/,13587666.0,46.57,4592954.0,70.81,18180620.0,50.98,35663733.0,0.5097789398546697,99,99,0.5097789398546697,0.5097789398546697,
19,비금융회사,씨제이,총계,총계,총계,/,29176998.0,100.0,6486735.0,100.0,35663733.0,100.0,35663733.0,1.0,50,50,,,
20,비금융회사,씨제이제일제당,동일인측,동일인,동일인,이재현,70931.0,0.47,,0.0,70931.0,0.43,16381619.0,0.004329913911439401,0,0,0.006344733081632531,0.03066595554444283,
21,비금융회사,씨제이제일제당,동일인측,친족,배우자/혈족1촌,이경후,22015.0,0.15,,0.0,22015.0,0.13,16381619.0,0.0013438842644307623,50,50,,,
22,비금융회사,씨제이제일제당,동일인측,친족,배우자/혈족1촌,,,0.0,,0.0,0.0,0.0,16381619.0,0.0,50,50,,,
23,비금융회사,씨제이제일제당,동일인측,친족,혈족2~4촌,손경식,5500.0,0.04,,0.0,5500.0,0.03,16381619.0,0.0003357421510047328,50,50,,,
24,비금융회사,씨제이제일제당,동일인측,친족,혈족2~4촌,,,0.0,,0.0,0.0,0.0,16381619.0,0.0,50,50,,,
25,비금융회사,씨제이제일제당,동일인측,친족,혈족5~6촌,,,0.0,,0.0,0.0,0.0,16381619.0,0.0,50,50,,,
26,비금융회사,씨제이제일제당,동일인측,친족,인척4촌이내,김교숙,5491.0,0.04,,0.0,5491.0,0.03,16381619.0,0.00033519275475763416,50,50,,,
