,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2,own,own2,ownername
0,비금융회사,금호석유화학,동일인측,동일인,동일인,박찬구,2039629,6.69%,-,-,2039629.0,6.09%,33491177.0,0.06090048731341989,0,0,0.22453238953053217,0.39160170453251014,
1,비금융회사,금호석유화학,동일인측,친족,배우자/혈족1촌,박준경,2183120,7.17%,-,-,2183120.0,6.52%,33491177.0,0.06518492915313188,50,50,,,
2,비금융회사,금호석유화학,동일인측,친족,배우자/혈족1촌,박주형,250323,0.82%,-,-,250323.0,0.75%,33491177.0,0.00747429688720704,50,50,,,
3,비금융회사,금호석유화학,동일인측,친족,혈족2~4촌,박철완,3046782,10.00%,-,-,3046782.0,9.10%,33491177.0,0.09097267617677336,50,50,,,
4,비금융회사,금호석유화학,동일인측,친족,친족 합계,-,5480225,17.99%,-,-,5480225.0,16.36%,33491177.0,0.1636319022171123,0,0,0.22453238953053217,0.39160170453251014,
5,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,문동준,1071,0.00%,-,-,1071.0,0.00%,33491177.0,3.1978571550351905e-05,50,0,,0.39160170453251014,
6,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,박진용,570,0.00%,-,-,570.0,0.00%,33491177.0,1.701940782791838e-05,50,0,,0.39160170453251014,
7,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,고영도,350,0.00%,-,-,350.0,0.00%,33491177.0,1.0450513578546373e-05,50,0,,0.39160170453251014,
8,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,김민호,100,0.00%,-,-,100.0,0.00%,33491177.0,2.985861022441821e-06,50,0,,0.39160170453251014,
9,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,송유선,673,0.00%,-,-,673.0,0.00%,33491177.0,2.0094844681033456e-05,50,0,,0.39160170453251014,
10,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,이기민,51,0.00%,-,-,51.0,0.00%,33491177.0,1.5227891214453287e-06,50,0,,0.39160170453251014,
11,비금융회사,금호석유화학,동일인측,등기된 임원,등기된 임원,김용우,5,0.00%,-,-,5.0,0.00%,33491177.0,1.4929305112209105e-07,50,0,,0.39160170453251014,
12,비금융회사,금호석유화학,동일인측,자기주식,자기주식,금호석유화학,5592528,18.36%,-,-,5592528.0,16.70%,33491177.0,0.16698511372114513,50,0,,0.39160170453251014,
13,비금융회사,금호석유화학,동일인측,동일인측 합계,동일인측 합계,-,13115202,43.05%,-,-,13115202.0,39.16%,33491177.0,0.39160170453251014,50,50,,,
14,비금융회사,금호석유화학,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,33491177.0,,99,99,0.6083982954674898,0.6083982954674898,
15,비금융회사,금호석유화학,기타주주,기타,기타,-,17352489,56.95%,3023486,100.00%,20375975.0,60.84%,33491177.0,0.6083982954674898,99,99,0.6083982954674898,0.6083982954674898,
16,비금융회사,금호석유화학,총 계,총 계,총 계,-,30467691,100.00%,3023486,100.00%,33491177.0,100.00%,33491177.0,1.0,50,50,,,
