,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2,own,own2,ownername
0,비금융회사,엔엑스씨,동일인측,동일인,동일인,김정주,1963000,67.49%,-,-,1963000,67.49%,2908500,0.6749183427883789,0,0,0.9828090080797662,0.9828090080797662,
1,비금융회사,엔엑스씨,동일인측,친족,배우자/혈족1촌,유정현,856000,29.43%,-,-,856000,29.43%,2908500,0.29430978167440264,50,50,,,
2,비금융회사,엔엑스씨,동일인측,친족,배우자/혈족1촌,김정민,19750,0.68%,-,-,19750,0.68%,2908500,0.00679044180849235,50,50,,,
3,비금융회사,엔엑스씨,동일인측,친족,배우자/혈족1촌,김정윤,19750,0.68%,-,-,19750,0.68%,2908500,0.00679044180849235,50,50,,,
4,비금융회사,엔엑스씨,동일인측,친족,친족 합계,/,2858500,98.28%,-,-,895500,98.28%,2908500,0.3078906652913873,0,0,0.9828090080797662,0.9828090080797662,
5,비금융회사,엔엑스씨,동일인측,계열회사(국내+해외),계열회사(국내+해외),유한책임회사와이즈키즈,50000,1.72%,-,-,50000,1.72%,2908500,0.017190991920233798,1,1,0.017190991920233798,0.017190991920233798,유한책임회사와이즈키즈
6,비금융회사,엔엑스씨,동일인측,동일인측 합계,동일인측 합계,/,2908500,100.00%,-,-,2908500,100.00%,2908500,1.0,50,50,,,
7,비금융회사,엔엑스씨,총 계,총 계,총 계,/,2908500,100.00%,-,-,2908500,100.00%,2908500,1.0,50,50,,,
8,비금융회사,아퀴스코리아,동일인측,계열회사(국내+해외),계열회사(국내+해외),엔엑스씨,50000,100.00%,-,-,50000,100.00%,50000,1.0,1,1,1.0,1.0,엔엑스씨
9,비금융회사,아퀴스코리아,동일인측,동일인측 합계,동일인측 합계,/,50000,100.00%,-,-,50000,100.00%,50000,1.0,50,50,,,
10,비금융회사,아퀴스코리아,총 계,총 계,총 계,/,50000,100.00%,-,-,50000,100.00%,50000,1.0,50,50,,,
11,비금융회사,스토케코리아(유),동일인측,계열회사(국내+해외),계열회사(국내+해외),STOKKE AS,1250,100.00%,-,-,1250,100.00%,1250,1.0,1,1,1.0,1.0,STOKKE AS
12,비금융회사,스토케코리아(유),동일인측,동일인측 합계,동일인측 합계,/,1250,100.00%,-,-,1250,100.00%,1250,1.0,50,50,,,
13,비금융회사,스토케코리아(유),총 계,총 계,총 계,/,1250,100.00%,-,-,1250,100.00%,1250,1.0,50,50,,,
14,비금융회사,(유)가승개발,동일인측,계열회사(국내+해외),계열회사(국내+해외),엔엑스씨,100000,50.00%,-,-,100000,50.00%,200000,0.5,1,1,0.5,0.5,엔엑스씨
15,비금융회사,(유)가승개발,동일인측,동일인측 합계,동일인측 합계,/,100000,50.00%,-,-,100000,50.00%,200000,0.5,50,50,,,
16,비금융회사,(유)가승개발,기타주주,동일인이 아닌최다주주,동일인이 아닌최다주주,승산,100000,50.00%,-,-,100000,50.00%,200000,0.5,99,99,0.5,0.5,
17,비금융회사,(유)가승개발,총 계,총 계,총 계,/,200000,100.00%,-,-,200000,100.00%,200000,1.0,50,50,,,
