,firmname,own,own2,type,ownername
0,경남티앤디,0.46289,0.84289,0,
16,경남티앤디,,,1,-
17,경남티앤디,,,1,-
18,경남티앤디,,,1,-
19,경남티앤디,,,1,-
20,경남티앤디,,,-1,
22,경남티앤디,0.15711,0.15711,99,
25,그루인터내셔널,0.14,0.14,0,
40,그루인터내셔널,,,1,-
41,그루인터내셔널,,,1,-
42,그루인터내셔널,,,-1,
44,그루인터내셔널,0.86,0.86,99,
47,남선알미늄,0.04417392890999464,0.044352320970307994,0,
62,남선알미늄,0.17949115814370165,0.17949115814370165,1,에스엠하이플러스
63,남선알미늄,0.16665058634058058,0.16665058634058058,1,우방산업
64,남선알미늄,0.06997258862537468,0.06997258862537468,1,삼라
65,남선알미늄,0.04419113455721208,0.04419113455721208,1,동아건설산업
66,남선알미늄,,,-1,
68,남선알미늄,0.495342211362823,0.495342211362823,99,
71,남선홀딩스,0.0,0.0,0,
86,남선홀딩스,1.0,1.0,1,남선알미늄
87,남선홀딩스,,,1,-
88,남선홀딩스,,,-1,
90,남선홀딩스,0.0,0.0,99,
93,델라노체,1.0,1.0,0,
108,델라노체,,,1,-
109,델라노체,,,1,-
110,델라노체,,,-1,
112,델라노체,0.0,0.0,99,
116,동강시스타,0.0,0.0,0,
131,동강시스타,1.0,1.0,1,에스엠하이플러스
132,동강시스타,,,1,-
133,동강시스타,,,-1,
135,동강시스타,0.0,0.0,99,
139,라도,1.0,1.0,0,
154,라도,,,1,-
155,라도,,,1,-
156,라도,,,-1,
158,라도,0.0,0.0,99,
162,바로코사,0.0,0.00337603454358545,0,
177,바로코사,0.8616416643175093,0.8616416643175093,1,벡셀
178,바로코사,,,1,-
179,바로코사,,,-1,
181,바로코사,0.13498230113890525,0.13498230113890525,99,
184,바로코사유통사하,0.0,0.0,0,
199,바로코사유통사하,1.0,1.0,1,바로코사
200,바로코사유통사하,,,-1,
202,바로코사유통사하,0.0,0.0,99,
205,벡셀,0.0,0.0,0,
220,벡셀,1.0,1.0,1,에스엠하이플러스
221,벡셀,,,1,-
222,벡셀,,,-1,
224,벡셀,0.0,0.0,99,
227,삼라,0.6096247422680412,0.8858103092783505,0,
240,삼라,0.11418969072164949,0.11418969072164949,1,기원토건
241,삼라,,,-1,
243,삼라,0.0,0.0,99,
246,삼라농원,0.19,0.19,0,
261,삼라농원,0.32,0.32,1,신광
262,삼라농원,0.25,0.25,1,에스엠케미칼
