,firmname,own,own2,type,ownername
0,하림지주,0.2566507862791109,0.4507810816522678,0,
18,하림지주,0.004851780639291261,0.004851780639291261,1,경우
19,하림지주,0.04302802274375424,0.04302802274375424,1,올품
20,하림지주,0.0028332774727630834,0.0028332774727630834,1,농업회사법인익산
21,하림지주,0.19978052277586436,0.19978052277586436,1,한국인베스트먼트
22,하림지주,,,-1,
24,하림지주,0.29872531471605923,0.29872531471605923,99,
27,(유)엑셀로이콰인알앤디센터,0.0,1.0,0,
37,(유)엑셀로이콰인알앤디센터,,,1,-
38,(유)엑셀로이콰인알앤디센터,,,1,-
39,(유)엑셀로이콰인알앤디센터,,,-1,
41,(유)엑셀로이콰인알앤디센터,0.0,0.0,99,
44,경우,0.8,0.8,0,
53,경우,0.2,0.2,1,올품
54,경우,,,1,-
55,경우,,,-1,
57,경우,0.0,0.0,99,
60,글라이드,0.0,0.0,0,
69,글라이드,1.0,1.0,1,엔에스쇼핑
70,글라이드,,,1,-
71,글라이드,,,-1,
73,글라이드,0.0,0.0,99,
76,동림건설,0.0,0.0,0,
85,동림건설,1.0,1.0,1,하림지주
86,동림건설,,,1,-
87,동림건설,,,-1,
89,동림건설,0.0,0.0,99,
92,디디에프엔비,0.0,0.0,0,
101,디디에프엔비,1.0,1.0,1,하림지주
102,디디에프엔비,,,1,-
103,디디에프엔비,,,-1,
105,디디에프엔비,0.0,0.0,99,
108,맥시칸,0.0,0.0,0,
117,맥시칸,1.0,1.0,1,하림지주
118,맥시칸,,,1,-
119,맥시칸,,,-1,
121,맥시칸,0.0,0.0,99,
124,선진,0.0,0.0003196436744699365,0,
135,선진,0.5000171996135848,0.5000171996135848,1,하림지주
136,선진,,,1,-
137,선진,,,-1,
139,선진,0.4996631567119452,0.4996631567119452,99,
142,선진브릿지랩,0.0,0.0,0,
151,선진브릿지랩,1.0,1.0,1,선진
152,선진브릿지랩,,,1,-
153,선진브릿지랩,,,-1,
155,선진브릿지랩,0.0,0.0,99,
158,선진에프에스,0.0,0.0,0,
167,선진에프에스,1.0,1.0,1,선진
168,선진에프에스,,,1,-
169,선진에프에스,,,-1,
171,선진에프에스,0.0,0.0,99,
174,선진팜,0.0,0.0,0,
183,선진팜,1.0,1.0,1,선진
184,선진팜,,,1,-
185,선진팜,,,-1,
187,선진팜,0.0,0.0,99,
190,선진햄,0.0,0.0,0,
199,선진햄,1.0,1.0,1,선진
200,선진햄,,,1,-
201,선진햄,,,-1,
203,선진햄,0.0,0.0,99,
206,싱그린에프에스,0.0,0.0,0,
215,싱그린에프에스,1.0,1.0,1,하림
216,싱그린에프에스,,,1,-
217,싱그린에프에스,,,-1,
219,싱그린에프에스,0.0,0.0,99,
222,애그리로보텍,0.0,0.1868850114416476,0,
231,애그리로보텍,0.8131149885583524,0.8131149885583524,1,선진
232,애그리로보텍,,,1,-
233,애그리로보텍,,,-1,
235,애그리로보텍,0.0,0.0,99,
238,에버미라클,0.0,0.01228289079656618,0,
247,에버미라클,0.6061169894190457,0.6061169894190457,1,엔에스쇼핑
248,에버미라클,,,1,-
249,에버미라클,,,-1,
251,에버미라클,0.3816001197843881,0.3816001197843881,99,
254,에이치에스푸드,0.0,0.0,0,
263,에이치에스푸드,0.934785460659832,0.934785460659832,1,하림지주
264,에이치에스푸드,,,1,-
265,에이치에스푸드,,,-1,
267,에이치에스푸드,0.06521453934016797,0.06521453934016797,99,
270,엔디,0.0,0.0,0,
279,엔디,1.0,1.0,1,엔에스쇼핑
280,엔디,,,1,-
281,엔디,,,-1,
283,엔디,0.0,0.0,99,
286,엔바이콘,0.0,0.0,0,
295,엔바이콘,1.0,1.0,1,엔에스쇼핑
296,엔바이콘,,,1,-
297,엔바이콘,,,-1,
299,엔바이콘,0.0,0.0,99,
302,엔에스쇼핑,0.051797245963912636,0.07089957264957265,0,
316,엔에스쇼핑,0.4570601851851852,0.4570601851851852,1,하림지주
317,엔에스쇼핑,0.05127611585944919,0.05127611585944919,1,올품
318,엔에스쇼핑,0.020340693257359925,0.020340693257359925,1,경우
319,엔에스쇼핑,0.011574074074074073,0.011574074074074073,1,농업회사법인 익산
320,엔에스쇼핑,,,-1,
322,엔에스쇼핑,0.38884935897435896,0.38884935897435896,99,
325,엔에스홈쇼핑미디어센터,0.0,0.0,0,
334,엔에스홈쇼핑미디어센터,1.0,1.0,1,엔에스쇼핑
335,엔에스홈쇼핑미디어센터,,,1,-
336,엔에스홈쇼핑미디어센터,,,-1,
338,엔에스홈쇼핑미디어센터,0.0,0.0,99,
341,올품,1.0,1.0,0,
350,올품,,,1,-
351,올품,,,1,-
352,올품,,,-1,
354,올품,0.0,0.0,99,
357,참트레이딩,0.0,0.0,0,
366,참트레이딩,1.0,1.0,1,하림지주
367,참트레이딩,,,1,-
368,참트레이딩,,,-1,
370,참트레이딩,0.0,0.0,99,
373,청운농업회사법인,0.0,0.505,0,
383,청운농업회사법인,0.495,0.495,1,하림지주
384,청운농업회사법인,,,1,-
385,청운농업회사법인,,,-1,
387,청운농업회사법인,0.0,0.0,99,
390,팜스코,0.001933595899993637,0.048588590980986876,0,
401,팜스코,0.5634037822374098,0.5634037822374098,1,하림지주
402,팜스코,,,1,-
403,팜스코,,,-1,
405,팜스코,0.38800762678160333,0.38800762678160333,99,
408,팜스코푸드,0.0,0.0,0,
417,팜스코푸드,1.0,1.0,1,팜스코
418,팜스코푸드,,,1,-
419,팜스코푸드,,,-1,
421,팜스코푸드,0.0,0.0,99,
424,포스에스엠,0.0,0.0,0,
433,포스에스엠,1.0,1.0,1,팬오션
434,포스에스엠,,,1,-
435,포스에스엠,,,-1,
437,포스에스엠,0.0,0.0,99,
440,하림,0.012280488274037339,0.01598918901024692,0,
451,하림,0.5736615474168264,0.5736615474168264,1,하림지주
452,하림,,,1,-
453,하림,,,-1,
455,하림,0.4103492635729267,0.4103492635729267,99,
458,하림산업,0.0,0.0,0,
467,하림산업,1.0,1.0,1,엔에스쇼핑
468,하림산업,,,1,-
469,하림산업,,,-1,
471,하림산업,0.0,0.0,99,
474,하림애니멀클리닉,0.0,0.0,0,
483,하림애니멀클리닉,1.0,1.0,1,하림
484,하림애니멀클리닉,,,1,
485,하림애니멀클리닉,,,-1,
487,하림애니멀클리닉,0.0,0.0,99,
490,하림엠에스,0.0,0.0,0,
499,하림엠에스,1.0,1.0,1,한강씨엠
500,하림엠에스,,,1,
501,하림엠에스,,,-1,
503,하림엠에스,0.0,0.0,99,
506,하림유통,0.0,0.0,0,
515,하림유통,1.0,1.0,1,하림지주
516,하림유통,,,1,
517,하림유통,,,-1,
519,하림유통,0.0,0.0,99,
522,하림펫푸드,0.0,0.0,0,
531,하림펫푸드,1.0,1.0,1,제일사료
532,하림펫푸드,,,1,
533,하림펫푸드,,,-1,
535,하림펫푸드,0.0,0.0,99,
538,농업회사법인(유)에이치비씨,0.1,0.1,0,
547,농업회사법인(유)에이치비씨,0.9,0.9,1,하림
548,농업회사법인(유)에이치비씨,,,1,
549,농업회사법인(유)에이치비씨,,,-1,
551,농업회사법인(유)에이치비씨,0.0,0.0,99,
554,농업회사법인 (유)하이포크스마트팜,0.0,0.039170933316883594,0,
564,농업회사법인 (유)하이포크스마트팜,0.9399726621057816,0.9399726621057816,1,팜스코
565,농업회사법인 (유)하이포크스마트팜,,,1,
566,농업회사법인 (유)하이포크스마트팜,,,-1,
568,농업회사법인 (유)하이포크스마트팜,0.02085640457733481,0.02085640457733481,99,
571,농업회사법인늘푸른,0.1,1.0,0,
580,농업회사법인늘푸른,,,1,
581,농업회사법인늘푸른,,,1,
582,농업회사법인늘푸른,,,-1,
584,농업회사법인늘푸른,0.0,0.0,99,
587,농업회사법인봉산지피,0.0,0.49523809523809526,0,
596,농업회사법인봉산지피,0.5047619047619047,0.5047619047619047,1,선진
597,농업회사법인봉산지피,,,1,
598,농업회사법인봉산지피,,,-1,
600,농업회사법인봉산지피,0.0,0.0,99,
603,농업회사법인봉화,0.25,0.25,0,
612,농업회사법인봉화,0.75,0.75,1,하림지주
613,농업회사법인봉화,,,1,
614,농업회사법인봉화,,,-1,
616,농업회사법인봉화,0.0,0.0,99,
619,농업회사법인봉화제네틱스,0.0,1.0,0,
628,농업회사법인봉화제네틱스,,,1,
629,농업회사법인봉화제네틱스,,,1,
630,농업회사법인봉화제네틱스,,,-1,
632,농업회사법인봉화제네틱스,0.0,0.0,99,
635,농업회사법인선진한마을,0.04060298260253088,0.15504168993230483,0,
644,농업회사법인선진한마을,0.8449583100676952,0.8449583100676952,1,선진
645,농업회사법인선진한마을,,,1,
646,농업회사법인선진한마을,,,-1,
648,농업회사법인선진한마을,0.0,0.0,99,
651,농업회사법인순우리한우,0.0,0.050567858937086665,0,
660,농업회사법인순우리한우,0.9494321410629133,0.9494321410629133,1,하림지주
661,농업회사법인순우리한우,,,1,
662,농업회사법인순우리한우,,,-1,
664,농업회사법인순우리한우,0.0,0.0,99,
667,농업회사법인익산,0.8963355739094439,0.9999999999999999,0,
676,농업회사법인익산,,,1,
677,농업회사법인익산,,,1,
678,농업회사법인익산,,,-1,
680,농업회사법인익산,0.0,0.0,99,
683,농업회사법인주원산오리,0.01961353832302675,0.06620044999755886,0,
692,농업회사법인주원산오리,0.9337995500024412,0.9337995500024412,1,하림지주
693,농업회사법인주원산오리,,,1,
694,농업회사법인주원산오리,,,-1,
696,농업회사법인주원산오리,0.0,0.0,99,
699,농업회사법인 팜스코바이오인티,0.0,0.02587633618342367,0,
710,농업회사법인 팜스코바이오인티,0.9741196648364453,0.9741196648364453,1,팜스코
711,농업회사법인 팜스코바이오인티,,,1,
712,농업회사법인 팜스코바이오인티,,,-1,
714,농업회사법인 팜스코바이오인티,3.998980131067219e-06,3.998980131067219e-06,99,
717,농업회사법인팜엔코,0.0,0.1,0,
