,firmname,own,own2,type,ownername
0,지에스,0.433295022257819,0.449528926041173,0,
56,지에스,0.0031678918030630643,0.0031678918030630643,1,승산
57,지에스,0.0052798196717717735,0.0052798196717717735,1,삼양통상
58,지에스,0.0008183720491246249,0.0008183720491246249,1,지에스네오텍
60,지에스,0.5412049904348675,0.5412049904348675,99,
62,지에스에너지,1.0,1.0,1,지에스
65,지에스파워,0.5,0.5,1,지에스에너지
67,지에스파워,0.5,0.5,99,
69,살데비다코리아,0.3333333333333333,0.3333333333333333,1,지에스에너지
71,살데비다코리아,0.6666666666666666,0.6666666666666666,99,
74,보령엘엔지터미널,0.5,0.5,1,지에스에너지
76,보령엘엔지터미널,0.5,0.5,99,
78,지에스파크이십사,0.5,0.5,1,지에스리테일
80,지에스파크이십사,0.5,0.5,99,
82,인천종합에너지,0.7,0.7,1,지에스에너지
84,인천종합에너지,0.3,0.3,99,
86,지에스칼텍스,0.5,0.5,1,지에스에너지
88,지에스칼텍스,0.5,0.5,99,
91,지에스엠비즈,1.0,1.0,1,지에스칼텍스
94,이노폴리텍,1.0,1.0,1,지에스칼텍스
97,상지해운,1.0,1.0,1,GS칼텍스
100,지에스바이오,1.0,1.0,1,지에스칼텍스
103,지에스에코메탈,1.0,1.0,1,지에스칼텍스
106,지에스리테일,,0.00025974025974025974,0,
107,지에스리테일,0.6575122077922078,0.6575122077922078,1,지에스
109,지에스리테일,0.34222805194805195,0.34222805194805195,99,
111,후레쉬서브,1.0,1.0,1,지에스리테일
114,지에스넷비전,1.0,1.0,1,지에스리테일
117,씨브이에스넷,0.802646487298857,0.802646487298857,1,지에스리테일
119,씨브이에스넷,0.197353512701143,0.197353512701143,99,
121,지에스네트웍스,1.0,1.0,1,지에스리테일
124,에피스,1.0,1.0,1,지에스리테일
127,지에스홈쇼핑,,0.09154285714285715,0,
130,지에스홈쇼핑,0.36097523809523807,0.36097523809523807,1,지에스
132,지에스홈쇼핑,0.5474819047619047,0.5474819047619047,99,
