,firmname,own,own2,type,ownername
437,한국전력우리스프랏글로벌제2차(유),,,-1,
439,한국전력우리스프랏글로벌제2차(유),0.0,0.0,99,
442,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,0.0,0.0,0,
457,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,0.014999999932483027,0.014999999932483027,1,키움투자자산운용
458,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,,,1,-
459,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,,,-1,
461,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,0.985000000067517,0.985000000067517,99,
464,한국전력우리스프랏글로벌해외자원개발제3차(유),0.0,0.0,0,
479,한국전력우리스프랏글로벌해외자원개발제3차(유),1.0,1.0,1,한국전력우리스프랏글로벌해외자원개발사모투자전문회사
480,한국전력우리스프랏글로벌해외자원개발제3차(유),,,1,-
481,한국전력우리스프랏글로벌해외자원개발제3차(유),,,-1,
483,한국전력우리스프랏글로벌해외자원개발제3차(유),0.0,0.0,99,
486,(유)바넘문화산업전문회사,0.0,1.0,0,
501,(유)바넘문화산업전문회사,,,1,-
502,(유)바넘문화산업전문회사,,,1,-
503,(유)바넘문화산업전문회사,,,-1,
505,(유)바넘문화산업전문회사,0.0,0.0,99,
508,(유)스톤쉽문화산업전문회사,0.0,1.0,0,
523,(유)스톤쉽문화산업전문회사,,,1,-
524,(유)스톤쉽문화산업전문회사,,,1,-
525,(유)스톤쉽문화산업전문회사,,,-1,
527,(유)스톤쉽문화산업전문회사,0.0,0.0,99,
530,(유)팝뮤직문화산업전문회사,0.0,1.0,0,
545,(유)팝뮤직문화산업전문회사,,,1,-
546,(유)팝뮤직문화산업전문회사,,,1,-
547,(유)팝뮤직문화산업전문회사,,,-1,
549,(유)팝뮤직문화산업전문회사,0.0,0.0,99,
552,게티이미지코리아,0.0,0.0,0,
567,게티이미지코리아,0.5,0.5,1,이매진스
568,게티이미지코리아,,,1,-
569,게티이미지코리아,,,-1,
571,게티이미지코리아,0.5,0.5,99,
574,다우기술,0.010907419206578468,0.047736873051961996,0,
592,다우기술,0.40824339396928455,0.40824339396928455,1,다우데이타
593,다우기술,0.003619617676991336,0.003619617676991336,1,이머니
594,다우기술,,,-1,
596,다우기술,0.5404001153017621,0.5404001153017621,99,
599,다우데이타,0.4545985639686684,0.4545985639686684,0,
616,다우데이타,0.21948637075718017,0.21948637075718017,1,이머니
617,다우데이타,,,1,-
618,다우데이타,,,-1,
620,다우데이타,0.3259150652741514,0.3259150652741514,99,
623,더트루메틱,0.1302405543037991,0.1302405543037991,0,
638,더트루메틱,0.8697594456962009,0.8697594456962009,1,리노미디어
639,더트루메틱,,,1,-
640,더트루메틱,,,-1,
642,더트루메틱,0.0,0.0,99,
645,동부고속,0.0,0.0,0,
660,동부고속,1.0,1.0,1,키움프라이빗에쿼티코리아와이드파트너스사모투자(합)
661,동부고속,,,1,-
662,동부고속,,,-1,
664,동부고속,0.0,0.0,99,
667,리노미디어,0.8441753278749446,0.9283065751164641,0,
683,리노미디어,0.07169342488353592,0.07169342488353592,1,리노시스템즈
684,리노미디어,,,1,-
685,리노미디어,,,-1,
687,리노미디어,0.0,0.0,99,
690,리노시스템즈,0.0,0.8598333333333333,0,
705,리노시스템즈,,,1,-
706,리노시스템즈,,,1,-
707,리노시스템즈,,,-1,
709,리노시스템즈,0.14016666666666666,0.14016666666666666,99,
712,미래테크놀로지,0.0,0.10591904179657914,0,
727,미래테크놀로지,0.3045457545662421,0.3045457545662421,1,다우데이타
728,미래테크놀로지,0.26661273025630033,0.26661273025630033,1,다우기술
729,미래테크놀로지,,,-1,
731,미래테크놀로지,0.3229224733808784,0.3229224733808784,99,
734,사람인에이치알,0.0312259627637021,0.08844104235641995,0,
751,사람인에이치알,0.3280181271006326,0.3280181271006326,1,다우기술
752,사람인에이치알,0.06269912576552783,0.06269912576552783,1,다우데이타
753,사람인에이치알,0.029249564197841672,0.029249564197841672,1,키움증권
754,사람인에이치알,0.025785838469084457,0.025785838469084457,1,이머니
755,사람인에이치알,,,-1,
757,사람인에이치알,0.4658037235266466,0.4658037235266466,99,
760,사람인에이치에스,0.0,0.0,0,
775,사람인에이치에스,1.0,1.0,1,사람인에이치알
776,사람인에이치에스,,,1,-
777,사람인에이치에스,,,-1,
779,사람인에이치에스,0.0,0.0,99,
782,스파드그레인,1.0,1.0,0,
798,스파드그레인,,,1,-
799,스파드그레인,,,1,-
800,스파드그레인,,,-1,
802,스파드그레인,0.0,0.0,99,
805,씨알디,1.0,1.0,0,
820,씨알디,,,1,-
821,씨알디,,,1,-
822,씨알디,,,-1,
824,씨알디,0.0,0.0,99,
827,아이디어랩스,0.0,1.0,0,
842,아이디어랩스,,,1,-
843,아이디어랩스,,,1,-
844,아이디어랩스,,,-1,
846,아이디어랩스,0.0,0.0,99,
849,알트탭,0.0,1.0,0,
864,알트탭,,,1,-
865,알트탭,,,1,-
866,알트탭,,,-1,
868,알트탭,0.0,0.0,99,
871,엔비메디컬,1.0,1.0,0,
886,엔비메디컬,,,1,-
887,엔비메디컬,,,1,-
888,엔비메디컬,,,-1,
890,엔비메디컬,0.0,0.0,99,
893,예서,1.0,1.0,0,
908,예서,,,1,-
909,예서,,,1,-
910,예서,,,-1,
912,예서,0.0,0.0,99,
915,와이즈버즈,0.0,0.1570165000088805,0,
930,와이즈버즈,0.3255896666252242,0.3255896666252242,1,미래테크놀로지
931,와이즈버즈,0.04651261922100066,0.04651261922100066,1,다우기술
932,와이즈버즈,0.04651261922100066,0.04651261922100066,1,한국정보인증
933,와이즈버즈,0.04651261922100066,0.04651261922100066,1,키움증권
934,와이즈버즈,,,-1,
936,와이즈버즈,0.37785597570289325,0.37785597570289325,99,
939,이매진스,0.0,0.0,0,
954,이매진스,0.4166666666666667,0.4166666666666667,1,키다리스튜디오
955,이매진스,0.3333333333333333,0.3333333333333333,1,이머니
956,이매진스,0.25,0.25,1,다우데이타
957,이매진스,,,-1,
959,이매진스,0.0,0.0,99,
962,이머니,0.45180722891566266,1.0,0,
978,이머니,,,1,-
979,이머니,,,1,-
980,이머니,,,-1,
982,이머니,0.0,0.0,99,
985,인포인트기술,0.0,0.73,0,
1000,인포인트기술,,,1,-
1001,인포인트기술,,,1,-
1002,인포인트기술,,,-1,
1004,인포인트기술,0.27,0.27,99,
1007,지비오,0.4431683168316832,0.9504950495049506,0,
1022,지비오,,,1,-
1023,지비오,,,1,-
1024,지비오,,,-1,
1026,지비오,0.04950495049504951,0.04950495049504951,99,
1029,지비오에프에스,0.475,1.0,0,
1044,지비오에프에스,,,1,-
1045,지비오에프에스,,,1,-
1046,지비오에프에스,,,-1,
1048,지비오에프에스,0.0,0.0,99,
1051,지인21,0.95,1.0,0,
1066,지인21,,,1,-
1067,지인21,,,1,-
1068,지인21,,,-1,
1070,지인21,0.0,0.0,99,
1073,키다리스타,0.0,0.0,0,
