,firmname,own,own2,type,ownername
0,씨제이,0.3973653290865541,0.49022106014533023,0,
14,씨제이,0.0,0.0,1,
15,씨제이,0.0,0.0,-1,
17,씨제이,0.5097789398546697,0.5097789398546697,99,
20,씨제이제일제당,0.006344733081632531,0.03066595554444283,0,
34,씨제이제일제당,0.4094232688478471,0.4094232688478471,1,씨제이
35,씨제이제일제당,0.0,0.0,-1,
37,씨제이제일제당,0.5599107756077101,0.5599107756077101,99,
40,원지,0.0,0.0,0,
54,원지,1.0,1.0,1,씨제이제일제당
55,원지,0.0,0.0,-1,
57,원지,0.0,0.0,99,
60,돈돈팜,0.0,0.39142594845828604,0,
74,돈돈팜,0.6085571680548194,0.6085571680548194,1,씨제이제일제당
75,돈돈팜,0.0,0.0,-1,
77,돈돈팜,1.688348689459915e-05,1.688348689459915e-05,99,
80,씨제이씨푸드,0.0,0.0,0,
94,씨제이씨푸드,0.46259984528977555,0.46259984528977555,1,씨제이제일제당
95,씨제이씨푸드,0.0,0.0,-1,
97,씨제이씨푸드,0.5374001547102244,0.5374001547102244,99,
100,씨제이엠디원,0.0,0.0,0,
114,씨제이엠디원,1.0,1.0,1,씨제이제일제당
115,씨제이엠디원,0.0,0.0,-1,
117,씨제이엠디원,0.0,0.0,99,
120,어업회사법인신의도천일염,0.0,0.0057692307692307696,0,
134,어업회사법인신의도천일염,0.8802884615384615,0.8802884615384615,1,씨제이제일제당
135,어업회사법인신의도천일염,0.0,0.0,-1,
137,어업회사법인신의도천일염,0.11394230769230769,0.11394230769230769,99,
140,씨제이브리딩,0.0,0.0,0,
154,씨제이브리딩,0.94875,0.94875,1,씨제이제일제당
155,씨제이브리딩,0.0,0.0,-1,
157,씨제이브리딩,0.05125,0.05125,99,
160,코휘드,0.0,0.20019920318725098,0,
174,코휘드,0.700199203187251,0.700199203187251,1,씨제이제일제당
175,코휘드,0.0,0.0,-1,
177,코휘드,0.099601593625498,0.099601593625498,99,
180,삼해상사,0.0,0.2,0,
194,삼해상사,0.8,0.8,1,씨제이제일제당
195,삼해상사,0.0,0.0,-1,
197,삼해상사,0.0,0.0,99,
200,삼해야마코,0.0,0.0,0,
214,삼해야마코,0.5,0.5,1,삼해상사
215,삼해야마코,0.0,0.0,-1,
217,삼해야마코,0.5,0.5,99,
220,씨제이대한통운,0.0,0.20430855329903844,0,
234,씨제이대한통운,0.4016475466089763,0.4016475466089763,1,씨제이제일제당
235,씨제이대한통운,0.0,0.0,-1,
237,씨제이대한통운,0.3940000641757813,0.3940000641757813,99,
240,한국복합물류,0.0,0.0,0,
254,한국복합물류,1.0,1.0,1,씨제이대한통운
255,한국복합물류,0.0,0.0,-1,
257,한국복합물류,0.0,0.0,99,
260,씨제이대한통운비엔디,0.0,0.0,0,
274,씨제이대한통운비엔디,0.8436057292665772,0.8436057292665772,1,씨제이제일제당
275,씨제이대한통운비엔디,0.0,0.0,-1,
277,씨제이대한통운비엔디,0.15639427073342285,0.15639427073342285,99,
280,인천남항부두운영,0.0,0.0,0,
294,인천남항부두운영,0.4,0.4,1,씨제이제일제당
295,인천남항부두운영,0.0,0.0,-1,
297,인천남항부두운영,0.6,0.6,99,
300,동석물류,0.0,0.0,0,
314,동석물류,0.5,0.5,1,씨제이제일제당
315,동석물류,0.0,0.0,-1,
317,동석물류,0.5,0.5,99,
320,울산항만운영,0.0,0.0,0,
334,울산항만운영,0.5154,0.5154,1,씨제이제일제당
335,울산항만운영,0.0,0.0,-1,
337,울산항만운영,0.4846,0.4846,99,
340,마산항제4부두운영,0.0,0.0,0,
354,마산항제4부두운영,0.4596,0.4596,1,씨제이제일제당
355,마산항제4부두운영,0.0,0.0,-1,
357,마산항제4부두운영,0.5404,0.5404,99,
360,대한통운에스비,0.0,0.0,0,
374,대한통운에스비,0.7,0.7,1,씨제이제일제당
375,대한통운에스비,0.0,0.0,-1,
377,대한통운에스비,0.3,0.3,99,
380,이앤씨인프라,0.0,0.0,0,
394,이앤씨인프라,1.0,1.0,1,씨제이대한통운
395,이앤씨인프라,0.0,0.0,-1,
397,이앤씨인프라,0.0,0.0,99,
400,씨제이프레시웨이,0.005896432035281554,0.006025985070571026,0,
414,씨제이프레시웨이,0.47105921651917443,0.47105921651917443,1,씨제이
415,씨제이프레시웨이,0.10950516636951457,0.10950516636951457,-1,
417,씨제이프레시웨이,0.41340963204073994,0.41340963204073994,99,
420,프레시원미트,0.0,0.49,0,
434,프레시원미트,0.51,0.51,1,씨제이프레시웨이
435,프레시원미트,0.0,0.0,-1,
437,프레시원미트,0.0,0.0,99,
440,프레시원광주,0.0,0.01545959204750839,0,
454,프레시원광주,0.94676284533953,0.94676284533953,1,씨제이프레시웨이
455,프레시원광주,0.0,0.0,-1,
457,프레시원광주,0.03777756261296153,0.03777756261296153,99,
460,프레시원남서울,0.0,0.17340963855421687,0,
474,프레시원남서울,0.8265903614457831,0.8265903614457831,1,씨제이프레시웨이
475,프레시원남서울,0.0,0.0,-1,
477,프레시원남서울,0.0,0.0,99,
480,프레시원중부,0.0,0.2553,0,
494,프레시원중부,0.7447,0.7447,1,씨제이프레시웨이
495,프레시원중부,0.0,0.0,-1,
497,프레시원중부,0.0,0.0,99,
500,프레시원강남,0.0,0.4317943759568125,0,
514,프레시원강남,0.518153251148175,0.518153251148175,1,씨제이프레시웨이
515,프레시원강남,0.0,0.0,-1,
517,프레시원강남,0.050052372895012485,0.050052372895012485,99,
520,프레시원동서울,0.0,0.04417504341038345,0,
534,프레시원동서울,0.6327879820942125,0.6327879820942125,1,씨제이프레시웨이
535,프레시원동서울,0.0,0.0,-1,
537,프레시원동서울,0.3230369744954041,0.3230369744954041,99,
540,프레시원대구경북,0.0,0.0,0,
554,프레시원대구경북,0.95955,0.95955,1,씨제이프레시웨이
555,프레시원대구경북,0.0,0.0,-1,
557,프레시원대구경북,0.04045,0.04045,99,
560,프레시원부산,0.0,0.1368400545489967,0,
574,프레시원부산,0.6136762127410871,0.6136762127410871,1,씨제이프레시웨이
575,프레시원부산,0.0,0.0,-1,
577,프레시원부산,0.24948373270991622,0.24948373270991622,99,
580,에프앤디인프라,0.0,0.0,0,
594,에프앤디인프라,1.0,1.0,1,씨제이프레시웨이
595,에프앤디인프라,0.0,0.0,-1,
597,에프앤디인프라,0.0,0.0,99,
600,송림푸드,0.0,0.1441,0,
614,송림푸드,0.8559,0.8559,1,씨제이프레시웨이
615,송림푸드,0.0,0.0,-1,
617,송림푸드,0.0,0.0,99,
620,송림에프에스,0.0,0.0,0,
634,송림에프에스,1.0,1.0,1,송림푸드
635,송림에프에스,0.0,0.0,-1,
637,송림에프에스,0.0,0.0,99,
640,형제푸드,0.0,0.2,0,
654,형제푸드,0.8,0.8,1,씨제이프레시웨이
655,형제푸드,0.0,0.0,-1,
657,형제푸드,0.0,0.0,99,
660,씨제이푸드빌,0.025644026706039796,0.025644026706039796,0,
674,씨제이푸드빌,0.9601504083152012,0.9601504083152012,1,씨제이
675,씨제이푸드빌,0.0,0.0,-1,
677,씨제이푸드빌,0.014205564978759053,0.014205564978759053,99,
680,투썸플레이스,0.0,0.0,0,
694,투썸플레이스,0.6,0.6,1,씨제이푸드빌
695,투썸플레이스,0.0,0.0,-1,
697,투썸플레이스,0.4,0.4,99,
700,씨제이씨지브이,0.0,0.00017484737360106152,0,
714,씨제이씨지브이,0.3901931794118824,0.3901931794118824,1,씨제이
715,씨제이씨지브이,0.0,0.0,-1,
717,씨제이씨지브이,0.6096319732145166,0.6096319732145166,99,
720,디시네마오브코리아,0.0,0.0,0,
734,디시네마오브코리아,0.5,0.5,1,씨제이씨지브이
735,디시네마오브코리아,0.0,0.0,-1,
737,디시네마오브코리아,0.5,0.5,99,
740,씨제이포디플렉스,0.04957463160798076,0.04957463160798076,0,
753,씨제이포디플렉스,0.9048168965402846,0.9048168965402846,1,씨제이씨지브이
754,씨제이포디플렉스,0.04125065286518743,0.04125065286518743,1,씨앤아이레저산업
755,씨제이포디플렉스,0.0,0.0,-1,
757,씨제이포디플렉스,0.004357818986547235,0.004357818986547235,99,
760,보스포러스인베스트먼트,0.0,0.0,0,
774,보스포러스인베스트먼트,0.5222828212869589,0.5222828212869589,1,씨제이씨지브이
775,보스포러스인베스트먼트,0.0,0.0,-1,
777,보스포러스인베스트먼트,0.47771717871304115,0.47771717871304115,99,
780,씨제이이엔엠,0.02628906705657683,0.13096004524387944,0,
794,씨제이이엔엠,0.40071892422297734,0.40071892422297734,1,씨제이
795,씨제이이엔엠,0.0,0.0,-1,
797,씨제이이엔엠,0.4683210305331432,0.4683210305331432,99,
800,씨제이헬로,0.0,0.0,0,
814,씨제이헬로,0.5391604166288719,0.5391604166288719,1,씨제이이엔엠
815,씨제이헬로,0.0,0.0,-1,
817,씨제이헬로,0.46083958337112807,0.46083958337112807,99,
820,씨제이헬로하나방송,0.0,0.0,0,
834,씨제이헬로하나방송,1.0,1.0,1,씨제이헬로
835,씨제이헬로하나방송,0.0,0.0,-1,
837,씨제이헬로하나방송,0.0,0.0,99,
840,씨제이텔레닉스,0.0,0.0,0,
854,씨제이텔레닉스,1.0,1.0,1,씨제이이엔엠
855,씨제이텔레닉스,0.0,0.0,-1,
857,씨제이텔레닉스,0.0,0.0,99,
860,슈퍼레이스,0.0,0.0,0,
874,슈퍼레이스,0.987885462555066,0.987885462555066,1,씨제이이엔엠
875,슈퍼레이스,0.0,0.0,-1,
877,슈퍼레이스,0.012114537444933921,0.012114537444933921,99,
880,아트웍스코리아,0.0,0.29979300007137927,0,
894,아트웍스코리아,0.7002069999286207,0.7002069999286207,1,씨제이이엔엠
895,아트웍스코리아,0.0,0.0,-1,
897,아트웍스코리아,0.0,0.0,99,
900,아트서비스,0.0,0.04715693538826319,0,
914,아트서비스,0.41345583876704206,0.41345583876704206,1,씨제이이엔엠
915,아트서비스,0.0,0.0,-1,
917,아트서비스,0.5393872258446947,0.5393872258446947,99,
920,메조미디어,0.0,0.37556520612961564,0,
934,메조미디어,0.5099992453048177,0.5099992453048177,1,씨제이이엔엠
935,메조미디어,0.0,0.0,-1,
937,메조미디어,0.1144355485655667,0.1144355485655667,99,
940,제이에스픽쳐스,0.0,0.3,0,
954,제이에스픽쳐스,0.7,0.7,1,씨제이이엔엠
955,제이에스픽쳐스,0.0,0.0,-1,
957,제이에스픽쳐스,0.0,0.0,99,
960,엠엠오엔터테인먼트,0.0,0.0,0,
974,엠엠오엔터테인먼트,1.0,1.0,1,씨제이이엔엠
975,엠엠오엔터테인먼트,0.0,0.0,-1,
977,엠엠오엔터테인먼트,0.0,0.0,99,
980,하이라이트레코즈,0.0,0.42731277533039647,0,
994,하이라이트레코즈,0.5110132158590308,0.5110132158590308,1,씨제이이엔엠
