,firmname,own,own2,type,ownername
0,카카오,0.15080374753694079,0.2034120984309309,0,
23,카카오,0.11929548632558888,0.11929548632558888,1,케이큐브홀딩스
24,카카오,,,-1,
26,카카오,0.6772924152434802,0.6772924152434802,99,
29,골프앤데이타시스템,0.0,0.4500045000450005,0,
38,골프앤데이타시스템,,,1,-
39,골프앤데이타시스템,,,-1,
41,골프앤데이타시스템,0.5499954999549995,0.5499954999549995,99,
44,골프와친구,0.0,1.0,0,
53,골프와친구,,,1,-
54,골프와친구,,,-1,
56,골프와친구,0.0,0.0,99,
59,그라운드원,0.0,0.0,0,
68,그라운드원,1.0,1.0,1,Ground X Corp.
69,그라운드원,,,-1,
71,그라운드원,0.0,0.0,99,
74,나일론코리아미디어,0.0,0.032646993705917705,0,
83,나일론코리아미디어,0.6570579118828478,0.6570579118828478,1,크리스피스튜디오
84,나일론코리아미디어,,,-1,
86,나일론코리아미디어,0.3102950944112345,0.3102950944112345,99,
89,네오바자르,0.0,0.0999043219157486,0,
98,네오바자르,0.683863207676116,0.683863207676116,1,카카오페이지
99,네오바자르,0.19135616850277468,0.19135616850277468,1,카카오게임즈
100,네오바자르,,,-1,
102,네오바자르,0.024876301905360707,0.024876301905360707,99,
105,뉴런잉글리쉬,0.0,0.0,0,
114,뉴런잉글리쉬,1.0,1.0,1,오닉스케이
115,뉴런잉글리쉬,,,-1,
117,뉴런잉글리쉬,0.0,0.0,99,
120,다온크리에이티브,0.0,0.27185425787318174,0,
129,다온크리에이티브,0.7016664312950148,0.7016664312950148,1,카카오페이지
130,다온크리에이티브,,,-1,
132,다온크리에이티브,0.026479310831803417,0.026479310831803417,99,
135,다음글로벌홀딩스,0.0,0.0,0,
144,다음글로벌홀딩스,1.0,1.0,1,카카오
145,다음글로벌홀딩스,,,-1,
147,다음글로벌홀딩스,0.0,0.0,99,
150,디케이비즈니스,0.0,0.0,0,
159,디케이비즈니스,1.0,1.0,1,카카오
160,디케이비즈니스,,,-1,
162,디케이비즈니스,0.0,0.0,99,
165,디케이서비스,0.0,0.0,0,
174,디케이서비스,1.0,1.0,1,카카오
175,디케이서비스,,,-1,
177,디케이서비스,0.0,0.0,99,
180,디케이테크인,0.0,0.0,0,
189,디케이테크인,1.0,1.0,1,카카오
190,디케이테크인,,,-1,
192,디케이테크인,0.0,0.0,99,
195,라이프엠엠오,0.0,0.0,0,
204,라이프엠엠오,0.6999984999925,0.6999984999925,1,카카오게임즈
205,라이프엠엠오,0.30000150000750003,0.30000150000750003,1,카카오모빌리티
206,라이프엠엠오,,,-1,
208,라이프엠엠오,0.0,0.0,99,
211,레디엔터테인먼트,0.0,0.0,0,
220,레디엔터테인먼트,1.0,1.0,1,카카오엠 (舊 이엔컴퍼니)
221,레디엔터테인먼트,,,-1,
223,레디엔터테인먼트,0.0,0.0,99,
226,레프트라이트,0.0,0.5998800239952009,0,
236,레프트라이트,0.40011997600479904,0.40011997600479904,1,프렌즈게임즈
237,레프트라이트,,,-1,
239,레프트라이트,0.0,0.0,99,
242,링키지랩,0.0,0.0,0,
251,링키지랩,0.6029948745435664,0.6029948745435664,1,카카오
252,링키지랩,0.10997956517369602,0.10997956517369602,1,카카오게임즈
253,링키지랩,0.0900137348832535,0.0900137348832535,1,카카오페이
254,링키지랩,0.07001440487755854,0.07001440487755854,1,카카오모빌리티
255,링키지랩,0.06699943050484071,0.06699943050484071,1,카카오커머스
256,링키지랩,0.059997990017084855,0.059997990017084855,1,카카오브이엑스
257,링키지랩,,,-1,
259,링키지랩,0.0,0.0,99,
262,모두다,0.0,1.0,0,
272,모두다,,,1,-
273,모두다,,,-1,
275,모두다,0.0,0.0,99,
278,모빌,0.0,0.075,0,
287,모빌,0.7,0.7,1,카카오페이
288,모빌,,,-1,
290,모빌,0.225,0.225,99,
293,문화인,0.0,0.18501518731015865,0,
303,문화인,0.6749915626054674,0.6749915626054674,1,카카오엠 (舊 이엔컴퍼니)
304,문화인,,,-1,
306,문화인,0.13999325008437394,0.13999325008437394,99,
309,버즈피아,0.0,0.0,0,
318,버즈피아,1.0,1.0,1,카카오
319,버즈피아,,,-1,
321,버즈피아,0.0,0.0,99,
324,비에이치엔터테인먼트,0.0,0.0,0,
333,비에이치엔터테인먼트,1.0,1.0,1,카카오엠 (舊 이엔컴퍼니)
334,비에이치엔터테인먼트,,,-1,
336,비에이치엔터테인먼트,0.0,0.0,99,
339,삼양씨앤씨,0.0,0.0,0,
348,삼양씨앤씨,0.7,0.7,1,카카오페이지
349,삼양씨앤씨,,,-1,
351,삼양씨앤씨,0.3,0.3,99,
354,손노리,0.0,0.2963950302927535,0,
363,손노리,0.6355001327349373,0.6355001327349373,1,프렌즈게임즈
364,손노리,,,-1,
366,손노리,0.06810483697230912,0.06810483697230912,99,
369,숲엔터테인먼트,0.0,0.0,0,
378,숲엔터테인먼트,0.9936170212765958,0.9936170212765958,1,카카오엠 (舊 이엔컴퍼니)
379,숲엔터테인먼트,,,-1,
381,숲엔터테인먼트,0.006382978723404255,0.006382978723404255,99,
384,스타쉽엔터테인먼트,0.0,0.07390257455084275,0,
393,스타쉽엔터테인먼트,0.64826819781441,0.64826819781441,1,카카오엠 (舊 이엔컴퍼니)
394,스타쉽엔터테인먼트,,,-1,
396,스타쉽엔터테인먼트,0.27782922763474716,0.27782922763474716,99,
399,아산카카오메디컬데이터,0.0,0.0,0,
408,아산카카오메디컬데이터,0.5,0.5,1,카카오인베스트먼트
409,아산카카오메디컬데이터,,,-1,
411,아산카카오메디컬데이터,0.5,0.5,99,
414,아씨오,0.0,0.4402255354575039,0,
425,아씨오,0.5053684502636292,0.5053684502636292,1,카카오
426,아씨오,,,-1,
428,아씨오,0.05440601427886677,0.05440601427886677,99,
431,어바웃타임,0.0,0.0,0,
440,어바웃타임,1.0,1.0,1,카카오
441,어바웃타임,,,-1,
443,어바웃타임,0.0,0.0,99,
446,엔글,0.0,0.1975609756097561,0,
455,엔글,0.5121951219512195,0.5121951219512195,1,프렌즈게임즈
456,엔글,,,-1,
458,엔글,0.29024390243902437,0.29024390243902437,99,
461,엔플루토,0.0,0.45378678260399197,0,
471,엔플루토,,,1,-
472,엔플루토,,,-1,
474,엔플루토,0.546213217396008,0.546213217396008,99,
477,엠텍크루,0.0,0.0,0,
486,엠텍크루,1.0,1.0,1,카카오
487,엠텍크루,,,-1,
489,엠텍크루,0.0,0.0,99,
492,오닉스케이,1.0,1.0,0,
501,오닉스케이,,,1,-
502,오닉스케이,,,-1,
504,오닉스케이,0.0,0.0,99,
507,와이드에스컴퍼니,0.0,0.3,0,
516,와이드에스컴퍼니,0.7,0.7,1,제이와이드컴퍼니
517,와이드에스컴퍼니,,,-1,
519,와이드에스컴퍼니,0.0,0.0,99,
522,이앤티스토리엔터테인먼트,0.0,0.4,0,
531,이앤티스토리엔터테인먼트,0.6,0.6,1,카카오엠 (舊 이엔컴퍼니)
532,이앤티스토리엔터테인먼트,,,-1,
534,이앤티스토리엔터테인먼트,0.0,0.0,99,
537,제이와이드컴퍼니,0.0,0.0,0,
546,제이와이드컴퍼니,1.0,1.0,1,카카오엠 (舊 이엔컴퍼니)
547,제이와이드컴퍼니,,,-1,
549,제이와이드컴퍼니,0.0,0.0,99,
552,제이코믹스,0.0,0.0,0,
561,제이코믹스,1.0,1.0,1,다온크리에이티브
562,제이코믹스,,,-1,
564,제이코믹스,0.0,0.0,99,
567,카카오게임즈,0.0,0.05504480013727614,0,
583,카카오게임즈,0.6041655359833148,0.6041655359833148,1,카카오
584,카카오게임즈,0.013371170252343448,0.013371170252343448,1,케이큐브홀딩스
585,카카오게임즈,,,-1,
587,카카오게임즈,0.3274184936270656,0.3274184936270656,99,
590,카카오메이커스,0.0,0.018855472800980485,0,
599,카카오메이커스,0.9717167907985292,0.9717167907985292,1,카카오
600,카카오메이커스,,,-1,
602,카카오메이커스,0.009427736400490242,0.009427736400490242,99,
605,카카오모빌리티,0.0,0.0,0,
614,카카오모빌리티,0.6929824561403509,0.6929824561403509,1,카카오
615,카카오모빌리티,,,-1,
617,카카오모빌리티,0.30701754385964913,0.30701754385964913,99,
620,카카오브레인,0.0,0.009394081728511038,0,
629,카카오브레인,0.9394081728511038,0.9394081728511038,1,카카오
630,카카오브레인,,,-1,
632,카카오브레인,0.05119774542038516,0.05119774542038516,99,
635,카카오브이엑스,0.0,0.0,0,
644,카카오브이엑스,0.8974793140184834,0.8974793140184834,1,카카오게임즈
645,카카오브이엑스,,,-1,
647,카카오브이엑스,0.10252068598151662,0.10252068598151662,99,
650,카카오엠 (舊 이엔컴퍼니),0.0,0.0,0,
659,카카오엠 (舊 이엔컴퍼니),1.0,1.0,1,카카오
660,카카오엠 (舊 이엔컴퍼니),,,-1,
