,firmname,own,own2,type,ownername
0,삼천리,0.1618660797405688,0.4073104358172885,0,
24,삼천리,,,1,
25,삼천리,0.03883231299437118,0.03883231299437118,-1,
27,삼천리,0.5538572511883404,0.5538572511883404,99,
30,삼천리이엔지,0.0,0.0,0,
39,삼천리이엔지,1.0,1.0,1,삼천리
40,삼천리이엔지,,,-1,
42,삼천리이엔지,0.0,0.0,99,
45,삼천리이에스,0.0,0.0,0,
54,삼천리이에스,1.0,1.0,1,삼천리
55,삼천리이에스,,,-1,
57,삼천리이에스,0.0,0.0,99,
60,삼천리모터스,0.0,0.0,0,
69,삼천리모터스,1.0,1.0,1,삼천리이엔지
70,삼천리모터스,,,-1,
72,삼천리모터스,0.0,0.0,99,
75,휴세스,0.0,0.0,0,
84,휴세스,0.51,0.51,1,삼천리
85,휴세스,,,-1,
87,휴세스,0.49,0.49,99,
90,에스파워,0.0,0.0,0,
99,에스파워,0.51,0.51,1,삼천리
100,에스파워,,,-1,
102,에스파워,0.49,0.49,99,
105,안산도시개발,0.0,0.0,0,
114,안산도시개발,0.499,0.499,1,삼천리
115,안산도시개발,,,-1,
117,안산도시개발,0.501,0.501,99,
120,청주그린에너지,0.0,0.0,0,
129,청주그린에너지,0.6,0.6,1,삼천리이에스
130,청주그린에너지,,,-1,
132,청주그린에너지,0.4,0.4,99,
135,신승에너지,0.0,0.0,0,
144,신승에너지,0.9957042253521127,0.9957042253521127,1,삼천리이에스
145,신승에너지,,,-1,
147,신승에너지,0.004295774647887324,0.004295774647887324,99,
150,삼천리열처리,1.0,1.0,0,
159,삼천리열처리,,,1,
160,삼천리열처리,,,-1,
162,삼천리열처리,0.0,0.0,99,
165,삼탄,0.46867281637714575,1.0,0,
175,삼탄,,,1,
176,삼탄,,,-1,
178,삼탄,0.0,0.0,99,
181,동해임산,0.0,0.0,0,
189,동해임산,1.0,1.0,1,삼탄
190,동해임산,,,-1,
192,동해임산,0.0,0.0,99,
195,찌레본파워홀딩스,0.0,0.0,0,
204,찌레본파워홀딩스,1.0,1.0,1,삼탄
205,찌레본파워홀딩스,,,-1,
207,찌레본파워홀딩스,0.0,0.0,99,
210,에너마인글로벌,0.0,0.0,0,
219,에너마인글로벌,1.0,1.0,1,삼탄
220,에너마인글로벌,,,-1,
222,에너마인글로벌,0.0,0.0,99,
225,찌레본에너지홀딩스,0.0,0.0,0,
234,찌레본에너지홀딩스,1.0,1.0,1,삼탄
235,찌레본에너지홀딩스,,,-1,
237,찌레본에너지홀딩스,0.0,0.0,99,
240,영양풍력발전공사,0.0,0.0,0,
249,영양풍력발전공사,0.5000000608793981,0.5000000608793981,1,삼탄
250,영양풍력발전공사,,,-1,
252,영양풍력발전공사,0.499999939120602,0.499999939120602,99,
255,영덕풍력발전,0.0,0.0,0,
264,영덕풍력발전,0.5000001587300076,0.5000001587300076,1,삼탄
265,영덕풍력발전,,,-1,
267,영덕풍력발전,0.4999998412699924,0.4999998412699924,99,
270,영덕해파랑풍력발전,0.0,0.0,0,
279,영덕해파랑풍력발전,1.0,1.0,1,영양풍력발전공사
280,영덕해파랑풍력발전,,,-1,
282,영덕해파랑풍력발전,0.0,0.0,99,
285,삼천리자산운용,0.0,0.0,0,
294,삼천리자산운용,1.0,1.0,1,삼천리
295,삼천리자산운용,,,-1,
297,삼천리자산운용,0.0,0.0,99,
