,firmname,own,own2,type,ownername
0,한라홀딩스,0.24344174551927175,0.26505332756561023,0,
17,한라홀딩스,0.7349466724343897,0.7349466724343897,99,
19,위코,1.0,1.0,1,한라홀딩스
22,제이제이한라,1.0,1.0,1,한라홀딩스
25,한라,0.13858814310367584,0.17844900816446907,0,
39,한라,0.33304465815477885,0.33304465815477885,1,한라홀딩스
41,한라,0.4885063336807521,0.4885063336807521,99,
43,배곧신도시지역특성화타운,0.95,0.95,1,한라
45,배곧신도시지역특성화타운,0.05,0.05,99,
47,한라세라지오,1.0,1.0,1,한라
50,한라지엘에스,1.0,1.0,1,한라
53,평택동부도로,0.6,0.6,1,한라
55,평택동부도로,0.4,0.4,99,
57,한라오엠에스,1.0,1.0,1,한라
60,목포신항만운영,1.0,1.0,1,한라
63,만도,7.04898426479307e-05,0.0029904943062947645,0,
68,만도,0.30247276664326944,0.30247276664326944,1,한라홀딩스
70,만도,0.6945367390504358,0.6945367390504358,99,
72,만도차이나홀딩스,1.0,1.0,1,만도
75,만도헬라일렉트로닉스,0.5,0.5,1,한라홀딩스
77,만도헬라일렉트로닉스,0.5,0.5,99,
79,만도브로제,0.5,0.5,1,만도
81,만도브로제,0.5,0.5,99,
