,firmname,own,own2,type,ownername
0,대한항공,0.00042980372095260727,0.033894153439657404,0,
34,대한항공,0.2962490668063093,0.2962490668063093,1,한진칼
35,대한항공,,,-1,
37,대한항공,0.6698567797540333,0.6698567797540333,99,
40,한진칼,0.25344142611621,0.28706444298934414,0,
60,한진칼,,,1,-
61,한진칼,,,-1,
63,한진칼,0.7129355570106559,0.7129355570106559,99,
66,한진,0.0010021164699846074,0.0406964509043099,0,
73,한진,0.23619776634919618,0.23619776634919618,1,한진칼
75,한진,0.723105782746494,0.723105782746494,99,
77,한국공항,0.0,0.03422199974418535,0,
86,한국공항,0.5953640700426831,0.5953640700426831,1,대한항공
87,한국공항,,,-1,
89,한국공항,0.3704139302131315,0.3704139302131315,99,
92,진에어,,0.02320003333333333,0,
96,진에어,0.6,0.6,1,한진칼
98,진에어,0.37679996666666665,0.37679996666666665,99,
100,정석기업,0.2870062169112332,0.5172674831337651,0,
110,정석기업,0.48273251686623486,0.48273251686623486,1,한진칼
111,정석기업,,,-1,
113,정석기업,0.0,0.0,99,
116,싸이버스카이,0.0,0.0,0,
129,싸이버스카이,1.0,1.0,1,대한항공
130,싸이버스카이,,,1,
131,싸이버스카이,,,-1,
133,싸이버스카이,0.0,0.0,99,
136,한진정보통신,0.006477857142857143,0.006477857142857143,0,
141,한진정보통신,0.9935221428571429,0.9935221428571429,1,대한항공
143,부산글로벌물류센터,0.51,0.51,1,한진
144,부산글로벌물류센터,,,-1,
146,부산글로벌물류센터,0.49,0.49,99,
149,포항항7부두운영,0.28,0.28,1,한진
151,포항항7부두운영,0.72,0.72,99,
154,칼호텔네트워크,0.0,0.0,0,
163,칼호텔네트워크,1.0,1.0,1,한진칼
164,칼호텔네트워크,,,-1,
166,칼호텔네트워크,0.0,0.0,99,
169,항공종합서비스,0.0,0.0,0,
184,항공종합서비스,1.0,1.0,1,대한항공
185,항공종합서비스,,,1,
186,항공종합서비스,,,-1,
188,항공종합서비스,0.0,0.0,99,
191,제동레저,0.0,0.0,0,
206,제동레저,1.0,1.0,1,한진칼
207,제동레저,,,1,-
208,제동레저,,,-1,
210,제동레저,0.0,0.0,99,
213,한진관광,0.0,0.0,0,
228,한진관광,1.0,1.0,1,한진칼
229,한진관광,,,-1,
231,한진관광,0.0,0.0,99,
234,왕산레저개발,0.0,0.0,0,
249,왕산레저개발,1.0,1.0,1,대한항공
250,왕산레저개발,,,1,
251,왕산레저개발,,,-1,
253,왕산레저개발,0.0,0.0,99,
256,서울복합물류프로젝트금융투자,0.0,0.0,0,
271,서울복합물류프로젝트금융투자,0.3755,0.3755,1,한진
272,서울복합물류프로젝트금융투자,,,-1,
274,서울복합물류프로젝트금융투자,0.6245,0.6245,99,
277,서울복합물류자산관리,0.0,0.0,0,
292,서울복합물류자산관리,0.3755,0.3755,1,한진
293,서울복합물류자산관리,,,-1,
295,서울복합물류자산관리,0.6245,0.6245,99,
298,아이에이티,0.0,0.0,0,
313,아이에이티,0.8613077903633277,0.8613077903633277,1,대한항공
314,아이에이티,,,-1,
316,아이에이티,0.13869220963667228,0.13869220963667228,99,
319,에어코리아,0.0,0.0,0,
334,에어코리아,1.0,1.0,1,한국공항
335,에어코리아,,,1,
336,에어코리아,,,-1,
338,에어코리아,0.0,0.0,99,
341,토파스여행정보,0.006474289444549152,0.006474289444549152,0,
356,토파스여행정보,0.9435262722346971,0.9435262722346971,1,한진칼
357,토파스여행정보,,,1,
358,토파스여행정보,,,-1,
360,토파스여행정보,0.0499994383207538,0.0499994383207538,99,
363,한국티비티,0.0,0.0,0,
378,한국티비티,0.3333296551724138,0.3333296551724138,1,한진
379,한국티비티,,,1,
380,한국티비티,,,-1,
382,한국티비티,0.6666703448275862,0.6666703448275862,99,
385,한국글로발로지스틱스시스템,0.0,0.0,0,
400,한국글로발로지스틱스시스템,0.95,0.95,1,대한항공
401,한국글로발로지스틱스시스템,0.05,0.05,1,GLSAP
402,한국글로발로지스틱스시스템,,,-1,
404,한국글로발로지스틱스시스템,0.0,0.0,99,
407,한진울산신항운영,0.51,0.51,1,한진
409,한진울산신항운영,0.49,0.49,99,
411,한진인천컨테이너터미널,1.0,1.0,1,한진
412,한진인천컨테이너터미널,,,1,-
415,평택컨테이너터미날,0.68,0.68,1,한진
416,평택컨테이너터미날,,,-1,
418,평택컨테이너터미날,0.32,0.32,99,
421,한진부산컨테이너터미널,0.0,0.0,0,
436,한진부산컨테이너터미널,0.6286729274116828,0.6286729274116828,1,한진
437,한진부산컨테이너터미널,,,-1,
439,한진부산컨테이너터미널,0.3713270725883172,0.3713270725883172,99,
445,태일통상,1.0,1.0,0,
450,태일캐터링,0.9955,1.0,0,
458,청원냉장,1.0,1.0,0,
463,세계혼재항공화물,0.6,0.9999999999999999,0,
468,더블유에이씨항공서비스,1.0,1.0,1,세계혼재항공화물
