,firmname,own,own2,type,ownername
0,금호석유화학,0.22453238953053217,0.39160170453251014,0,
14,금호석유화학,0.6083982954674898,0.6083982954674898,99,
17,금호피앤비화학,1.0,1.0,1,금호석유화학
20,금호미쓰이화학,0.5,0.5,1,금호석유화학
22,금호미쓰이화학,0.5,0.5,99,
24,금호폴리켐,0.5,0.5,1,금호석유화학
26,금호폴리켐,0.5,0.5,99,
28,금호티앤엘,1.0,1.0,1,금호석유화학
31,금호개발상사,1.0,1.0,1,금호피앤비화학
34,코리아에너지발전소,0.9612823404537615,0.9612823404537615,1,금호석유화학
36,코리아에너지발전소,0.038717659546238556,0.038717659546238556,99,
38,철도솔라,0.9971469329529244,0.9971469329529244,1,코리아에너지발전소
40,철도솔라,0.0028530670470756064,0.0028530670470756064,99,
42,강원학교태양광,1.0,1.0,1,코리아에너지발전소
45,영광백수풍력발전,0.51,0.51,1,금호석유화학
47,영광백수풍력발전,0.49,0.49,99,
49,여수페트로,0.222,0.222,1,금호석유화학
50,여수페트로,0.202,0.202,1,금호피앤비화학
52,여수페트로,0.5760000000000001,0.5760000000000001,99,
