,firmname,own,own2,type,ownername
0,대우건설,0.0,0.011397160709999632,0,
10,대우건설,,,1,-
12,대우건설,0.9886028392900004,0.9886028392900004,99,
15,대우에스티,1.0,1.0,0,
25,대우에스티,,,1,-
27,대우에스티,0.0,0.0,99,
30,대우송도호텔,1.0,1.0,0,
40,대우송도호텔,,,1,-
42,대우송도호텔,0.0,0.0,99,
45,강화조력발전,0.46,0.46,0,
55,강화조력발전,,,1,-
57,강화조력발전,0.54,0.54,99,
60,부곡환경,1.0,1.0,0,
70,부곡환경,,,1,-
72,부곡환경,0.0,0.0,99,
75,푸르지오서비스,1.0,1.0,0,
85,푸르지오서비스,,,1,-
87,푸르지오서비스,0.0,0.0,99,
90,한국인프라관리,1.0,1.0,0,
100,한국인프라관리,,,1,-
102,한국인프라관리,0.0,0.0,99,
105,푸르웰,1.0,1.0,0,
115,푸르웰,,,1,-
117,푸르웰,0.0,0.0,99,
120,천마산터널,0.34,0.34,0,
130,천마산터널,0.02,0.02,1,한국인프라관리
132,천마산터널,0.64,0.64,99,
135,대우파워,1.0,1.0,0,
145,대우파워,,,1,-
147,대우파워,0.0,0.0,99,
150,포천민자발전,0.42034943473792397,0.42034943473792397,0,
160,포천민자발전,,,1,-
162,포천민자발전,0.579650565262076,0.579650565262076,99,
165,풍무역세권자산관리,0.41,0.41,0,
174,풍무역세권자산관리,,,1,-
176,풍무역세권자산관리,0.59,0.59,99,
179,평성인더스트리아자산관리,0.7,0.7,0,
189,평성인더스트리아자산관리,,,1,-
191,평성인더스트리아자산관리,0.3,0.3,99,
194,창원혁신산단개발자산관리,0.8,0.8,0,
204,창원혁신산단개발자산관리,,,1,-
206,창원혁신산단개발자산관리,0.2,0.2,99,
