,firmname,own,own2,type,ownername
0,한국투자금융지주,0.1872984945191256,0.23910523670803258,0,
9,한국투자금융지주,,,1,-
10,한국투자금융지주,,,-1,
12,한국투자금융지주,0.7608947632919674,0.7608947632919674,99,
15,한국투자증권,0.0,0.0,0,
24,한국투자증권,1.0,1.0,1,한국투자금융지주
25,한국투자증권,,,-1,
27,한국투자증권,0.0,0.0,99,
30,한국투자신탁운용,0.0,0.0,0,
39,한국투자신탁운용,1.0,1.0,1,한국투자증권
40,한국투자신탁운용,,,-1,
42,한국투자신탁운용,0.0,0.0,99,
45,한국투자밸류자산운용,0.0,0.0,0,
54,한국투자밸류자산운용,1.0,1.0,1,한국투자증권
55,한국투자밸류자산운용,,,-1,
57,한국투자밸류자산운용,0.0,0.0,99,
60,한국투자캐피탈,0.0,0.0,0,
69,한국투자캐피탈,1.0,1.0,1,한국투자금융지주
70,한국투자캐피탈,,,-1,
72,한국투자캐피탈,0.0,0.0,99,
75,한국투자저축은행,0.0,0.0,0,
84,한국투자저축은행,1.0,1.0,1,한국투자금융지주
85,한국투자저축은행,,,-1,
87,한국투자저축은행,0.0,0.0,99,
90,한국투자부동산신탁,0.0,0.0,0,
99,한국투자부동산신탁,0.599,0.599,1,한국투자금융지주
100,한국투자부동산신탁,,,-1,
102,한국투자부동산신탁,0.401,0.401,99,
105,한국투자파트너스,0.0,0.0,0,
114,한국투자파트너스,1.0,1.0,1,한국투자금융지주
115,한국투자파트너스,,,-1,
117,한국투자파트너스,0.0,0.0,99,
120,한국투자글로벌제약산업육성사모투자전문회사,0.0,0.0,0,
129,한국투자글로벌제약산업육성사모투자전문회사,0.07407407407407407,0.07407407407407407,1,한국투자증권
130,한국투자글로벌제약산업육성사모투자전문회사,0.14814814814814814,0.14814814814814814,1,한국투자파트너스
131,한국투자글로벌제약산업육성사모투자전문회사,,,-1,
133,한국투자글로벌제약산업육성사모투자전문회사,0.7777777777777777,0.7777777777777777,99,
136,우리성장파트너십신기술사모투자전문회사,0.0,0.0,0,
