,firmname,own,own2,type,ownername
0,LS,0.25117860248447205,0.40630562111801244,0,
35,LS,,,1,-
37,LS,0.5936943788819876,0.5936943788819876,99,
40,LS전선,0.001849667503040069,0.0040626339804965194,0,
91,LS전선,0.8918941822938469,0.8918941822938469,1,LS
92,LS전선,,,-1,
94,LS전선,0.10404318372565659,0.10404318372565659,99,
97,LS전선아시아,0.06397543644172439,0.07053105417983856,0,
119,LS전선아시아,0.527947751238462,0.527947751238462,1,LS전선
120,LS전선아시아,,,-1,
122,LS전선아시아,0.4015211945816994,0.4015211945816994,99,
125,JS전선,0.29463327779066745,0.2947057820618281,0,
140,JS전선,0.6991485801466608,0.6991485801466608,1,LS전선
141,JS전선,,,-1,
143,JS전선,0.006145637791511112,0.006145637791511112,99,
146,지앤피,0.0,0.0,0,
161,지앤피,1.0,1.0,1,LS전선
162,지앤피,,,1,-
163,지앤피,,,-1,
165,지앤피,0.0,0.0,99,
168,LS이브이코리아,0.0,0.0,0,
183,LS이브이코리아,0.53,0.53,1,LS전선
184,LS이브이코리아,,,-1,
186,LS이브이코리아,0.47,0.47,99,
189,LS알스코,0.0,0.0,0,
204,LS알스코,0.51,0.51,1,LS전선
205,LS알스코,,,-1,
207,LS알스코,0.49,0.49,99,
210,LS빌드윈,0.0,0.0,0,
225,LS빌드윈,1.0,1.0,1,LS전선
226,LS빌드윈,,,-1,
228,LS빌드윈,0.0,0.0,99,
231,빌드윈인동태양광발전,0.0,0.0,0,
246,빌드윈인동태양광발전,1.0,1.0,1,LS빌드윈
247,빌드윈인동태양광발전,,,-1,
249,빌드윈인동태양광발전,0.0,0.0,99,
252,빌드윈문경태양광발전,0.0,0.0,0,
267,빌드윈문경태양광발전,1.0,1.0,1,LS빌드윈
268,빌드윈문경태양광발전,,,-1,
270,빌드윈문경태양광발전,0.0,0.0,99,
273,가온전선,0.0,0.05603619121193497,0,
284,가온전선,0.376172708670695,0.376172708670695,1,LS전선
285,가온전선,,,-1,
287,가온전선,0.56779110011737,0.56779110011737,99,
290,모보,0.0,0.0,0,
305,모보,0.9080210992558936,0.9080210992558936,1,가온전선
306,모보,,,1,-
307,모보,,,-1,
309,모보,0.09197890074410646,0.09197890074410646,99,
312,LS산전,0.0,0.022499766666666667,0,
328,LS산전,0.46,0.46,1,엘에스
329,LS산전,,,-1,
331,LS산전,0.5175002333333333,0.5175002333333333,99,
334,LS메탈,0.0,0.0,0,
349,LS메탈,1.0,1.0,1,LS산전
350,LS메탈,,,1,-
351,LS메탈,,,-1,
353,LS메탈,0.0,0.0,99,
356,LS사우타,0.0,0.0,0,
371,LS사우타,0.9,0.9,1,LS산전
372,LS사우타,,,1,-
373,LS사우타,,,-1,
375,LS사우타,0.1,0.1,99,
378,LS메카피온,0.0,0.004428980849563951,0,
393,LS메카피온,0.8150971682227742,0.8150971682227742,1,LS산전
394,LS메카피온,,,1,-
395,LS메카피온,,,-1,
397,LS메카피온,0.18047385092766177,0.18047385092766177,99,
400,엘에스니꼬동제련,0.0,0.0,0,
415,엘에스니꼬동제련,0.5009992099270344,0.5009992099270344,1,LS
416,엘에스니꼬동제련,,,1,
417,엘에스니꼬동제련,,,-1,
419,엘에스니꼬동제련,0.49900079007296555,0.49900079007296555,99,
422,선우,0.0,0.0,0,
437,선우,1.0,1.0,1,LS니꼬동제련
438,선우,,,-1,
440,선우,0.0,0.0,99,
443,씨에스마린,0.0,0.0,0,
458,씨에스마린,1.0,1.0,1,LS니꼬동제련
459,씨에스마린,,,1,-
460,씨에스마린,,,-1,
462,씨에스마린,0.0,0.0,99,
465,지알엠,0.0,0.0,0,
480,지알엠,1.0,1.0,1,LS니꼬동제련
481,지알엠,,,-1,
483,지알엠,0.0,0.0,99,
486,토리컴,0.0,0.0,0,
501,토리컴,1.0,1.0,1,LS니꼬동제련
502,토리컴,,,1,-
503,토리컴,,,-1,
505,토리컴,0.0,0.0,99,
508,LS엠트론,0.0,0.0,0,
523,LS엠트론,1.0,1.0,1,LS
524,LS엠트론,,,-1,
526,LS엠트론,0.0,0.0,99,
529,캐스코,0.0,0.0,0,
544,캐스코,0.9841825973584588,0.9841825973584588,1,LS엠트론
545,캐스코,,,1,
546,캐스코,,,-1,
548,캐스코,0.015817402641541228,0.015817402641541228,99,
551,쿠퍼스탠다드오토모티브앤인더스트리얼,0.0,0.0,0,
566,쿠퍼스탠다드오토모티브앤인더스트리얼,0.199,0.199,1,LS엠트론
567,쿠퍼스탠다드오토모티브앤인더스트리얼,,,-1,
569,쿠퍼스탠다드오토모티브앤인더스트리얼,0.801,0.801,99,
572,농가온,0.0,0.0,0,
587,농가온,1.0,1.0,1,LS엠트론
588,농가온,,,-1,
590,농가온,0.0,0.0,99,
593,신대성전기,0.0,0.0,0,
608,신대성전기,1.0,1.0,1,LS엠트론
609,신대성전기,,,-1,
611,신대성전기,0.0,0.0,99,
614,LS에이홀딩스,0.0,0.0,0,
629,LS에이홀딩스,0.3999998033940092,0.3999998033940092,1,LS엠트론
630,LS에이홀딩스,,,-1,
632,LS에이홀딩스,0.6000001966059908,0.6000001966059908,99,
635,LS오토모티브테크놀로지스,0.0,0.0,0,
650,LS오토모티브테크놀로지스,1.0,1.0,1,LS에이홀딩스
651,LS오토모티브테크놀로지스,,,-1,
653,LS오토모티브테크놀로지스,0.0,0.0,99,
656,E1,0.41544897959183674,0.5805873177842565,0,
671,E1,,,1,-
672,E1,,,-1,
674,E1,0.41941268221574346,0.41941268221574346,99,
677,E1컨테이너터미널,0.0,0.0,0,
692,E1컨테이너터미널,1.0,1.0,1,E1
693,E1컨테이너터미널,,,1,-
694,E1컨테이너터미널,,,-1,
696,E1컨테이너터미널,0.0,0.0,99,
699,E1물류,0.0,0.0,0,
714,E1물류,1.0,1.0,1,E1
715,E1물류,,,-1,
717,E1물류,0.0,0.0,99,
720,동방도시가스산업,0.0,0.0,0,
735,동방도시가스산업,1.0,1.0,1,E1
736,동방도시가스산업,,,-1,
738,동방도시가스산업,0.0,0.0,99,
741,넥스포쏠라,0.0,0.0,0,
756,넥스포쏠라,1.0,1.0,1,E1
757,넥스포쏠라,,,-1,
759,넥스포쏠라,0.0,0.0,99,
762,넥스포에너지,0.0,0.0,0,
777,넥스포에너지,1.0,1.0,1,E1
778,넥스포에너지,,,-1,
780,넥스포에너지,0.0,0.0,99,
783,LS네트웍스,0.00011956614136564732,0.06764308542559279,0,
794,LS네트웍스,0.8178621335400535,0.8178621335400535,1,E1
795,LS네트웍스,,,-1,
797,LS네트웍스,0.11449478103435369,0.11449478103435369,99,
800,베스트토요타,0.0,0.0,0,
815,베스트토요타,1.0,1.0,1,LS네트웍스
816,베스트토요타,,,1,-
817,베스트토요타,,,-1,
819,베스트토요타,0.0,0.0,99,
829,바이클로,0.0,0.0,0,
835,바이클로,1.0,1.0,1,LS네트웍스
836,바이클로,,,1,-
837,바이클로,,,-1,
839,바이클로,0.0,0.0,99,
842,KJ모터라드,0.0,0.0,0,
857,KJ모터라드,1.0,1.0,1,LS네트웍스
858,KJ모터라드,,,1,-
859,KJ모터라드,,,-1,
861,KJ모터라드,0.0,0.0,99,
864,스포츠모터사이클코리아,0.0,0.0,0,
879,스포츠모터사이클코리아,1.0,1.0,1,KJ모터라드
880,스포츠모터사이클코리아,,,1,-
881,스포츠모터사이클코리아,,,-1,
883,스포츠모터사이클코리아,0.0,0.0,99,
886,엠비케이코퍼레이션,0.0,0.0,0,
901,엠비케이코퍼레이션,1.0,1.0,1,LS네트웍스
902,엠비케이코퍼레이션,,,-1,
904,엠비케이코퍼레이션,0.0,0.0,99,
907,흥업,0.0,0.0,0,
916,흥업,1.0,1.0,1,LS네트웍스
917,흥업,,,-1,
919,흥업,0.0,0.0,99,
922,예스코홀딩스,0.26771333333333336,0.5784985,0,
940,예스코홀딩스,,,1,-
941,예스코홀딩스,,,1,-
942,예스코홀딩스,,,-1,
944,예스코홀딩스,0.4215015,0.4215015,99,
947,예스코컨설팅,0.0,0.0,0,
962,예스코컨설팅,1.0,1.0,1,예스코홀딩스
963,예스코컨설팅,,,1,-
964,예스코컨설팅,,,-1,
966,예스코컨설팅,0.0,0.0,99,
969,예스코,0.0,0.0,0,
984,예스코,1.0,1.0,1,예스코홀딩스
985,예스코,,,1,-
986,예스코,,,-1,
988,예스코,0.0,0.0,99,
991,예스코이에스,0.0,0.0,0,
1006,예스코이에스,0.575109,0.575109,1,예스코
1007,예스코이에스,0.29370466666666667,0.29370466666666667,1,E1
1008,예스코이에스,,,-1,
1010,예스코이에스,0.13118633333333332,0.13118633333333332,99,
1013,예스코서비스,0.0,0.0,0,
1028,예스코서비스,1.0,1.0,1,예스코
1029,예스코서비스,,,1,-
1030,예스코서비스,,,-1,
1032,예스코서비스,0.0,0.0,99,
1035,대한가스기기,0.0,0.0,0,
1050,대한가스기기,0.6981495789942802,0.6981495789942802,1,예스코
1051,대한가스기기,,,-1,
1053,대한가스기기,0.3018504210057198,0.3018504210057198,99,
1056,온산탱크터미널,0.0020163322915616494,0.09801626508048526,0,
1071,온산탱크터미널,0.48,0.48,1,예스코
1072,온산탱크터미널,,,1,-
1073,온산탱크터미널,,,-1,
1075,온산탱크터미널,0.42198373491951474,0.42198373491951474,99,
1078,한성,0.0,0.35,0,
1093,한성,0.65,0.65,1,예스코홀딩스
1094,한성,,,1,-
1095,한성,,,-1,
1097,한성,0.0,0.0,99,
1100,한성피씨건설,0.0,0.0,0,
1115,한성피씨건설,1.0,1.0,1,한성
1116,한성피씨건설,,,1,-
1117,한성피씨건설,,,-1,
1119,한성피씨건설,0.0,0.0,99,
1122,한성플랜지,0.0,0.0,0,
1137,한성플랜지,1.0,1.0,1,한성
1138,한성플랜지,,,1,-
1139,한성플랜지,,,-1,
1141,한성플랜지,0.0,0.0,99,
1144,엘에스글로벌인코퍼레이티드,0.0,0.0,0,
1159,엘에스글로벌인코퍼레이티드,1.0,1.0,1,계열회사
1160,엘에스글로벌인코퍼레이티드,,,1,계열회사
1162,엘에스글로벌인코퍼레이티드,0.0,0.0,99,
1165,LS아이앤디,0.0013334225215503963,0.002943008052260683,0,
1215,LS아이앤디,0.9223541870821249,0.9223541870821249,1,LS
1216,LS아이앤디,,,-1,
1218,LS아이앤디,0.07470280486561444,0.07470280486561444,99,
