,firmname,own,own2,type,ownername
0,동국제강,0.25204294413142525,0.26798371087271655,0,
16,동국제강,0.7320162891272834,0.7320162891272834,99,
19,인터지스,0.104850383593799,0.15690902818803118,0,
32,인터지스,0.4834094026349581,0.4834094026349581,1,동국제강
33,인터지스,,,-1,
35,인터지스,0.3596815691770108,0.3596815691770108,99,
38,페럼인프라,0.00579618701977038,0.00579618701977038,0,
46,페럼인프라,0.117572258786502,0.117572258786502,1,동국제강
47,페럼인프라,0.007535043125701494,0.007535043125701494,1,인터지스
48,페럼인프라,0.07712692117723871,0.07712692117723871,1,동국
49,페럼인프라,,,-1,
51,페럼인프라,0.7919695898907875,0.7919695898907875,99,
54,인터지스신항센터,0.8,0.8,1,인터지스
56,인터지스신항센터,0.2,0.2,99,
58,인터지스웅동센터,0.9,0.9,1,인터지스
60,인터지스웅동센터,0.1,0.1,99,
62,인터지스중앙부두,1.0,1.0,1,인터지스
65,아이앤케이신항만,0.5,0.5,1,인터지스
67,아이앤케이신항만,0.5,0.5,99,
69,당진고대부두운영,0.212195,0.212195,1,동국제강
70,당진고대부두운영,0.487805,0.487805,1,인터지스
72,당진고대부두운영,0.3,0.3,99,
74,디케이유엔씨,1.0,1.0,1,동국제강
77,제주로해운물류,1.0,1.0,1,인터지스
80,가온에스티,0.6424781547665905,0.6424781547665905,1,동국제강
82,가온에스티,0.3575218452334094,0.3575218452334094,99,
84,제이비당진페럼빌전문투자형사모투자유한회사,,,1,동국제강
85,제이비당진페럼빌전문투자형사모투자유한회사,,,1,인터지스
86,제이비당진페럼빌전문투자형사모투자유한회사,,,1,디케이유엔씨
88,제이비당진페럼빌전문투자형사모투자유한회사,0.0,0.0,99,
