,firmname,own,own2,type,ownername
0,유진기업,0.3212516072935313,0.4032033118036724,0,
22,유진기업,0.045984999546570836,0.045984999546570836,1,남부산업
23,유진기업,0.019739386430080337,0.019739386430080337,1,이순산업
24,유진기업,,,-1,
26,유진기업,0.5310723022196764,0.5310723022196764,99,
29,나눔로또,0.0,0.0,0,
44,나눔로또,1.0,1.0,1,유진기업
45,나눔로또,,,-1,
47,나눔로또,0.0,0.0,99,
50,동양,0.0,0.16992989948262552,0,
59,동양,0.23682146688118152,0.23682146688118152,1,유진기업
60,동양,0.047715890825457755,0.047715890825457755,1,유진투자증권
61,동양,0.014472111211115538,0.014472111211115538,1,현대개발
62,동양,,,-1,
64,동양,0.5310606315996197,0.5310606315996197,99,
67,동양에너지,0.0,0.0,0,
76,동양에너지,1.0,1.0,1,동양
77,동양에너지,,,-1,
79,동양에너지,0.0,0.0,99,
82,비에이엠시스템(폐업),0.0,0.17904761904761904,0,
97,비에이엠시스템(폐업),0.4066666666666667,0.4066666666666667,1,케이비에프
98,비에이엠시스템(폐업),,,1,
99,비에이엠시스템(폐업),,,-1,
101,비에이엠시스템(폐업),0.4142857142857143,0.4142857142857143,99,
104,씨아이에스,0.0,0.36956951015011086,0,
119,씨아이에스,0.4798709722929699,0.4798709722929699,1,유진에버베스트턴어라운드재무안정사모투자전문회사
121,씨아이에스,0.1505595175569193,0.1505595175569193,99,
124,에스비씨리니어,0.0,0.0,0,
139,에스비씨리니어,1.0,1.0,1,유진스타제이호사모투자합자회사
140,에스비씨리니어,,,-1,
142,에스비씨리니어,0.0,0.0,99,
145,유진에너팜,0.328,0.328,0,
160,유진에너팜,0.1,0.1,1,유진기업
161,유진에너팜,,,1,-
162,유진에너팜,,,-1,
164,유진에너팜,0.572,0.572,99,
167,유진홈데이,0.0,0.0,0,
182,유진홈데이,1.0,1.0,1,유진기업
183,유진홈데이,,,-1,
185,유진홈데이,0.0,0.0,99,
188,이에이치씨,0.0,0.0,0,
203,이에이치씨,1.0,1.0,1,동양
204,이에이치씨,,,-1,
206,이에이치씨,0.0,0.0,99,
209,지구레미콘,0.0,0.0,0,
224,지구레미콘,1.0,1.0,1,유진기업
225,지구레미콘,,,1,-
226,지구레미콘,,,-1,
228,지구레미콘,0.0,0.0,99,
231,테크스퀘어,0.0,0.6402573529411765,0,
247,테크스퀘어,0.3125,0.3125,1,유진에버베스트턴어라운드기업재무안정사모투자전문회사
248,테크스퀘어,,,1,-
249,테크스퀘어,,,-1,
251,테크스퀘어,0.04724264705882353,0.04724264705882353,99,
254,한성레미콘,0.0,0.0,0,
269,한성레미콘,1.0,1.0,1,동양
270,한성레미콘,,,1,-
271,한성레미콘,,,-1,
273,한성레미콘,0.0,0.0,99,
276,한일합섬,0.0,0.0,0,
291,한일합섬,1.0,1.0,1,동양
292,한일합섬,,,-1,
294,한일합섬,0.0,0.0,99,
297,호남아스콘,0.44999999999999996,0.44999999999999996,0,
312,호남아스콘,,,1,-
313,호남아스콘,,,1,-
314,호남아스콘,,,-1,
316,호남아스콘,0.55,0.55,99,
319,굿앤파트너스,0.0,0.0,0,
334,굿앤파트너스,1.0,1.0,1,한국통운
335,굿앤파트너스,,,1,-
336,굿앤파트너스,,,-1,
338,굿앤파트너스,0.0,0.0,99,
341,남부산업,1.0,1.0,0,
356,남부산업,,,1,-
357,남부산업,,,1,-
358,남부산업,,,-1,
360,남부산업,0.0,0.0,99,
363,당진기업,0.0,0.0,0,
378,당진기업,1.0,1.0,1,유진기업
379,당진기업,,,1,-
380,당진기업,,,-1,
382,당진기업,0.0,0.0,99,
385,동화기업,0.0,0.0,0,
400,동화기업,1.0,1.0,1,유진기업
401,동화기업,,,1,-
402,동화기업,,,-1,
404,동화기업,0.0,0.0,99,
407,성인산업,0.0,0.0,0,
422,성인산업,0.7,0.7,1,유진기업
423,성인산업,0.15,0.15,1,우진레미콘
424,성인산업,0.15,0.15,1,이순산업
425,성인산업,,,-1,
427,성인산업,0.0,0.0,99,
430,우진레미콘,1.0,1.0,0,
448,우진레미콘,,,1,-
449,우진레미콘,,,1,-
450,우진레미콘,,,-1,
452,우진레미콘,0.0,0.0,99,
455,농업회사법인 유진개발,0.0,0.1,0,
470,농업회사법인 유진개발,0.9,0.9,1,유진기업
471,농업회사법인 유진개발,,,1,-
472,농업회사법인 유진개발,,,-1,
474,농업회사법인 유진개발,0.0,0.0,99,
477,유진로텍,0.0,0.0,0,
492,유진로텍,1.0,1.0,1,유진기업
493,유진로텍,,,1,-
494,유진로텍,,,-1,
496,유진로텍,0.0,0.0,99,
499,유진아이티서비스,0.0,0.0,0,
514,유진아이티서비스,1.0,1.0,1,유진기업
515,유진아이티서비스,,,1,-
516,유진아이티서비스,,,-1,
518,유진아이티서비스,0.0,0.0,99,
521,유진에이엠씨(유),0.0,0.0,0,
536,유진에이엠씨(유),1.0,1.0,1,유진기업
537,유진에이엠씨(유),,,1,-
538,유진에이엠씨(유),,,-1,
540,유진에이엠씨(유),0.0,0.0,99,
543,유진엠,0.0,0.0,0,
558,유진엠,1.0,1.0,1,유진기업
559,유진엠,,,-1,
561,유진엠,0.0,0.0,99,
564,유진엠플러스,0.0,0.0,0,
579,유진엠플러스,1.0,1.0,1,유진엠
580,유진엠플러스,,,1,-
581,유진엠플러스,,,-1,
583,유진엠플러스,0.0,0.0,99,
586,유진프라이빗에쿼티,0.0,0.0,0,
601,유진프라이빗에쿼티,1.0,1.0,1,유진기업
602,유진프라이빗에쿼티,,,-1,
604,유진프라이빗에쿼티,0.0,0.0,99,
607,이순산업,1.0,1.0,0,
622,이순산업,,,1,-
623,이순산업,,,1,-
624,이순산업,,,-1,
626,이순산업,0.0,0.0,99,
629,천안기업,0.19120740865482005,0.19120740865482005,0,
644,천안기업,0.80879259134518,0.80879259134518,1,유진기업
645,천안기업,,,1,-
646,천안기업,,,-1,
648,천안기업,0.0,0.0,99,
651,케이비에프,0.0,0.00021390224092926796,0,
666,케이비에프,0.3593195822925553,0.3593195822925553,1,유진에버베스트턴어라운드기업재무안정사모투자전문회사
667,케이비에프,,,1,-
668,케이비에프,,,-1,
670,케이비에프,0.6404665154665155,0.6404665154665155,99,
673,한국로지스틱스,0.0,0.0,0,
688,한국로지스틱스,1.0,1.0,1,한국통운
689,한국로지스틱스,,,1,-
690,한국로지스틱스,,,-1,
692,한국로지스틱스,0.0,0.0,99,
695,한국통운,0.0,0.0,0,
710,한국통운,1.0,1.0,1,유진기업
711,한국통운,,,1,-
712,한국통운,,,-1,
714,한국통운,0.0,0.0,99,
717,현대개발,0.0,0.0,0,
732,현대개발,1.0,1.0,1,유진기업
733,현대개발,,,1,-
734,현대개발,,,-1,
736,현대개발,0.0,0.0,99,
739,유진저축은행,0.0,0.0,0,
754,유진저축은행,1.0,1.0,1,유진에스비홀딩스
755,유진저축은행,,,-1,
757,유진저축은행,0.0,0.0,99,
760,유진스마트모빌리티사모투자합자회사,0.0,0.0,0,
775,유진스마트모빌리티사모투자합자회사,0.06542105263157895,0.06542105263157895,1,유진프라이빗에쿼티
