,firmname,own,own2,type,ownername
1344,한화육삼시티,0.0,0.0,99,
1347,한화호텔앤드리조트,0.0,0.005882019349447486,0,
1356,한화호텔앤드리조트,0.506238899030715,0.506238899030715,1,한화
1357,한화호텔앤드리조트,0.4869540170306143,0.4869540170306143,1,한화솔루션
1358,한화호텔앤드리조트,,,-1,
1360,한화호텔앤드리조트,0.0009250645892232435,0.0009250645892232435,99,
1363,제주해양과학관,0.0,0.0,0,
1372,제주해양과학관,0.849999714766898,0.849999714766898,1,한화호텔앤드리조트
1373,제주해양과학관,0.0490001945923607,0.0490001945923607,1,한화건설
1374,제주해양과학관,,,-1,
1376,제주해양과학관,0.10100009064074131,0.10100009064074131,99,
1379,농업회사법인 그린투모로우,0.0,0.1,0,
1388,농업회사법인 그린투모로우,0.9,0.9,1,한화호텔앤드리조트
1389,농업회사법인 그린투모로우,,,-1,
1391,농업회사법인 그린투모로우,0.0,0.0,99,
1394,플라자디앤씨,0.0,0.0,0,
1403,플라자디앤씨,1.0,1.0,1,한화호텔앤드리조트
1404,플라자디앤씨,,,-1,
1406,플라자디앤씨,0.0,0.0,99,
1409,일산씨월드,0.0,0.0,0,
1418,일산씨월드,0.5311111111111111,0.5311111111111111,1,한화호텔앤드리조트
1419,일산씨월드,0.46,0.46,1,한화건설
1420,일산씨월드,,,-1,
1422,일산씨월드,0.008888888888888889,0.008888888888888889,99,
1425,여수씨월드,0.0,0.0,0,
1433,여수씨월드,1.0,1.0,1,한화호텔앤드리조트
1434,여수씨월드,,,-1,
1436,여수씨월드,0.0,0.0,99,
1439,한화테크엠,0.0,0.0,0,
1447,한화테크엠,1.0,1.0,1,한화
1448,한화테크엠,,,-1,
1450,한화테크엠,0.0,0.0,99,
1453,한화이글스,0.1,0.1,0,
1468,한화이글스,0.4,0.4,1,한화
1469,한화이글스,0.4,0.4,1,한화솔루션
1470,한화이글스,0.1,0.1,1,한화갤러리아 타임월드
1471,한화이글스,,,-1,
1473,한화이글스,0.0,0.0,99,
1476,한화저축은행,0.0,0.0,0,
1491,한화저축은행,0.38139535714285716,0.38139535714285716,1,한화건설
1492,한화저축은행,0.36046511363636363,0.36046511363636363,1,한화글로벌에셋
1493,한화저축은행,0.1616278896103896,0.1616278896103896,1,한화호텔앤드리조트
1494,한화저축은행,0.09651163961038961,0.09651163961038961,1,한화테크엠
1495,한화저축은행,,,-1,
1497,한화저축은행,0.0,0.0,99,
1500,한화생명보험,0.00034541121204794306,0.13554779454941107,0,
1515,한화생명보험,0.250905828238518,0.250905828238518,1,한화건설
1516,한화생명보험,0.18145602339585276,0.18145602339585276,1,한화
1517,한화생명보험,0.01750563135412709,0.01750563135412709,1,한화갤러리아타임월드
1518,한화생명보험,,,-1,
1520,한화생명보험,0.4145847224620911,0.4145847224620911,99,
1523,한화손해사정,0.0,0.0,0,
1538,한화손해사정,1.0,1.0,1,한화생명보험
1539,한화손해사정,,,-1,
1541,한화손해사정,0.0,0.0,99,
1544,한화라이프에셋,0.0,0.0,0,
1559,한화라이프에셋,1.0,1.0,1,한화생명보험
1560,한화라이프에셋,,,-1,
1562,한화라이프에셋,0.0,0.0,99,
1565,한화자산운용,0.0,0.0,0,
1580,한화자산운용,1.0,1.0,1,한화생명보험
1581,한화자산운용,,,-1,
1583,한화자산운용,0.0,0.0,99,
1586,한화손해보험,0.0,0.0010378458631382689,0,
1601,한화손해보험,0.5136003362717565,0.5136003362717565,1,한화생명
1602,한화손해보험,,,-1,
1604,한화손해보험,0.48536181786510524,0.48536181786510524,99,
1607,한화투자증권,0.0,0.00741966951796069,0,
1621,한화투자증권,0.19195664966284703,0.19195664966284703,1,한화자산운용
1622,한화투자증권,0.12291744468344847,0.12291744468344847,1,한화글로벌에셋
1623,한화투자증권,0.08588912743701184,0.08588912743701184,1,한화호텔앤드리조트
1624,한화투자증권,0.03780055211410282,0.03780055211410282,1,한화갤러리아타임월드
1625,한화투자증권,0.013831168335306798,0.013831168335306798,1,한화갤러리아
1626,한화투자증권,,,-1,
1628,한화투자증권,0.5401853882493224,0.5401853882493224,99,
1631,한화금융에셋,0.0,0.0,0,
1646,한화금융에셋,1.0,1.0,1,한화생명보험
1647,한화금융에셋,,,-1,
1649,한화금융에셋,0.0,0.0,99,
1652,에이치글로벌파트너스(유),0.0,0.0,0,
1667,에이치글로벌파트너스(유),1.0,1.0,1,에이치솔루션
1668,에이치글로벌파트너스(유),,,-1,
1670,에이치글로벌파트너스(유),0.0,0.0,99,
1673,캐롯손해보험,0.0,0.0,0,
1688,캐롯손해보험,0.516,0.516,1,한화손해보험
1689,캐롯손해보험,,,-1,
1691,캐롯손해보험,0.484,0.484,99,
