,firmname,own,own2,type,ownername
0,DB Inc.,0.39479866409928965,0.4884722316384797,0,
20,DB Inc.,,,1,-
21,DB Inc.,,,-1,
23,DB Inc.,0.5115277683615203,0.5115277683615203,99,
26,DB메탈,0.22411474142938392,0.22435472273985968,0,
50,DB메탈,0.24804185311297192,0.24804185311297192,1,DB하이텍
51,DB메탈,0.24052443015689098,0.24052443015689098,1,DB인베스트
52,DB메탈,0.07823520035723826,0.07823520035723826,1,DB Inc.
53,DB메탈,0.06595024697850237,0.06595024697850237,1,DB스탁인베스트
54,DB메탈,8.81922910575267e-05,8.81922910575267e-05,1,동부철구
55,DB메탈,,,-1,
57,DB메탈,0.14280535436347913,0.14280535436347913,99,
60,DB월드,0.0,3.115436909367666e-05,0,
70,DB월드,0.18354221831990866,0.18354221831990866,1,DB하이텍
71,DB월드,0.10467217675762669,0.10467217675762669,1,DB Inc.
72,DB월드,0.05615627675683389,0.05615627675683389,1,DB메탈
73,DB월드,0.016275649398268536,0.016275649398268536,1,DB손해보험
74,DB월드,0.011216997427379971,0.011216997427379971,1,DB금융투자
75,DB월드,0.008871005303799074,0.008871005303799074,1,DB생명보험
76,DB월드,0.007991188578201306,0.007991188578201306,1,DB저축은행
77,DB월드,0.004129099741548805,0.004129099741548805,1,동부철구
78,DB월드,0.004129099741548805,0.004129099741548805,1,DB금융서비스
79,DB월드,0.0035190191539290925,0.0035190191539290925,1,DB자산운용
80,DB월드,0.0021260534264603286,0.0021260534264603286,1,DB캐피탈
81,DB월드,,,-1,
83,DB월드,0.5973400610254012,0.5973400610254012,99,
86,DB하이텍,0.06020659939111459,0.09053368562545214,0,
98,DB하이텍,0.008671307135128585,0.008671307135128585,1,DB생명보험
99,DB하이텍,0.12385168423016184,0.12385168423016184,1,DB Inc.
100,DB하이텍,,,-1,
102,DB하이텍,0.7769433230092574,0.7769433230092574,99,
105,동부철구,0.0,0.0,0,
114,동부철구,0.49714285714285716,0.49714285714285716,1,DB하이텍
115,동부철구,,,-1,
117,동부철구,0.5028571428571429,0.5028571428571429,99,
120,DB스탁인베스트,1.0,1.0,0,
130,DB스탁인베스트,,,1,-
131,DB스탁인베스트,,,-1,
133,DB스탁인베스트,0.0,0.0,99,
136,DB에프아이에스,0.0,0.0,0,
145,DB에프아이에스,1.0,1.0,1,DB Inc.
146,DB에프아이에스,,,-1,
148,DB에프아이에스,0.0,0.0,99,
151,DB인베스트,1.0,1.0,0,
160,DB인베스트,,,1,-
161,DB인베스트,,,-1,
163,DB인베스트,0.0,0.0,99,
166,DB저축은행,0.19645451569190533,0.40626463484138403,0,
182,DB저축은행,0.4998094624540373,0.4998094624540373,1,DB금융투자
183,DB저축은행,0.011459095783104521,0.011459095783104521,1,DB하이텍
184,DB저축은행,,,-1,
186,DB저축은행,0.08246680692147408,0.08246680692147408,99,
189,DB금융서비스,0.0,0.0,0,
198,DB금융서비스,1.0,1.0,1,DB엠앤에스
199,DB금융서비스,,,-1,
201,DB금융서비스,0.0,0.0,99,
204,DB금융투자,0.12526391820986232,0.1689991344140016,0,
220,DB금융투자,0.2507626502692608,0.2507626502692608,1,DB손해보험
221,DB금융투자,,,-1,
223,DB금융투자,0.5802382153167376,0.5802382153167376,99,
226,DB생명보험,0.0012170308595349628,0.0012170308595349628,0,
235,DB생명보험,0.776565310187695,0.776565310187695,1,DB손해보험
236,DB생명보험,,,-1,
238,DB생명보험,0.22221765895277001,0.22221765895277001,99,
241,DB손해보험,0.181040395480226,0.3382329096045198,0,
258,DB손해보험,,,1,-
259,DB손해보험,,,-1,
261,DB손해보험,0.6617670903954802,0.6617670903954802,99,
264,DB씨앤에스자동차손해사정,0.0,0.0,0,
273,DB씨앤에스자동차손해사정,1.0,1.0,1,DB손해보험
274,DB씨앤에스자동차손해사정,,,-1,
276,DB씨앤에스자동차손해사정,0.0,0.0,99,
279,DB씨에스아이손해사정,0.0,0.0,0,
288,DB씨에스아이손해사정,1.0,1.0,1,DB손해보험
289,DB씨에스아이손해사정,,,-1,
291,DB씨에스아이손해사정,0.0,0.0,99,
294,DB씨에이에스손해사정,0.0,0.0,0,
303,DB씨에이에스손해사정,1.0,1.0,1,DB손해보험
304,DB씨에이에스손해사정,,,-1,
306,DB씨에이에스손해사정,0.0,0.0,99,
309,DB엠앤에스,0.0,0.0,0,
318,DB엠앤에스,1.0,1.0,1,DB손해보험
319,DB엠앤에스,,,-1,
321,DB엠앤에스,0.0,0.0,99,
324,DB자동차보험손해사정,0.0,0.0,0,
333,DB자동차보험손해사정,1.0,1.0,1,DB손해보험
334,DB자동차보험손해사정,,,-1,
336,DB자동차보험손해사정,0.0,0.0,99,
339,DB자산운용,0.0,0.0,0,
348,DB자산운용,0.5533333333333333,0.5533333333333333,1,DB금융투자
349,DB자산운용,,,-1,
351,DB자산운용,0.44666666666666666,0.44666666666666666,99,
354,DB캐피탈,0.0,0.0,0,
363,DB캐피탈,0.871061373238301,0.871061373238301,1,DB손해보험
364,DB캐피탈,0.032186280517302546,0.032186280517302546,1,DB저축은행
365,DB캐피탈,,,-1,
367,DB캐피탈,0.09675234624439642,0.09675234624439642,99,
