,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,두산,동일인측,동일인,동일인,박정원,1337013,7.33%,15881,0.29%,1352894.0,5.72%,23634861.0,0.05724146209279589
1,비금융회사,두산,동일인측,친족,배우자/혈족1촌,김소영,0,0.00%,133798,2.48%,133798.0,0.57%,23634861.0,0.005661044505402423
2,비금융회사,두산,동일인측,친족,배우자/혈족1촌,박상민,17926,0.10%,0,0.00%,17926.0,0.08%,23634861.0,0.0007584559096835814
3,비금융회사,두산,동일인측,친족,배우자/혈족1촌,박상수,21530,0.12%,0,0.00%,21530.0,0.09%,23634861.0,0.0009109425268039444
4,비금융회사,두산,동일인측,친족,배우자/혈족1촌,박용곤,289165,1.59%,12543,0.23%,301708.0,1.28%,23634861.0,0.012765380765302576
5,비금융회사,두산,동일인측,친족,혈족2~4촌,박지원,891321,4.89%,6977,0.13%,898298.0,3.80%,23634861.0,0.03800733162763259
6,비금융회사,두산,동일인측,친족,혈족2~4촌,박혜원,444693,2.44%,55525,1.03%,500218.0,2.12%,23634861.0,0.021164414717734115
7,비금융회사,두산,동일인측,친족,혈족2~4촌,박상우,7022,0.04%,0,0.00%,7022.0,0.03%,23634861.0,0.00029710350316847645
8,비금융회사,두산,동일인측,친족,혈족2~4촌,박상진,7022,0.04%,0,0.00%,7022.0,0.03%,23634861.0,0.00029710350316847645
9,비금융회사,두산,동일인측,친족,혈족2~4촌,박용만,776155,4.26%,18024,0.33%,794179.0,3.36%,23634861.0,0.033602016952839285
10,비금융회사,두산,동일인측,친족,혈족2~4촌,박용성,634558,3.48%,0,0.00%,634558.0,2.68%,23634861.0,0.026848391450239543
11,비금융회사,두산,동일인측,친족,혈족2~4촌,박용현,626773,3.44%,5389,0.10%,632162.0,2.67%,23634861.0,0.026747015774706694
12,비금융회사,두산,동일인측,친족,혈족2~4촌,서장원,6676,0.04%,1665,0.03%,8341.0,0.04%,23634861.0,0.00035291089717007435
13,비금융회사,두산,동일인측,친족,혈족2~4촌,서주원,6676,0.04%,1666,0.03%,8342.0,0.04%,23634861.0,0.0003529532075521832
14,비금융회사,두산,동일인측,친족,혈족2~4촌,박서원,408990,2.24%,63249,1.17%,472239.0,2.00%,23634861.0,0.019980612536710074
15,비금융회사,두산,동일인측,친족,혈족2~4촌,박석원,621847,3.41%,5998,0.11%,627845.0,2.66%,23634861.0,0.026564361855142705
16,비금융회사,두산,동일인측,친족,혈족2~4촌,박인원,414618,2.27%,3998,0.07%,418616.0,1.77%,23634861.0,0.017711802916886205
17,비금융회사,두산,동일인측,친족,혈족2~4촌,박재원,338050,1.85%,51748,0.96%,389798.0,1.65%,23634861.0,0.016492502325272825
18,비금융회사,두산,동일인측,친족,혈족2~4촌,박진원,760078,4.17%,105450,1.95%,865528.0,3.66%,23634861.0,0.03662082040592496
19,비금융회사,두산,동일인측,친족,혈족2~4촌,박태원,561652,3.08%,5332,0.10%,566984.0,2.40%,23634861.0,0.023989309689614845
20,비금융회사,두산,동일인측,친족,혈족2~4촌,박형원,414618,2.27%,3998,0.07%,418616.0,1.77%,23634861.0,0.017711802916886205
21,비금융회사,두산,동일인측,친족,혈족5~6촌,박상아,6689,0.04%,0,0.00%,6689.0,0.03%,23634861.0,0.00028301414592622314
22,비금융회사,두산,동일인측,친족,혈족5~6촌,박상은,1965,0.01%,493,0.01%,2458.0,0.01%,23634861.0,0.00010399891922359941
23,비금융회사,두산,동일인측,친족,혈족5~6촌,박상인,1964,0.01%,493,0.01%,2457.0,0.01%,23634861.0,0.00010395660884149055
24,비금융회사,두산,동일인측,친족,혈족5~6촌,박상정,6685,0.04%,0,0.00%,6685.0,0.03%,23634861.0,0.00028284490439778765
25,비금융회사,두산,동일인측,친족,혈족5~6촌,박상현,1964,0.01%,493,0.01%,2457.0,0.01%,23634861.0,0.00010395660884149055
26,비금융회사,두산,동일인측,친족,혈족5~6촌,박상효,1963,0.01%,493,0.01%,2456.0,0.01%,23634861.0,0.00010391429845938167
27,비금융회사,두산,동일인측,친족,혈족5~6촌,박윤서,8940,0.05%,0,0.00%,8940.0,0.04%,23634861.0,0.0003782548160532867
28,비금융회사,두산,동일인측,친족,인척 4촌 이내,서지원,0,0.00%,89199,1.65%,89199.0,0.38%,23634861.0,0.0037740437737289845
29,비금융회사,두산,동일인측,친족,인척 4촌 이내,강신애,39716,0.22%,0,0.00%,39716.0,0.17%,23634861.0,0.0016803991358358317
30,비금융회사,두산,동일인측,친족,인척 4촌 이내,원보연,0,0.00%,71359,1.32%,71359.0,0.30%,23634861.0,0.0030192265569067658
31,비금융회사,두산,동일인측,친족,인척 4촌 이내,정현주,0,0.00%,80279,1.49%,80279.0,0.34%,23634861.0,0.003396635165317875
32,비금융회사,두산,동일인측,친족,인척 4촌 이내,최윤희,0,0.00%,53519,0.99%,53519.0,0.23%,23634861.0,0.002264409340084547
33,비금융회사,두산,동일인측,친족,친족 합계,,7319256,40.13%,771688,14.30%,8090944.0,34.23%,23634861.0,0.34233093226145905
