,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비 금 융 회 사,장금상선,동일인측,동일인,동일인,정태순,62000.0,16.85,,,62000.0,16.85,368000.0,0.16847826086956522
1,비 금 융 회 사,장금상선,동일인측,친 족,배우자/,,,,,,,,368000.0,
2,비 금 융 회 사,장금상선,동일인측,친 족,혈족1촌,,,,,,,,368000.0,
3,비 금 융 회 사,장금상선,동일인측,친 족,혈족2~4촌,,,,,,,,368000.0,
4,비 금 융 회 사,장금상선,동일인측,친 족,혈족2~4촌,,,,,,,,368000.0,
5,비 금 융 회 사,장금상선,동일인측,친 족,혈족5~6촌,,,,,,,,368000.0,
6,비 금 융 회 사,장금상선,동일인측,친 족,혈족5~6촌,,,,,,,,368000.0,
7,비 금 융 회 사,장금상선,동일인측,친 족,인척 4촌 이내,,,,,,,,368000.0,
8,비 금 융 회 사,장금상선,동일인측,친 족,인척 4촌 이내,,,,,,,,368000.0,
9,비 금 융 회 사,장금상선,동일인측,친 족,친족 합계,,,,,,,,368000.0,
10,비 금 융 회 사,장금상선,동일인측,비영리법인,비영리법인,,,,,,,,368000.0,
11,비 금 융 회 사,장금상선,동일인측,비영리법인,비영리법인,,,,,,,,368000.0,
12,비 금 융 회 사,장금상선,동일인측,등기된 임원,등기된 임원,,,,,,,,368000.0,
13,비 금 융 회 사,장금상선,동일인측,등기된 임원,등기된 임원,,,,,,,,368000.0,
14,비 금 융 회 사,장금상선,동일인측,자기주식,자기주식,,,,,,,,368000.0,
15,비 금 융 회 사,장금상선,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),국양로지텍,4000.0,1.08,,,4000.0,1.08,368000.0,0.010869565217391304
16,비 금 융 회 사,장금상선,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),,,,,,,,368000.0,
17,비 금 융 회 사,장금상선,동일인측,기타 동일인관련자,기타 동일인관련자,"SINOKOR.CO.,LTD",302000.0,82.07,,,302000.0,82.07,368000.0,0.8206521739130435
18,비 금 융 회 사,장금상선,동일인측,동일인측 합계,동일인측 합계,/,368000.0,100.00,,,368000.0,100.00,368000.0,1.0
19,비 금 융 회 사,장금상선,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,,,,,368000.0,
20,비 금 융 회 사,장금상선,기타주주,기타,기타,/,,,,,,,368000.0,
21,비 금 융 회 사,장금상선,총 계,총 계,총 계,/,368000.0,100.00,,,368000.0,100.00,368000.0,1.0
22,비 금 융 회 사,와이제이씨,동일인측,동일인,동일인,,,,,,,,50000.0,
23,비 금 융 회 사,와이제이씨,동일인측,친 족,배우자/,,,,,,,,50000.0,
24,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족1촌,,,,,,,,50000.0,
25,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족2~4촌,,,,,,,,50000.0,
26,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족2~4촌,,,,,,,,50000.0,
27,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족5~6촌,,,,,,,,50000.0,
28,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족5~6촌,,,,,,,,50000.0,
29,비 금 융 회 사,와이제이씨,동일인측,친 족,인척 4촌 이내,,,,,,,,50000.0,
30,비 금 융 회 사,와이제이씨,동일인측,친 족,인척 4촌 이내,,,,,,,,50000.0,
31,비 금 융 회 사,와이제이씨,동일인측,친 족,친족 합계,/,,,,,,,50000.0,
32,비 금 융 회 사,와이제이씨,동일인측,비영리법인,비영리법인,,,,,,,,50000.0,
33,비 금 융 회 사,와이제이씨,동일인측,비영리법인,비영리법인,,,,,,,,50000.0,
34,비 금 융 회 사,와이제이씨,동일인측,등기된 임원,등기된 임원,,,,,,,,50000.0,
35,비 금 융 회 사,와이제이씨,동일인측,등기된 임원,등기된 임원,,,,,,,,50000.0,
36,비 금 융 회 사,와이제이씨,동일인측,자기주식,자기주식,,,,,,,,50000.0,
37,비 금 융 회 사,와이제이씨,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),장금상선,50000.0,100.00,,,50000.0,100.00,50000.0,1.0
38,비 금 융 회 사,와이제이씨,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),,,,,,,,50000.0,
39,비 금 융 회 사,와이제이씨,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,,50000.0,
40,비 금 융 회 사,와이제이씨,동일인측,동일인측 합계,동일인측 합계,/,50000.0,100.00,,,50000.0,100.00,50000.0,1.0
41,비 금 융 회 사,와이제이씨,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,,,,,50000.0,
42,비 금 융 회 사,와이제이씨,기타주주,기타,기타,/,,,,,,,50000.0,
43,비 금 융 회 사,와이제이씨,총 계,총 계,총 계,/,50000.0,100.00,,,50000.0,100.00,50000.0,1.0
44,비 금 융 회 사,피엔씨티,동일인측,동일인,동일인,,,,,,,,2672000.0,
45,비 금 융 회 사,피엔씨티,동일인측,친 족,배우자/,,,,,,,,2672000.0,
46,비 금 융 회 사,피엔씨티,동일인측,친 족,혈족1촌,,,,,,,,2672000.0,
47,비 금 융 회 사,피엔씨티,동일인측,친 족,혈족2~4촌,,,,,,,,2672000.0,
48,비 금 융 회 사,피엔씨티,동일인측,친 족,혈족2~4촌,,,,,,,,2672000.0,
49,비 금 융 회 사,피엔씨티,동일인측,친 족,혈족5~6촌,,,,,,,,2672000.0,
50,비 금 융 회 사,피엔씨티,동일인측,친 족,혈족5~6촌,,,,,,,,2672000.0,
51,비 금 융 회 사,피엔씨티,동일인측,친 족,인척 4촌 이내,,,,,,,,2672000.0,
52,비 금 융 회 사,피엔씨티,동일인측,친 족,인척 4촌 이내,,,,,,,,2672000.0,
53,비 금 융 회 사,피엔씨티,동일인측,친 족,친족 합계,/,,,,,,,2672000.0,
54,비 금 융 회 사,피엔씨티,동일인측,비영리법인,비영리법인,,,,,,,,2672000.0,
55,비 금 융 회 사,피엔씨티,동일인측,비영리법인,비영리법인,,,,,,,,2672000.0,
56,비 금 융 회 사,피엔씨티,동일인측,등기된 임원,등기된 임원,,,,,,,,2672000.0,
