,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,효성,동일인측,동일인,동일인,조석래,1986333.0,9.43%,,,1986333.0,9.43%,21071025.0,0.09426845632806187
1,비금융회사,효성,동일인측,친족,배우자/혈족1촌,조현준,4623736.0,21.94%,,,4623736.0,21.94%,21071025.0,0.21943574173539257
2,비금융회사,효성,동일인측,친족,배우자/혈족1촌,조현상,4513596.0,21.42%,,,4513596.0,21.42%,21071025.0,0.21420865857261334
3,비금융회사,효성,동일인측,친족,배우자/혈족1촌,송광자,101387.0,0.48%,,,101387.0,0.48%,21071025.0,0.0048116785965561714
4,비금융회사,효성,동일인측,친족,혈족2~4촌,조인영,4803.0,0.02%,,,4803.0,0.02%,21071025.0,0.00022794334874549292
5,비금융회사,효성,동일인측,친족,혈족2~4촌,조인서,4803.0,0.02%,,,4803.0,0.02%,21071025.0,0.00022794334874549292
6,비금융회사,효성,동일인측,친족,혈족5~6촌,,,,,,,,21071025.0,
7,비금융회사,효성,동일인측,친족,인척 4촌이내,,,,,,,,21071025.0,
8,비금융회사,효성,동일인측,친족,친족 합계,,9248325.0,43.89%,,,9248325.0,43.89%,21071025.0,0.43891196560205303
9,비금융회사,효성,동일인측,비영리법인,비영리법인,동양학원,293519.0,1.39%,,,293519.0,1.39%,21071025.0,0.013929982048808732
10,비금융회사,효성,동일인측,등기된 임원,등기된 임원,이상운,1418.0,0.01%,,,1418.0,0.01%,21071025.0,6.729620414763876e-05
11,비금융회사,효성,동일인측,등기된 임원,등기된 임원,이천규,196.0,0.00%,,,196.0,0.00%,21071025.0,9.301873069772353e-06
12,비금융회사,효성,동일인측,자기주식,자기주식,자기주식,740201.0,3.51%,,,740201.0,3.51%,21071025.0,0.03512885585774778
13,비금융회사,효성,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),,,,,,,,21071025.0,
14,비금융회사,효성,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,,21071025.0,
15,비금융회사,효성,동일인측,동일인측 합계,동일인측 합계,,12269992.0,58.23%,,,12269992.0,58.23%,21071025.0,0.5823158579138888
16,비금융회사,효성,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,,,,,21071025.0,
17,비금융회사,효성,기타주주,기타,기타,,8801033.0,41.77%,,,8801033.0,41.77%,21071025.0,0.41768414208611115
18,비금융회사,효성,총 계,총 계,총 계,,21071025.0,100.00%,,,21071025.0,100.00%,21071025.0,1.0
19,비금융회사,효성티앤씨,동일인측,동일인,동일인,조석래,354441.0,8.19%,,,354441.0,8.19%,4327682.0,0.0819008882815327
20,비금융회사,효성티앤씨,동일인측,친족,배우자/혈족1촌,송광자,31806.0,0.73%,,,31806.0,0.73%,4327682.0,0.007349430942476827
21,비금융회사,효성티앤씨,동일인측,친족,배우자/혈족1촌,조현준,631617.0,14.59%,,,631617.0,14.59%,4327682.0,0.14594810801717872
22,비금융회사,효성티앤씨,동일인측,친족,혈족2~4촌,조인영,1419.0,0.03%,,,1419.0,0.03%,4327682.0,0.00032788915636592524
