,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,롯데지주,동일인측,동일인,동일인,신동빈,12330941,11.75%,23085,2.34%,12354026,11.67%,105896860,0.11666092837880179
1,비금융회사,롯데지주,동일인측,친족,배우자/혈족1촌,신격호,3245425,3.09%,139847,14.16%,3385272,3.20%,105896860,0.03196763341235991
2,비금융회사,롯데지주,동일인측,친족,혈족2~4촌,신영자,2352422,2.24%,14814,1.50%,2367236,2.24%,105896860,0.02235416611975086
3,비금융회사,롯데지주,동일인측,친족,혈족2~4촌,신동주,171673,0.16%,0,0.00%,171673,0.16%,105896860,0.0016211339977408206
4,비금융회사,롯데지주,동일인측,친족,혈족2~4촌,장선윤,801,0.00%,0,0.00%,801,0.00%,105896860,7.563963652935507e-06
5,비금융회사,롯데지주,동일인측,친족,혈족2~4촌,장정안,77037,0.07%,0,0.00%,77037,0.07%,105896860,0.0007274719949203404
6,비금융회사,롯데지주,동일인측,친족,혈족2~4촌,신유미,42254,0.04%,0,0.00%,42254,0.04%,105896860,0.0003990108866306329
7,비금융회사,롯데지주,동일인측,친족,혈족5~6촌,조현욱,451,0.00%,2,0.00%,453,0.00%,105896860,4.277747234431692e-06
8,비금융회사,롯데지주,동일인측,친족,혈족5~6촌,신영우,34,0.00%,0,0.00%,34,0.00%,105896860,3.21067121348074e-07
9,비금융회사,롯데지주,동일인측,친족,혈족5~6촌,신복남,320,0.00%,0,0.00%,320,0.00%,105896860,3.021808200923049e-06
10,비금융회사,롯데지주,동일인측,친족,인척4촌 이내,오고 야요이,1792,0.00%,0,0.00%,1792,0.00%,105896860,1.6922125925169074e-05
11,비금융회사,롯데지주,동일인측,친족,인척4촌 이내,조용완,5,0.00%,3,0.00%,8,0.00%,105896860,7.554520502307623e-08
12,비금융회사,롯데지주,동일인측,친족,인척4촌 이내,박희청,320,0.00%,0,0.00%,320,0.00%,105896860,3.021808200923049e-06
13,비금융회사,롯데지주,동일인측,친족,친족합계,친족합계,5892534,5.62%,154666,15.66%,6047200,5.71%,105896860,0.05710462047694332
14,비금융회사,롯데지주,동일인측,비영리법인,비영리법인,(재)롯데문화재단,90869,0.09%,11728,1.19%,102597,0.10%,105896860,0.000968838924969069
15,비금융회사,롯데지주,동일인측,비영리법인,비영리법인,(재)롯데장학재단,3394589,3.24%,50516,5.11%,3445105,3.25%,105896860,0.03253264544387813
16,비금융회사,롯데지주,동일인측,비영리법인,비영리법인,사회복지법인 롯데삼동복지재단,54807,0.05%,0,0.00%,54807,0.05%,105896860,0.0005175507564624673
17,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,박윤기,100,0.00%,0,0.00%,100,0.00%,105896860,9.443150627884528e-07
18,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,황각규,3374,0.00%,0,0.00%,3374,0.00%,105896860,3.1861190218482396e-05
19,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,윤종민,1000,0.00%,0,0.00%,1000,0.00%,105896860,9.443150627884529e-06
20,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,송용덕,1400,0.00%,0,0.00%,1400,0.00%,105896860,1.322041087903834e-05
21,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,강희태,127,0.00%,0,0.00%,127,0.00%,105896860,1.199280129741335e-06
22,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,장호주,114,0.00%,0,0.00%,114,0.00%,105896860,1.0765191715788362e-06
23,비금융회사,롯데지주,동일인측,등기된임원,등기된임원,송정호,860,0.00%,0,0.00%,860,0.00%,105896860,8.121109539980694e-06
