,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,남선알미늄,동일인측,동일인,동일인,-,-,-,-,-,,-,110486980.0,
1,비금융회사,남선알미늄,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,110486980.0,
2,비금융회사,남선알미늄,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,110486980.0,
3,비금융회사,남선알미늄,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,110486980.0,
4,비금융회사,남선알미늄,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,110486980.0,
5,비금융회사,남선알미늄,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,110486980.0,
6,비금융회사,남선알미늄,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,110486980.0,
7,비금융회사,남선알미늄,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,110486980.0,
8,비금융회사,남선알미늄,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,110486980.0,
9,비금융회사,남선알미늄,동일인측,친족,친족 합계,-,-,-,-,-,,-,110486980.0,
10,비금융회사,남선알미늄,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,110486980.0,
11,비금융회사,남선알미늄,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,110486980.0,
12,비금융회사,남선알미늄,동일인측,등기된 임원,등기된 임원,이상일,2220,0.00,-,-,2220.0,0.00,110486980.0,2.0092865240773167e-05
13,비금융회사,남선알미늄,동일인측,자기주식,자기주식,남선알미늄,10,0.00,10,0.00,20.0,0.00,110486980.0,1.8101680397092942e-07
14,비금융회사,남선알미늄,동일인측,계열회사(국내+해외),계열회사(국내+해외),삼라,19921497,18.08,-,-,19921497.0,18.03,110486980.0,0.18030628586282293
15,비금융회사,남선알미늄,동일인측,계열회사(국내+해외),계열회사(국내+해외),에스엠하이플러스,13231436,12.01,-,-,13231436.0,11.98,110486980.0,0.11975561283329493
16,비금융회사,남선알미늄,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,110486980.0,
