,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,대한항공,동일인측,동일인,동일인,-,-,-,-,-,,-,95955428.0,
1,비금융회사,대한항공,동일인측,친족,배우자/혈족1촌,조양호,14130,0.01,26698,2.40,40828.0,0.04,95955428.0,0.00042548921776473136
2,비금융회사,대한항공,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,95955428.0,
3,비금융회사,대한항공,동일인측,친족,혈족5~6촌,김종대,409,0.00,1,-,410.0,0.00,95955428.0,4.2728171667370396e-06
4,비금융회사,대한항공,동일인측,친족,혈족5~6촌,박동화,2,0.00,-,-,2.0,0.00,95955428.0,2.0843010569448974e-08
5,비금융회사,대한항공,동일인측,친족,혈족5~6촌,최일환,2,0.00,-,-,2.0,0.00,95955428.0,2.0843010569448974e-08
6,비금융회사,대한항공,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,95955428.0,
7,비금융회사,대한항공,동일인측,친족,친족 합계,/,14543,0.02,26699,2.40,41242.0,0.04,95955428.0,0.00042980372095260727
8,비금융회사,대한항공,동일인측,비영리법인,비영리법인,정석인하학원,2593934,2.73,6932,0.62,2600866.0,2.71,95955428.0,0.027104938763860238
9,비금융회사,대한항공,동일인측,비영리법인,비영리법인,정석물류학술재단,400150,0.42,-,-,400150.0,0.42,95955428.0,0.0041701653396825035
10,비금융회사,대한항공,동일인측,비영리법인,비영리법인,일우재단,191325,0.20,-,-,191325.0,0.20,95955428.0,0.0019938944985999126
11,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,우기홍,70,0.00,-,-,70.0,0.00,95955428.0,7.29505369930714e-07
12,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,이수근,30,0.00,-,-,30.0,0.00,95955428.0,3.126451585417346e-07
13,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,정성환,1186,0.00,-,-,1186.0,0.00,95955428.0,1.2359905267683242e-05
14,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,곽주호,428,0.00,-,-,428.0,0.00,95955428.0,4.46040426186208e-06
15,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,강영식,514,0.00,-,-,514.0,0.00,95955428.0,5.3566537163483865e-06
16,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,최정호,4000,0.00,-,-,4000.0,0.00,95955428.0,4.1686021138897944e-05
17,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,권오준,2000,0.00,-,-,2000.0,0.00,95955428.0,2.0843010569448972e-05
18,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,유종석,247,0.00,-,-,247.0,0.00,95955428.0,2.5741118053269484e-06
19,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,정세화,1251,0.00,-,-,1251.0,0.00,95955428.0,1.3037303111190333e-05
20,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,정윤동,2000,0.00,-,-,2000.0,0.00,95955428.0,2.0843010569448972e-05
21,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,조영우,646,0.00,-,-,646.0,0.00,95955428.0,6.7322924139320185e-06
22,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,주규연,1223,0.00,-,-,1223.0,0.00,95955428.0,1.2745500963218048e-05
23,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,주우남,364,0.00,-,-,364.0,0.00,95955428.0,3.7934279236397133e-06
24,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,최수일,230,0.00,-,-,230.0,0.00,95955428.0,2.3969462154866318e-06
25,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,하은용,357,0.00,-,-,357.0,0.00,95955428.0,3.720477386646642e-06
26,비금융회사,대한항공,동일인측,등기된 임원,등기된 임원,황인종,79,0.00,-,-,79.0,0.00,95955428.0,8.232989174932345e-07
27,비금융회사,대한항공,동일인측,자기주식,자기주식,대한항공,23,0.00,2,0.00,25.0,0.00,95955428.0,2.605376321181122e-07
28,비금융회사,대한항공,동일인측,계열회사(국내+해외),계열회사(국내+해외),한진칼,28417147,29.96,9559,0.86,28426706.0,29.62,95955428.0,0.2962490668063093
29,비금융회사,대한항공,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,95955428.0,
30,비금융회사,대한항공,동일인측,동일인측 합계,동일인측 합계,/,31631747,33.35%,43192,3.89%,31674935.0,33.01%,95955428.0,0.33010050249580464
31,비금융회사,대한항공,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,95955428.0,
32,비금융회사,대한항공,기타주주,기타,기타,/,63212887,66.65%,1067602,96.11%,64280489.0,66.99%,95955428.0,0.6698994558181742
33,비금융회사,대한항공,총 계,총 계,총 계,/,94844634,100%,1110794,100%,95955428.0,100%,95955428.0,1.0
34,비금융회사,한진칼,동일인측,동일인,동일인,조원태,1385295,2.34,-,-,1385295.0,2.32,59707224.0,0.023201463863066218
35,비금융회사,한진칼,동일인측,친족,배우자/혈족1촌,조양호,10553258,17.84,12901,2.40,10566159.0,17.70,59707224.0,0.1769661741433499
36,비금융회사,한진칼,동일인측,친족,혈족2~4촌,조현아,1366687,2.31,-,-,1366687.0,2.29,59707224.0,0.02288980978248126
37,비금융회사,한진칼,동일인측,친족,혈족2~4촌,조에밀리리,1358020,2.30,-,-,1358020.0,2.27,59707224.0,0.02274465146796977
38,비금융회사,한진칼,동일인측,친족,혈족2~4촌,조현숙,37901,0.06,-,-,37901.0,0.06,59707224.0,0.0006347808097727002
39,비금융회사,한진칼,동일인측,친족,혈족2~4촌,조중건,2485,0.00,-,-,2485.0,0.00,59707224.0,4.161975442033614e-05
40,비금융회사,한진칼,동일인측,친족,혈족5~6촌,김종대,224,0.00,-,-,224.0,0.00,59707224.0,3.7516398350725534e-06
41,비금융회사,한진칼,동일인측,친족,혈족5~6촌,박동화,1,0.00,-,-,1.0,0.00,59707224.0,1.6748392120859612e-08
42,비금융회사,한진칼,동일인측,친족,혈족5~6촌,최일환,1,0.00,-,-,1.0,0.00,59707224.0,1.6748392120859612e-08
43,비금융회사,한진칼,동일인측,친족,인척 4촌 이내,이태희,415506,0.70,,,415506.0,0.70,59707224.0,0.006959057416569894
44,비금융회사,한진칼,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,59707224.0,
45,비금융회사,한진칼,동일인측,친족,친족 합계,/,13734083,23.21,12901,2.40,13746984.0,23.02,59707224.0,0.23023987851118316
46,비금융회사,한진칼,동일인측,비영리법인,비영리법인,정석인하학원,1268054,2.14,3349,0.62,1271403.0,2.13,59707224.0,0.021293955987637274
47,비금융회사,한진칼,동일인측,비영리법인,비영리법인,정석물류학술재단,637118,1.08,-,-,637118.0,1.07,59707224.0,0.010670702091257835
48,비금융회사,한진칼,동일인측,비영리법인,비영리법인,일우재단,92453,0.16,-,-,92453.0,0.15,59707224.0,0.0015484390967498338
49,비금융회사,한진칼,동일인측,등기된 임원,등기된 임원,이수근,2893,0.00,-,-,2893.0,0.00,59707224.0,4.845309840564686e-05
