,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,넷마블,동일인측,동일인,동일인,방준혁,20729472,24.16,-,-,20729472.0,24.16,85792029.0,0.241624685202398
1,비금융회사,넷마블,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,85792029.0,
2,비금융회사,넷마블,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,85792029.0,
3,비금융회사,넷마블,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,85792029.0,
4,비금융회사,넷마블,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,85792029.0,
5,비금융회사,넷마블,동일인측,친족,친족 합계,/,-,-,-,-,,-,85792029.0,
6,비금융회사,넷마블,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,85792029.0,
7,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,권영식,1000,0.00,-,-,1000.0,0.00,85792029.0,1.1656094530646897e-05
8,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이승원,2500,0.00,-,-,2500.0,0.00,85792029.0,2.9140236326617244e-05
9,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,백영훈,7000,0.01,,,7000.0,0.01,85792029.0,8.159266171452828e-05
10,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이장우,5604,0.01,-,-,5604.0,0.01,85792029.0,6.532075374974521e-05
11,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이우영,3835,0.00,-,-,3835.0,0.00,85792029.0,4.470112252503085e-05
12,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,임현숙,2579,0.00,,,2579.0,0.00,85792029.0,3.0061067794538347e-05
13,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,김아현,2093,0.00,-,-,2093.0,0.00,85792029.0,2.4396205852643957e-05
14,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,전현정,3658,0.00,,,3658.0,0.00,85792029.0,4.263799379310635e-05
15,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,김건우,4418,0.01,,,4418.0,0.01,85792029.0,5.149662563639799e-05
16,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,배경태,2848,0.00,,,2848.0,0.00,85792029.0,3.3196557223282366e-05
17,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,신종섭,100,0.00,-,-,100.0,0.00,85792029.0,1.1656094530646898e-06
18,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,유주영,490,0.00,-,-,490.0,0.00,85792029.0,5.711486320016979e-06
19,비금융회사,넷마블,동일인측,자기주식,자기주식,넷마블,4018931,4.68,-,-,4018931.0,4.68,85792029.0,0.04684503964814726
20,비금융회사,넷마블,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,,-,85792029.0,
21,비금융회사,넷마블,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,85792029.0,
22,비금융회사,넷마블,동일인측,동일인측 합계,동일인측 합계,/,24784528,28.89,-,-,24784528.0,28.89,85792029.0,0.2888908012654649
23,비금융회사,넷마블,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,85792029.0,
24,비금융회사,넷마블,기타주주,기타,기타,/,61007501,71.11,-,-,61007501.0,71.11,85792029.0,0.7111091987345352
25,비금융회사,넷마블,총계,총계,총계,/,85792029,100.00,-,-,85792029.0,100.00,85792029.0,1.0
26,비금융회사,마켓프레스,동일인측,동일인,동일인,-,-,-,-,-,,-,1777780.0,
27,비금융회사,마켓프레스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,1777780.0,
28,비금융회사,마켓프레스,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,1777780.0,
29,비금융회사,마켓프레스,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,1777780.0,
30,비금융회사,마켓프레스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,1777780.0,
31,비금융회사,마켓프레스,동일인측,친족,친족 합계,/,-,-,-,-,,-,1777780.0,
32,비금융회사,마켓프레스,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,1777780.0,
